gene	avg_log2FC	pct.1	pct.2	p_val	p_val_adj	n1	n2
MIR924HG	-2.98213336682705	0.022	0.142	0.0226560371823133	1	46	218
FOXRED1	-2.98181496380024	0	0.055	0.104783325848178	1	46	218
CYB561D1	2.97973051668016	0.087	0.018	0.0126364454990238	1	46	218
GOT1	-2.97390658865717	0	0.055	0.104783325848178	1	46	218
MRS2	-2.96474274463115	0	0.055	0.104783325848178	1	46	218
AKAP13-AS1	-2.9623223663178	0	0.055	0.104783325848178	1	46	218
CDCA8	-2.96091416708208	0	0.05	0.121189676931753	1	46	218
MRPL37	-2.95822018300058	0	0.05	0.121189676931753	1	46	218
FCER2	2.95760267714522	0.065	0.014	0.0323397910498863	1	46	218
RASSF4	2.95704658269735	0.13	0.018	0.000294011702428271	1	46	218
CCNA2	-2.95683308302444	0	0.064	0.0785306874974558	1	46	218
PEX26	-2.95153153398228	0	0.055	0.104783325848178	1	46	218
CCDC77	-2.94745141501168	0	0.055	0.104783325848178	1	46	218
UFD1	-2.9310967695439	0.022	0.124	0.0383073228698648	1	46	218
NAPA-AS1	2.92980991762662	0.065	0.005	0.00242120173642467	1	46	218
KIFC1	-2.92928710299738	0	0.069	0.0680420945785692	1	46	218
DNAI4	2.92838848763398	0.065	0.014	0.0350950991309686	1	46	218
C1orf35	-2.92837275708158	0	0.055	0.104783325848178	1	46	218
PRH1	-2.92628690923459	0	0.055	0.104783325848178	1	46	218
CDK10	-2.92326141777952	0	0.055	0.104783325848178	1	46	218
CFAP58	-2.92305827976795	0	0.05	0.121189676931753	1	46	218
USP1	-2.92269159111415	0.022	0.183	0.00615886626135532	1	46	218
DDX10	-2.92226569676709	0	0.073	0.0589743156126568	1	46	218
CCL24	2.9221047878413	0.13	0.018	0.000341013617738636	1	46	218
TRMU	-2.92127318988568	0	0.064	0.0785306874974558	1	46	218
FCRLB	2.91794519422565	0.065	0.005	0.00242120173642467	1	46	218
HLX	-2.91782704586875	0.022	0.101	0.0773970331732263	1	46	218
MKI67	-2.91118565226852	0.043	0.183	0.0156024569102612	1	46	218
MTBP	-2.90638453916929	0	0.073	0.0589743156126568	1	46	218
ARHGEF5	2.90633241764901	0.065	0.005	0.00242120173642467	1	46	218
CADM1	2.90332796445118	0.109	0.037	0.0362400109654085	1	46	218
RP2	-2.90116529267679	0.043	0.183	0.0149011606884975	1	46	218
ABHD16A	-2.8915680523487	0	0.05	0.121189676931753	1	46	218
STX18-AS1	-2.8814507817329	0	0.06	0.0906811040278476	1	46	218
ZFAT	-2.87353910401442	0	0.06	0.0906811040278476	1	46	218
PIGF	-2.87270461328527	0.022	0.124	0.0383073228698648	1	46	218
ENSG00000287216	2.86900892590801	0.065	0.014	0.0316806572202282	1	46	218
H2AC12	-2.86832456908307	0	0.055	0.104783325848178	1	46	218
PTPN18	-2.86725793312247	0.022	0.161	0.0126451338363934	1	46	218
AQR	-2.86017717970129	0.043	0.261	0.00107172325230748	1	46	218
CHEK2	-2.85924276301841	0	0.064	0.0785306874974558	1	46	218
ENSG00000264635	2.85716544305957	0.065	0.014	0.0310330774138968	1	46	218
ZNF726	-2.85707960498508	0	0.06	0.0906811040278476	1	46	218
FANCI	-2.85640071516288	0.022	0.147	0.0200912777966148	1	46	218
SREBF2	-2.8544860003932	0.022	0.225	0.00178473613570368	1	46	218
NOP58	-2.85396319308254	0.022	0.156	0.0153156991582064	1	46	218
XNDC1N	-2.85302843817207	0.022	0.17	0.00979611841152537	1	46	218
