gene	avg_log2FC	pct.1	pct.2	p_val	p_val_adj	n1	n2
IFITM1	-0.662632241569034	0.058	0.043	0.2857945650344	1	483	751
COX17	-0.66233010005257	0.4	0.272	0.0931219321844107	1	483	751
CCT4	-0.662301624648054	0.315	0.208	0.0226375203281543	1	483	751
SLX4IP	-0.662294349140335	0.563	0.426	0.824146147311023	1	483	751
FKBP5	-0.662009396238728	0.733	0.521	0.541776065079214	1	483	751
TRIM68	0.661477078713551	0.052	0.015	0.000201114432486672	1	483	751
STMP1	-0.661390362603368	0.422	0.292	0.118759245494538	1	483	751
POLR2J2	0.6610032085048	0.054	0.015	0.000106792974453534	1	483	751
ABITRAM	-0.660963340699642	0.077	0.053	0.15237501342729	1	483	751
MAZ	-0.66046143170108	0.157	0.1	0.0191987927754376	1	483	751
MAFG	-0.660418338049884	0.34	0.22	0.0184071575915679	1	483	751
MT1G	0.660313143511543	0.923	0.844	0.0137285324135819	1	483	751
PIGO	-0.660195536260223	0.056	0.033	0.073527315577036	1	483	751
SLC39A3	-0.660167267591807	0.085	0.056	0.0864561187836991	1	483	751
PPIH	-0.6600382523891	0.217	0.15	0.0512457702643767	1	483	751
PAICS	-0.659900028894636	0.17	0.107	0.0113537666929554	1	483	751
MGAT4B	-0.659850325764033	0.188	0.126	0.0351130009423595	1	483	751
ERCC2	-0.659107852216168	0.108	0.067	0.0267659661099577	1	483	751
RCC2	-0.658370004571787	0.395	0.26	0.0252256318316125	1	483	751
PHF23	-0.658177828340549	0.234	0.156	0.0274871492235958	1	483	751
EIF3B	-0.658041611744104	0.416	0.274	0.0417197613798777	1	483	751
ENSG00000291220	-0.65740203140441	0.075	0.052	0.162004946571065	1	483	751
IMPA1	-0.657351173491856	0.288	0.193	0.0360462400598315	1	483	751
RNF4	-0.657240125605797	0.42	0.264	0.0100786561588753	1	483	751
ABHD17A	-0.656630163616152	0.205	0.145	0.0866674127478062	1	483	751
CYB561D1	-0.656616914806113	0.072	0.044	0.0503641740021771	1	483	751
GGPS1	-0.65655300580283	0.153	0.099	0.0232319594095628	1	483	751
IKBKG	-0.656417125009563	0.101	0.08	0.330419861127096	1	483	751
GMCL1	-0.655971901277283	0.315	0.224	0.108600337273679	1	483	751
POLR3E	-0.655910433138871	0.18	0.116	0.0197003998044663	1	483	751
EHMT2	-0.655851132892942	0.236	0.145	0.00496220440949956	1	483	751
SUCO	-0.655779548679735	0.598	0.411	0.548421601726759	1	483	751
TMEM120B	-0.655561542633488	0.193	0.126	0.0265989330428447	1	483	751
NT5C	-0.655504701362274	0.141	0.091	0.0252424263647848	1	483	751
ZDHHC23	-0.655321724846817	0.075	0.052	0.164390645762344	1	483	751
SEC11A	-0.655026300921475	0.66	0.471	0.430581792626281	1	483	751
