gene	avg_log2FC	pct.1	pct.2	p_val	p_val_adj	n1	n2
KANSL1	-0.974258300799329	0.924	0.96	7.4230725625401e-06	0.18194693158042	79	25
PTPRJ	-1.26532524298704	0.937	1	7.43805733846978e-06	0.182314223423233	79	25
MKLN1	-1.5030866998243	0.785	0.92	7.50151617034387e-06	0.183869662851299	79	25
BTBD9	-1.39781179572873	0.797	0.92	7.84914807141139e-06	0.192390468378365	79	25
RPL8	1.28361009346901	0.962	0.76	8.22971222289547e-06	0.201718476295391	79	25
TRIO	-0.944575269548004	0.937	0.96	8.41657124560573e-06	0.206298577801042	79	25
NDUFB10	2.35100686261705	0.709	0.2	8.56991774716247e-06	0.210057253900699	79	25
CERS6	-1.23815108049887	0.861	0.96	8.59995387231041e-06	0.210793469364201	79	25
DDX3X	0.932245422462475	0.949	0.84	8.85180605239524e-06	0.21696661815026	79	25
RPL28	1.1130300740222	0.962	0.84	8.86548000519044e-06	0.217301780407223	79	25
NACA	1.38126345240981	0.911	0.64	9.69419130321499e-06	0.237614323033103	79	25
CLIC1	1.24443295428848	0.949	0.76	9.79712306681709e-06	0.240137283490754	79	25
CMIP	-1.52542553491884	0.734	0.92	9.83515616650625e-06	0.241069512797235	79	25
FOCAD	-1.51204311159204	0.329	0.76	1.03986146194289e-05	0.254880442936822	79	25
DGKH	-1.45894240342906	0.696	0.92	1.04067780746308e-05	0.255080537387275	79	25
IQSEC1	-1.56725036524946	0.468	0.8	1.12662012699357e-05	0.276145859327395	79	25
IQCB1	-2.09778919112603	0.304	0.72	1.17172134189298e-05	0.287200618111389	79	25
PCBP1	1.87036434258325	0.785	0.28	1.17481254401646e-05	0.287958302663874	79	25
NPC2	1.15300950903322	0.975	0.88	1.17672717055861e-05	0.288427596775621	79	25
SDCBP	1.01562582718125	0.975	0.96	1.17773783203425e-05	0.288675320009916	79	25
RPL30	0.886243979052724	0.987	0.84	1.21851595560055e-05	0.29867044587725	79	25
SQSTM1	1.30801019530726	0.975	0.84	1.35147465860411e-05	0.331259953570452	79	25
ANXA5	1.21661107145083	0.962	0.88	1.42360368518547e-05	0.348939499275811	79	25
RHOA	0.798709948567756	1	0.92	1.45104449811921e-05	0.355665516933999	79	25
BEX4	1.75257053278999	0.785	0.28	1.45314381835114e-05	0.356180081316047	79	25
SUMF1	-1.02771942867702	0.848	0.96	1.47371055000353e-05	0.361221192911366	79	25
TALDO1	1.35234843159286	0.975	0.76	1.49554713647389e-05	0.366573558621115	79	25
PBX3	-1.02968874168846	0.949	0.96	1.50057455478265e-05	0.367805829122776	79	25
LEPROT	1.89936343002098	0.797	0.4	1.57870537998238e-05	0.386956475687481	79	25
NF1	-1.12592417233013	0.937	0.96	1.57902430989304e-05	0.387034648597883	79	25
MED13L	-0.91442995805895	0.949	1	1.60854424568453e-05	0.394270280059735	79	25
FLI1	-1.21332397978076	0.797	0.96	1.65236888503586e-05	0.40501213741114	79	25
ARPC5	0.78986276316262	1	0.92	1.66561095187607e-05	0.408257900414343	79	25
PDIA3	1.22102588465303	0.975	0.68	1.70923065299235e-05	0.418949525354955	79	25
RTRAF	2.48451754895447	0.646	0.12	1.83329542065792e-05	0.449359040557463	79	25
TPI1	1.35704123673065	0.924	0.88	1.83478206172571e-05	0.449723431149589	79	25
DIP2B	-1.36017130078947	0.696	0.92	1.88406775290962e-05	0.461803846915676	79	25
PSME1	1.85264218133155	0.747	0.28	1.91899336125737e-05	0.470364462777793	79	25
ABHD3	-1.64094220729305	0.405	0.8	1.92523426668042e-05	0.471894171106039	79	25
POMP	1.68120874894874	0.886	0.56	1.94349143480367e-05	0.476369185584728	79	25
SERF2	0.905109648553702	1	0.88	1.97620170063807e-05	0.484386798843397	79	25
GABARAPL2	2.22899573519025	0.684	0.2	2.10753034771182e-05	0.516576763527644	79	25
EMC3	1.52152301269686	0.861	0.48	2.12018595676571e-05	0.519678779862844	79	25
LARP4B	-0.962712657283028	0.886	0.96	2.134169486332e-05	0.523106282794837	79	25
RACK1	1.27176817920535	0.924	0.72	2.14896268618792e-05	0.526732244011521	79	25
ATG7	-0.838321189973188	0.962	0.96	2.15098033186757e-05	0.527226789144059	79	25
LGALS1	1.2778153096831	0.937	0.76	2.164691063062e-05	0.530587426467127	79	25
FHIT	-1.17873477596992	0.911	0.96	2.21691472840975e-05	0.543387969080514	79	25
CD59	1.03177456446122	1	0.84	2.26322171480863e-05	0.554738274516742	79	25
FBXW11	-1.23717076257541	0.747	0.92	2.2924700225896e-05	0.561907327236936	79	25
PA2G4	1.78873568006877	0.759	0.36	2.36735165191989e-05	0.580261563402084	79	25
GPX1	1.15317349107298	1	0.8	2.42036051945571e-05	0.593254566923789	79	25
DNAJA1	1.42985861091041	0.899	0.56	2.44832777982179e-05	0.600109622112119	79	25
ANXA1	1.35392346723539	0.949	0.8	2.49095247302832e-05	0.610557360663971	79	25
EEF1A1	1.01115826670648	1	1	2.59171024374766e-05	0.63525409784499	79	25
SETD2	-1.00070746917919	0.911	0.88	2.61418547728459e-05	0.640763002337225	79	25
ARID4B	-1.31653224470033	0.772	0.88	2.65583260731658e-05	0.650971130379366	79	25
DLEU2	-1.0338127353695	0.886	1	2.66444971887565e-05	0.653083270593611	79	25
SERPINB1	1.19293396167354	0.911	0.8	2.68742435436513e-05	0.658714583498437	79	25
YEATS2	-1.25152548342061	0.658	0.88	2.75808630720593e-05	0.676034534759246	79	25
UBR5	-0.917367578849559	0.861	0.96	2.77921096321957e-05	0.68121239919475	79	25
GPX4	1.57469469454533	0.911	0.52	2.80198591556749e-05	0.686794767764749	79	25
GABARAP	1.17253483634253	0.937	0.8	2.89111393813183e-05	0.708640937375492	79	25
PKN2	-1.05178472859624	0.823	1	2.89833184973616e-05	0.710410119688831	79	25
TSTD3	-2.71241015337192	0.114	0.48	2.95953136117072e-05	0.725410731936555	79	25
ABCA1	-1.19847683363458	0.899	0.96	3.04651291785667e-05	0.746730781295849	79	25
NKTR	-1.20709751967093	0.709	0.92	3.08366390011991e-05	0.755836858558392	79	25
ENSG00000271533	-2.47034600536402	0.139	0.52	3.1351664059624e-05	0.768460637765445	79	25
HIPK2	-1.17788212006492	0.899	0.96	3.14986379044791e-05	0.772063113676687	79	25
SSU72	2.02080869248188	0.684	0.2	3.21098486985146e-05	0.78704450144929	79	25
CD63	1.22171538931753	0.975	0.96	3.27490034772734e-05	0.802710824231447	79	25
UBE2E2	-0.752487143901513	0.962	0.96	3.32882654281048e-05	0.815928673908277	79	25
INPP5D	-1.48528899589531	0.633	0.92	3.3568875102448e-05	0.822806697636103	79	25
SLC39A11	-1.09297405158507	0.861	0.96	3.3956867240436e-05	0.832316772930328	79	25
PPDPF	1.74232185861393	0.835	0.6	3.50688579516584e-05	0.8595727772531	79	25
RPL6	1.0072199872782	0.975	0.84	3.61224386340527e-05	0.885397093359266	79	25
NEAT1	-1.01861117491508	0.987	1	3.61830950577177e-05	0.886883842959718	79	25
ARL15	-0.785854196667186	0.937	1	3.73637647339424e-05	0.915823237393662	79	25
ACAP2	-0.79999640862807	0.975	0.96	3.86472514539862e-05	0.947282780388655	79	25
CCL24	-5.32875968290269	0.025	0.08	0.213386967073922	1	79	25
ENSG00000288067	-4.73998766976062	0	0.2	5.28633199589258e-05	1	79	25
MS4A1	-4.33607922097934	0	0.08	0.0120680899945064	1	79	25
TFAP2E	-4.31055377079517	0	0.16	0.000323234522575381	1	79	25
PANK1	-4.24898621567776	0	0.2	5.28633199589258e-05	1	79	25
MMP7	4.2449405850529	0.063	0.04	0.637913980013635	1	79	25
RHEX	-4.20851138814976	0	0.08	0.0120680899945064	1	79	25
ENSG00000259539	-4.19402848979712	0	0.12	0.00196293393492691	1	79	25
S100B	4.13552884662733	0.304	0.04	0.00652591260666303	1	79	25
ENSG00000289588	-4.07456127504305	0	0.08	0.0120680899945064	1	79	25
SMN2	-4.04458968056444	0.013	0.08	0.0787857024842276	1	79	25
CCDC3	-3.99884522094291	0	0.16	0.000323234522575381	1	79	25
CHI3L1	3.96354331377886	0.063	0.04	0.665038011974171	1	79	25
ZNF571	-3.94471415412572	0.013	0.16	0.0029249927459975	1	79	25
FLACC1	-3.94419480430192	0.025	0.16	0.0101824523211734	1	79	25
EOLA1-DT	-3.91466113515165	0	0.12	0.00196293393492691	1	79	25
RAB11FIP4	-3.88923456200444	0.013	0.2	0.000431191996683745	1	79	25
ZNF71	-3.86406865848131	0.013	0.2	0.000431191996683745	1	79	25
ANKRD10-IT1	-3.8281949107883	0.013	0.24	7.01771568055722e-05	1	79	25
SLC5A11	-3.80193701837505	0	0.08	0.0120680899945064	1	79	25
IKZF3	-3.78792873530941	0	0.08	0.0120680899945064	1	79	25
ENSG00000230732	-3.74196815119906	0.013	0.2	0.000462831994808873	1	79	25
ENSG00000205959	-3.7305297279226	0	0.08	0.0120680899945064	1	79	25
PNPLA1	-3.7305297279226	0	0.08	0.0120680899945064	1	79	25
CAD	-3.69325069503833	0	0.12	0.00196293393492691	1	79	25
LPIN3	-3.67771637783839	0	0.12	0.00196293393492691	1	79	25
MKS1	-3.67464133774731	0.013	0.16	0.00255665493041528	1	79	25
TCF7L1	-3.6528429373922	0.013	0.12	0.0145677805864096	1	79	25
HBB	-3.64199484414187	0	0.12	0.00196293393492691	1	79	25
ENSG00000258337	-3.63546170981093	0	0.12	0.00196293393492691	1	79	25
H2AC14	-3.61526621055184	0	0.08	0.0120680899945064	1	79	25
LINC01001	-3.61526621055184	0	0.08	0.0120680899945064	1	79	25
TMEM178B	-3.61124681709307	0.038	0.2	0.00659731751053387	1	79	25
ADIRF-AS1	-3.57260453086815	0	0.12	0.00196293393492691	1	79	25
ENSG00000268030	-3.56098987447548	0	0.08	0.0120680899945064	1	79	25
FAM215B	-3.55816819936249	0	0.12	0.00196293393492691	1	79	25
ENSG00000287562	-3.55763108182019	0	0.12	0.00196293393492691	1	79	25
NIBAN3	-3.54848524957684	0	0.12	0.00196293393492691	1	79	25
NBPF10	-3.53361685592784	0.025	0.24	0.000342463970730238	1	79	25
G2E3-AS1	-3.53313437138801	0	0.12	0.00196293393492691	1	79	25
RAB44	-3.51554275818699	0	0.08	0.0120680899945064	1	79	25
IDI2-AS1	-3.51318653806864	0.013	0.2	0.000496627668758426	1	79	25
TRPM3	-3.50726965871336	0.013	0.08	0.0787857024842276	1	79	25
ENSG00000232855	-3.5061719381279	0	0.12	0.00196293393492691	1	79	25
LINC01807	-3.50375587151431	0	0.12	0.00196293393492691	1	79	25
PAX5	-3.50054842552326	0.013	0.16	0.00255665493041528	1	79	25
ENSG00000291041	-3.50019000545373	0	0.08	0.0120680899945064	1	79	25
PFAS	-3.49758647872204	0.025	0.12	0.0488389905674168	1	79	25
LAIR2	-3.46586543090468	0	0.08	0.0120680899945064	1	79	25
CERS3	-3.45533897657184	0	0.08	0.0120680899945064	1	79	25
FAM131B	-3.44970548851416	0	0.08	0.0120680899945064	1	79	25
C19orf47	-3.4213759375764	0	0.12	0.00196293393492691	1	79	25
PCOLCE2	-3.42005410115536	0.063	0.12	0.307372354641834	1	79	25
TOP2A	-3.41503369984008	0.013	0.2	0.000496627668758426	1	79	25
ENSG00000267787	-3.4023609465055	0.051	0.2	0.0143236482282679	1	79	25
STEAP2	-3.39952811776061	0	0.12	0.00196293393492691	1	79	25
DYNC1I1	-3.39839525045357	0.025	0.12	0.0488389905674168	1	79	25
ENSG00000285669	-3.37548008615249	0	0.08	0.0120680899945064	1	79	25
HLX-AS1	-3.37393114196285	0	0.08	0.0120680899945064	1	79	25
GAS8	-3.37250574144927	0.013	0.12	0.0145677805864096	1	79	25
CCL5	3.36411551595314	0.19	0.12	0.488710798520247	1	79	25
LINC01719	-3.35886447210659	0.013	0.16	0.00255665493041528	1	79	25
USP51	-3.35142977216229	0.025	0.12	0.0512388671193684	1	79	25
ADAMTS2	-3.34879312891972	0.013	0.12	0.0145677805864096	1	79	25
ZC3H11C	-3.34439334758344	0	0.12	0.00196293393492691	1	79	25
ZNF496-DT	-3.34351420154128	0.013	0.12	0.0145677805864096	1	79	25
SPOCK2	-3.34105241260131	0	0.12	0.00196293393492691	1	79	25
KIF4A	-3.33992353673461	0.013	0.12	0.0145677805864096	1	79	25
ARRDC1-AS1	-3.33965014768517	0.013	0.2	0.000431191996683745	1	79	25
LINC00853	-3.33175802488906	0	0.08	0.0120680899945064	1	79	25
ENSG00000230107	-3.33175802488906	0	0.08	0.0120680899945064	1	79	25
PRKCQ-AS1	-3.32263852903083	0	0.12	0.00196293393492691	1	79	25
MSS51	-3.3193710155667	0.013	0.12	0.0145677805864096	1	79	25
GGT5	-3.31924957065257	0	0.08	0.0120680899945064	1	79	25
ENSG00000277701	-3.31764937499341	0	0.12	0.00196293393492691	1	79	25
MC1R	-3.31619659775115	0	0.12	0.00196293393492691	1	79	25
ENSG00000287255	-3.31515183625652	0.025	0.16	0.0113439348807732	1	79	25
IGHM	-3.31351300272093	0	0.08	0.0120680899945064	1	79	25
ZNF19	-3.31317285515541	0	0.12	0.00196293393492691	1	79	25
FAM157D	-3.30949748483836	0.038	0.08	0.366571440414095	1	79	25
SOX2-OT	-3.30633502806119	0.051	0.16	0.0594167593563336	1	79	25
MAP2	-3.30214261529998	0	0.08	0.0120680899945064	1	79	25
TCFL5	-3.30060676826861	0	0.12	0.00196293393492691	1	79	25
ENSG00000251309	-3.29552875365025	0	0.08	0.0120680899945064	1	79	25
ENSG00000251023	-3.29099494600224	0	0.12	0.00196293393492691	1	79	25
SLC26A4	-3.28953344055493	0	0.08	0.0120680899945064	1	79	25
ENSG00000267412	-3.28799220762929	0	0.08	0.0120680899945064	1	79	25
WAPL-DT	-3.28658147678636	0	0.08	0.0120680899945064	1	79	25
PIGA	-3.28257818913056	0.025	0.2	0.0020529116512417	1	79	25
ENSG00000290122	-3.27917744877417	0	0.08	0.0120680899945064	1	79	25
ADAM12	-3.27714877368996	0	0.08	0.0120680899945064	1	79	25
NDC80	-3.2738920229977	0	0.08	0.0120680899945064	1	79	25
HSH2D	-3.27042946355736	0	0.12	0.00196293393492691	1	79	25
AFF2	-3.26624797730664	0.038	0.2	0.00803346095509142	1	79	25
ENSG00000286608	-3.26115601663361	0.013	0.12	0.0145677805864096	1	79	25
TRIM9	-3.25597795628634	0.013	0.16	0.00255665493041528	1	79	25
ENSG00000291096	-3.2504084269959	0	0.08	0.0120680899945064	1	79	25
CALN1	-3.24201838184351	0	0.08	0.0120680899945064	1	79	25
ZNF2	-3.22930291568922	0.013	0.16	0.00255665493041528	1	79	25
RNF215	-3.21934073536115	0.013	0.08	0.0787857024842276	1	79	25
ENSG00000266877	-3.20444732180063	0	0.08	0.0120680899945064	1	79	25
TAS2R4	-3.20321299977007	0	0.08	0.0120680899945064	1	79	25
ENSG00000249881	-3.19168432704289	0	0.08	0.0120680899945064	1	79	25
HEATR6-DT	-3.18628064879498	0.013	0.08	0.0833554755546407	1	79	25
ENSG00000248559	-3.18474363722165	0.013	0.12	0.0145677805864096	1	79	25
CYP4A22-AS1	-3.18303405608856	0.038	0.12	0.109576587597913	1	79	25
USP13	-3.17843379175774	0.063	0.32	0.000548929803346987	1	79	25
ENSG00000250280	-3.17590403458652	0	0.08	0.0120680899945064	1	79	25
ENSG00000291299	-3.17315082759788	0.051	0.32	0.000176667385623423	1	79	25
ENSG00000277855	-3.17054669018374	0	0.08	0.0120680899945064	1	79	25
ITGA1	-3.16629464293631	0	0.08	0.0120680899945064	1	79	25
EXT1	-3.16235551186857	0.203	0.32	0.0789030358057485	1	79	25
SLC26A6	-3.1572043117946	0.051	0.24	0.00482871155387838	1	79	25
THSD1	-3.14861668533388	0	0.08	0.0120680899945064	1	79	25
ZNF619	-3.14386668996775	0	0.08	0.0120680899945064	1	79	25
