"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CD2",0.0427704146601159,0.542785586891635,0.073,0.058,1
"MTMR14",0.0427805120097682,-0.145419494309394,0.163,0.188,1
"HLA-L",0.0428568460614285,0.742216859784771,0.023,0.015,1
"KBTBD4",0.0428919006443536,0.501103072207901,0.036,0.026,1
"ZMIZ2",0.0428936417454446,-0.139642004545437,0.058,0.074,1
"SIN3B",0.0429161389217552,-0.227248772067116,0.088,0.107,1
"DARS1-AS1",0.0429591205587568,-0.362804352849873,0.021,0.031,1
"CIAO2A",0.0429935987809089,0.36841223920857,0.14,0.121,1
"TRIM47",0.043053042416797,1.1746214910337,0.011,0.005,1
"PPFIA1",0.0432873349787927,-0.0524832399523079,0.367,0.407,1
"CKLF",0.0434042233488086,-0.0898029088371983,0.28,0.311,1
"PLEKHG2",0.0434551679924923,0.58510358696694,0.031,0.022,1
"CWF19L2",0.0434566444862146,-0.0511114702401569,0.286,0.323,1
"NIPAL3",0.0435532702286834,-0.105780046770179,0.126,0.149,1
"CYP20A1",0.0435568676499821,-0.109491243759311,0.175,0.202,1
"CNEP1R1",0.0435964592127058,0.421271957778399,0.07,0.055,1
"PRSS23-AS1",0.0436023497451849,0.796109867779974,0.011,0.005,1
"PLPP3",0.0436224391850248,0.543266084828096,0.036,0.025,1
"GALNT6",0.0436254256384145,0.317878542013936,0.097,0.08,1
"ST18",0.0436311130626635,0.385794778743533,0.045,0.033,1
"ENSG00000290441",0.0436445729729628,0.866499195671372,0.011,0.005,1
"MAL",0.0436576524512321,0.785540626069786,0.046,0.035,1
"PLPBP",0.043690497405728,-0.257783140215229,0.083,0.101,1
"C2orf49-DT",0.0437552670150517,-0.608280387299361,0.011,0.018,1
"HEATR6",0.0437823008720672,-0.146174634363739,0.113,0.135,1
"NEIL2",0.0438097101069635,-0.497249074910617,0.018,0.027,1
"HDHD3",0.0438729492275839,0.540111452593309,0.062,0.049,1
"ENSG00000262580",0.0439123096657607,0.829577819389583,0.026,0.017,1
"H4C8",0.0439628634746096,-0.811813781384494,0.01,0.017,1
"SCCPDH",0.0440148175342469,-0.201400102765378,0.148,0.171,1
"ABTB3",0.0440170809706246,-0.105472041849946,0.117,0.139,1
"MAP2",0.0441625828640689,0.898679601420522,0.01,0.005,1
"ZNF358",0.0441961513739794,-0.559370786818415,0.02,0.03,1
"SLC8A3",0.0442882460290374,-0.947369033344907,0.004,0.01,1
"LYRM9",0.0443887728356348,0.427627266171263,0.056,0.043,1
"TSPYL5",0.0443952573790535,1.25352231878062,0.01,0.005,1
"ENSG00000275964",0.0445126660847904,-0.608280387299361,0.01,0.017,1
"CFAP418",0.0445584923358229,-0.525818227107389,0.015,0.023,1
"GATC",0.0445994544854658,-0.1493591861593,0.072,0.089,1
"CDK11A",0.0446687872684868,-0.0590095937215143,0.149,0.175,1
"RARRES1",0.0448144093115945,0.600118761957587,0.02,0.013,1
"SGF29",0.0448301075480404,-0.118895546560437,0.029,0.041,1
"PYM1",0.0448610065820605,-0.142899502330878,0.098,0.119,1
"ATP6V1C1",0.044863807736455,0.183967642368034,0.276,0.253,1
"RNF185",0.0449656875631048,-0.109884445102915,0.1,0.121,1
"SESN2",0.0450058563477981,-0.291220099783057,0.127,0.147,1
"LINC01252",0.0450555703140557,-0.553832603276985,0.01,0.017,1
"EPHA5",0.045099044141793,0.618228142509318,0.01,0.005,1
"TAFA1",0.0451762949637739,0.0795820210060851,0.047,0.035,1
"RPL29",0.0452458747778028,-0.0253009728573077,0.711,0.725,1
"MAP3K14",0.0452962922438447,-0.278414472987359,0.074,0.091,1
"COPB1",0.0454023481690079,0.210768799205307,0.378,0.362,1
"PRKCD",0.0454132943155576,-0.168894710863823,0.183,0.208,1
"RUNDC1",0.0454686252324927,0.457933264620843,0.077,0.062,1
"OXNAD1",0.0455011977485057,-0.0285074426807692,0.136,0.161,1
"AATK",0.0455180252572597,-0.624221931168384,0.02,0.029,1
"POFUT2",0.0455746929005678,0.4096415206979,0.059,0.046,1
"TNIP3",0.045575070409891,0.471446805171372,0.029,0.019,1
"CMTR2",0.0455827490175929,-0.240755425971888,0.063,0.079,1
"RAB5IF",0.0457465321893296,0.252655574963087,0.202,0.181,1
"ENSG00000286503",0.0457486945049012,-0.713989828470476,0.009,0.016,1
"TM9SF4",0.0458491678898326,-0.148244498479036,0.181,0.206,1
"IGIP",0.0458541189429466,-0.682280968743139,0.009,0.016,1
"GAS8",0.0458675180169888,-0.453305727323021,0.025,0.035,1
"S100B",0.0460174359663441,0.833241033480169,0.055,0.043,1
"SLC12A2-DT",0.0460335312285447,-0.108753363084266,0.143,0.168,1
"MRPS23",0.0460618083817617,0.397072847194845,0.112,0.094,1
"ENSG00000227803",0.0461069537337195,-0.816867009110779,0.008,0.015,1
"NELFCD",0.0461804602917244,-0.0339651307777138,0.076,0.094,1
"DNMBP",0.0462011988955961,0.468103846303528,0.093,0.077,1
"TGOLN2",0.0462166765583145,-0.0760300592154659,0.43,0.47,1
"CIAPIN1",0.0462980123597181,-0.139549849001433,0.069,0.086,1
"ZNF433",0.0463547269206773,-0.542692045671785,0.02,0.029,1
"SLC48A1",0.0464918477734079,-0.283236319190143,0.052,0.067,1
"ALKBH5",0.0465851657710016,-0.139320963322676,0.097,0.117,1
"SNX15",0.0466532445776511,0.539949543043632,0.033,0.023,1
"DGKE",0.0466788352129192,-0.333309361697869,0.081,0.099,1
"DENND2C",0.0466997796704201,0.365724404167694,0.029,0.019,1
"PLCL1",0.0467208481249865,0.0980502946859059,0.217,0.193,1
"DCAF17",0.0467242203086802,-0.12302140319148,0.086,0.105,1
"ENSG00000231424",0.0467261809837776,-0.502485723276765,0.006,0.011,1
"SLC25A28",0.0470215542588838,-0.235640449297067,0.13,0.152,1
"PLAA",0.0470516933304132,-0.166682061749383,0.125,0.147,1
"TRMT10B",0.0471360921261397,-0.179930233275845,0.112,0.133,1
"SYDE2",0.0472964878283018,-0.410341009687452,0.009,0.016,1
"PAXIP1-DT",0.0473576521972042,-0.108206784164719,0.036,0.049,1
"HECTD3",0.0474272165950604,-0.486718407418449,0.022,0.032,1
"USF1",0.0474345839058898,0.509805682623332,0.041,0.03,1
"NUP62CL",0.0474521976348726,-0.660747807193498,0.007,0.013,1
"HADHA",0.0475044160902273,-0.0488982560415973,0.39,0.435,1
"MTMR12",0.0475141134481094,-0.196491679898866,0.108,0.128,1
"ENSG00000284523",0.0475147186667573,-0.672820639494073,0.007,0.013,1
"ENSG00000225489",0.0476374823485469,-0.475830091275712,0.008,0.014,1
"ZFP36",0.0477561034379063,0.391719612700638,0.08,0.065,1
"NXPE3",0.0478505250756509,-0.141114922862493,0.109,0.13,1
"MYO18A",0.0478714314386564,-0.295570822441378,0.126,0.147,1
"MTIF3",0.048001362565703,-0.151136945257335,0.166,0.191,1
"NDUFB10",0.0480246670101217,0.299105044548235,0.205,0.184,1
"CD96",0.0480941499871508,-0.0490045302418549,0.114,0.137,1
"AHI1",0.0481719730939095,-0.0589597582613905,0.224,0.255,1
"ENSG00000226022",0.048307505244072,0.64910745539329,0.016,0.009,1
"CRY2",0.0483239023945579,-0.21857417797714,0.067,0.083,1
"C19orf25",0.0483537226498504,-0.139267267327798,0.109,0.13,1
"ZNF510",0.0483825389026852,-0.288112750276437,0.044,0.057,1
"ZNF571",0.0483998771844651,-0.438355385857049,0.032,0.044,1
"ANKRD35",0.0484215304913886,0.561644614142951,0.022,0.014,1
"LRRC59",0.0485395614929463,-0.168134439429986,0.076,0.094,1
"ENSG00000286035",0.0486673345568432,-0.245710307914654,0.006,0.012,1
"ENSG00000291060",0.0487692766551187,-0.337828509903085,0.024,0.034,1
"SLAMF7",0.0488230723115217,0.633794399898786,0.019,0.012,1
"BBS10",0.0488461001870492,0.69657419422906,0.027,0.019,1
"ST14",0.0489141605131435,0.53655363318012,0.03,0.021,1
"TXNDC5",0.0489440945036107,-0.199744453962473,0.078,0.095,1
"REPS2",0.0490296819722272,-0.371928024118073,0.049,0.063,1
"SMURF2",0.049052519464717,0.113116049794759,0.274,0.313,1
"NBPF1",0.0490644156565617,0.599612464341972,0.039,0.028,1
"FKBP9",0.0491466086077298,0.355193736675524,0.059,0.045,1
"ARL11",0.0491881063433245,-0.352055539462829,0.08,0.097,1
"ZC3H12A",0.0492122242506024,0.474181772892611,0.039,0.028,1
"LRPAP1",0.0493114624911346,0.232994743510319,0.543,0.529,1
"RAB43",0.0493160978747407,-0.135091135234723,0.106,0.127,1
"PRELID3B",0.0493277575768351,0.479608845276939,0.082,0.067,1
"PARP16",0.0493769837047214,-0.175320980023256,0.033,0.045,1
"RCHY1",0.0494695101875738,-0.164554549154185,0.125,0.147,1
"FLOT1",0.0497319571917128,-0.152343792100466,0.208,0.235,1
"TSC22D4",0.0497930375585829,-0.250728382681278,0.079,0.097,1
"IRF1-AS1",0.0498170340863059,-0.0111056971134662,0.169,0.199,1
"SEPHS2",0.0500224691137111,-0.146657221771112,0.168,0.192,1
"PTPRF",0.0503661328623448,0.871984734755102,0.015,0.008,1
"POLR1G",0.0504761877630551,-0.183782558771451,0.012,0.02,1
"EMC2",0.0504988893775423,-0.114120823586518,0.139,0.163,1
"UBXN4",0.0505213519185102,0.255848530487866,0.424,0.424,1
"FDX2",0.0507279816959583,0.722109286336197,0.027,0.018,1
"MRPS5",0.0507403783368515,-0.0450129576775244,0.251,0.285,1
"RPL19",0.0507679721609797,0.204397685443473,0.82,0.804,1
"ATP5MC1",0.0508324907425049,-0.189421177068109,0.102,0.122,1
"KMT2A",0.0508493684517579,-0.0641296371255206,0.534,0.573,1
"FADS2",0.0508766679097465,-0.288392879797305,0.078,0.095,1
"ZNF707",0.0509117196747914,-0.383213831664588,0.018,0.028,1
"DLST",0.0509251265485458,-0.171617011259837,0.113,0.133,1
"LANCL3",0.0509302609876937,-0.974408286097259,0.015,0.023,1
"INSIG2",0.0509472753632347,-0.16615266474966,0.107,0.128,1
"CCN3",0.0509575494569849,1.26208433228404,0.021,0.014,1
"TPK1",0.0511958563057694,-0.178741716755421,0.262,0.291,1
"FIBP",0.0512350331322967,0.322036057229969,0.111,0.094,1
"SLC19A2",0.0513034007576971,-0.247171265042934,0.069,0.086,1
"SON",0.0513618546511214,0.113543630912871,0.738,0.711,1
"INPP5K",0.0514013977826448,-0.254909244761118,0.03,0.042,1
"MRPL2",0.0514129906376995,-0.175320980023256,0.035,0.047,1
"TRAT1",0.0514441459911239,0.840180113516932,0.037,0.027,1
"IDNK",0.0514780235598578,-0.236721524687399,0.041,0.055,1
"CLCF1",0.0515257670157087,-0.249910296443939,0.021,0.031,1
"ZNF429",0.0516618313881572,-0.162439688726523,0.06,0.076,1
"TADA3",0.0516997569635598,0.285671152601659,0.169,0.149,1
"MARVELD1",0.051786599336345,-0.706844221782951,0.011,0.019,1
"GSDMD",0.0519415823335554,-0.260357083879055,0.053,0.067,1
"EOLA2",0.0519573923921812,-0.41138833825678,0.012,0.019,1
"CENPS",0.0520673352734246,-0.279657639837991,0.018,0.028,1
"NIT2",0.0520771911978848,-0.106733894765843,0.076,0.094,1
"EEIG2",0.0520801854703057,0.170397678198857,0.257,0.232,1
"PITRM1",0.052183492769266,-0.199906618301529,0.058,0.074,1
"METTL17",0.0521842929940997,-0.156785028585828,0.065,0.082,1
"ZFP30",0.0522878175956212,-0.181319720644699,0.067,0.083,1
"TAF6L",0.0523152062142701,-0.395286663965163,0.015,0.023,1
"CCL4",0.0523257517435673,0.668559818059463,0.021,0.014,1
"TUSC1",0.0524065234458948,0.671269105317449,0.021,0.014,1
"PEDS1",0.0524587438808701,-0.230913305986573,0.082,0.099,1
"COA7",0.0525115281720182,-0.245710307914654,0.023,0.034,1
"MAP4K4",0.0525428971965436,0.237257728646131,0.502,0.49,1
"HSD17B11",0.0525435864477037,-0.0823300672782525,0.206,0.235,1
"ZNF77",0.0525525925480233,-0.360352873855776,0.015,0.023,1
"UEVLD",0.0526789863987466,-0.203170762950128,0.115,0.135,1
"ZBTB6",0.0526887128393778,0.462866459664777,0.062,0.049,1
"NT5C3B",0.0527694712562531,1.03557580247536,0.021,0.013,1
"ATG2A",0.0527754591302505,-0.322878168437113,0.039,0.051,1
"REST",0.0529473413265734,-0.0754185351367216,0.228,0.258,1
"TOP1",0.0529649972329508,-0.0518644261772551,0.417,0.458,1
"AKAP7",0.0529896336304296,-0.0253803530350982,0.087,0.106,1
"ZNF471",0.0530746778107068,-0.421077394425214,0.02,0.03,1
"NEB",0.0532147186667408,0.528477750207751,0.021,0.014,1
"MRPS30-DT",0.0532271979719036,-0.355027002258153,0.05,0.064,1
"PPP1R3B",0.0532481098002611,0.324065788991827,0.081,0.066,1
"RPS10",0.0534300320969374,0.0211446474828518,0.709,0.745,1
"CASS4",0.0534519757890439,0.319983859101724,0.08,0.065,1
"APOL3",0.0535682744096423,-0.195084234844686,0.037,0.05,1
"NAP1L4",0.0536018251547891,-0.0155300401857603,0.448,0.495,1
"CD247",0.0537336199287815,0.141233942765255,0.099,0.082,1
"LRRFIP2",0.0537390454820765,-0.102136633419293,0.451,0.486,1
"API5",0.0538190782115696,-0.154303198754173,0.216,0.243,1
"GOLGA5",0.0538299931790013,0.300963708082129,0.179,0.16,1
"HERC2P3",0.0538318445066558,-0.336475771837836,0.018,0.027,1
"ZNHIT1",0.0539093883609445,-0.091765236735418,0.128,0.15,1
"PIK3R2",0.053912409792683,-0.234821991771917,0.035,0.047,1
"CD8A",0.0539279853317654,0.924214693527659,0.013,0.008,1
"UBE2Q2P2",0.0539501917692189,-0.250283037704478,0.039,0.051,1
"TCEA2",0.0541077713877643,0.517250494784498,0.044,0.033,1
"SHROOM4",0.054124607732274,0.467317231594797,0.038,0.028,1
"ZCCHC24",0.0541279130447645,0.306715257946212,0.062,0.048,1
"ABI2",0.0541383028713584,0.327658740819655,0.131,0.113,1
"AP5M1",0.0541621744842555,-0.171362966454572,0.105,0.124,1
"FECH",0.0541838266917654,-0.265290676884169,0.056,0.071,1
"CDKL3",0.0541851353868461,-0.321710467004779,0.051,0.066,1
"C6orf136",0.0543487349466247,0.713647707588001,0.029,0.02,1
"BAD",0.0544528934313225,0.399024413323872,0.085,0.07,1
"SH3GL1",0.0544815517679954,-0.258534348272237,0.123,0.142,1
"C17orf75",0.0544985189701293,0.489943148788762,0.072,0.058,1
"CD22",0.0545203716220175,0.786350901317645,0.026,0.017,1
"ARMC2",0.0545543867660253,-0.273968567956167,0.063,0.078,1
"ZNF570",0.0545658120325329,-0.325144775409059,0.025,0.035,1
"GASK1B-AS1",0.0545705106470511,-0.13730137301995,0.098,0.117,1
"EPS8L2",0.0546923856358366,0.847046833005199,0.017,0.011,1
"ATOX1",0.0547026869159796,0.274763466354789,0.211,0.19,1
"DUSP23",0.0547041684207772,-0.212351710968222,0.047,0.061,1
"ABTB2",0.0547494064445508,-0.505469581715586,0.044,0.056,1
"OSBP2",0.0549237620027704,0.679001564781109,0.029,0.02,1
"ZCCHC9",0.0549321631127011,0.352076233164087,0.149,0.131,1
"PFDN6",0.054989665162029,-0.30342580577094,0.04,0.052,1
"INKA2",0.055080540024072,0.334467130241126,0.066,0.052,1
"GBP3",0.0553637937399108,0.410401033766713,0.087,0.072,1
"C3orf20",0.0553745850232438,-0.5073970302867,0.026,0.036,1
"F5",0.0554525819170285,-0.845530767362923,0.01,0.016,1
"BBS1",0.0555435412716017,-0.1726218304223,0.051,0.065,1
"RTN1",0.0555596678250817,0.280319059451667,0.081,0.066,1
"ENSG00000289504",0.0556003512991025,-0.378976838778117,0.03,0.041,1
"CYBA",0.0556082075380205,0.180020698772697,0.485,0.472,1
"ENTPD4",0.0556970579108407,-0.0690361868840408,0.149,0.173,1
"MREG",0.0557003243136569,-0.409209040197533,0.022,0.031,1
"RANBP1",0.0557005624509151,-0.0668593132714661,0.134,0.157,1
"ALKBH8",0.0557507251402178,-0.20102669421573,0.04,0.053,1
"UGDH",0.0558279650497012,0.466225049064268,0.053,0.041,1
"EMBP1",0.0558722595680318,1.00910359111417,0.013,0.007,1
"INTS6-AS1",0.0559311857528846,-0.154562419856457,0.023,0.033,1
"C12orf42",0.0559474298694137,1.14660711486411,0.031,0.022,1
"RPL14",0.0561199510043971,-0.00488691556200926,0.785,0.799,1
"ASB16-AS1",0.0561231808466728,-0.297757055684248,0.034,0.046,1
"CRTAP",0.0561537597847514,0.267359274324717,0.135,0.116,1
"FTSJ3",0.0561985735409557,-0.288112750276437,0.045,0.058,1
"PLXNA1",0.0564982915913574,0.515840924529826,0.031,0.022,1
"ENSG00000287292",0.0565426275925037,0.481026153934667,0.026,0.017,1
"PRMT1",0.0565543607661637,0.31038737608551,0.172,0.154,1
"SLC28A3",0.0565581178595085,-0.176409395797919,0.111,0.131,1
"POLR2L",0.056609708054437,0.393045010167206,0.153,0.135,1
"STIP1",0.0566385953536872,0.291744305804282,0.233,0.213,1
"EDEM2",0.0567884290282276,0.21088786619637,0.158,0.138,1
"RIC3",0.0568216286750189,0.97045015971028,0.022,0.015,1
"MRPL58",0.0571430792268236,-0.203890132220026,0.046,0.06,1
"RIOK3",0.0571739401240739,0.210400952431032,0.364,0.349,1
"TANC2",0.0572102940424798,0.271302862313421,0.301,0.283,1
"NRBP1",0.0572142987757402,-0.100186649962476,0.172,0.197,1
"ADSS1",0.0574096661364826,0.56164461414295,0.041,0.03,1
"SECISBP2L",0.0574750694856141,-0.125659701809008,0.268,0.298,1
"CPM",0.0575195231913049,0.227225575072391,0.134,0.115,1
"ENSG00000241490",0.0575370946443693,1.09215933084173,0.012,0.007,1
"CLSTN3",0.0576924749358792,-0.337072050019868,0.028,0.039,1
"BEX1",0.0577413078738427,0.317864765389102,0.103,0.126,1
"ZKSCAN7",0.0578824195593879,1.04707144131319,0.012,0.007,1
"TCEANC2",0.0579695605059837,-0.112585224675293,0.084,0.102,1
"TCEA1",0.057971607593611,0.16285751241368,0.506,0.489,1
"CTSF",0.0579872142574454,0.54227928927602,0.037,0.027,1
"ARHGAP30",0.058057999296366,-0.0779949791985199,0.196,0.225,1
"EPHA1-AS1",0.0582600891238,-0.293620292876039,0.053,0.067,1
"ZW10",0.0582716330107573,-0.236249978665587,0.077,0.093,1
"TIAM2",0.0582929185141194,-0.148497191947545,0.101,0.12,1
"CDK15",0.0583111894587056,-1.37695484119291,0.006,0.011,1
"ENSG00000257526",0.0584273498275583,-0.295750990414248,0.037,0.05,1
"PDE1B",0.0584534683106211,-0.356927786513204,0.04,0.053,1
"NFE2L2",0.0585131962195374,-0.0635918835615324,0.44,0.484,1
"TUBB2A",0.0585137324321056,1.00525126561857,0.012,0.007,1
"STARD13-AS",0.0585443171526528,0.837279056756378,0.012,0.007,1
"MAMDC2-AS1",0.0585977078070139,-1.11642729096969,0.005,0.01,1
"CCDC50",0.0587821654376672,0.320380830980376,0.178,0.159,1
"RCN2",0.0588435591304146,0.438013264974573,0.155,0.139,1
"TAF7",0.0589295684522606,-0.0284981256838859,0.222,0.254,1
"EIF2B4",0.0589747798932409,0.423447320222931,0.086,0.071,1
"MSL3",0.0590075640871243,0.330864407313784,0.164,0.147,1
"YOD1",0.0590179658010547,-0.339440359784362,0.04,0.053,1
"UQCR11",0.0590468427365089,0.288178008212233,0.262,0.244,1
"CHAC1",0.0590470143898781,-0.341058184502135,0.008,0.015,1
"CCDC92",0.0591203753645325,0.343597663082467,0.087,0.072,1
"UNC45A",0.0591573022346551,-0.195785082582971,0.059,0.074,1
"CUTA",0.0591580012068352,0.442558724022749,0.171,0.155,1
"SPESP1",0.0591753866769339,-0.298177727808789,0.023,0.033,1
"ENSG00000287091",0.0592302575878662,-0.978923767219753,0.006,0.011,1
"PPP2CA",0.0592957331781202,-0.0812479977429661,0.27,0.301,1
"SELPLG",0.0592992853232419,-0.162581868192578,0.126,0.147,1
"GPR137B",0.059543543158776,0.31794168656109,0.134,0.116,1
"STK38",0.05984859993281,-0.0421624231927638,0.302,0.339,1
"ZNF318",0.05993618712772,0.373341083385784,0.092,0.077,1
"PPP1R3C",0.0599634468082864,0.951591132458964,0.016,0.01,1
"ACVR1C",0.0600531695332853,1.10707875067747,0.019,0.012,1
"ZNF598",0.0600950515793515,-0.31282450377319,0.042,0.055,1
"C14orf93",0.0601729737479104,-0.31282450377319,0.033,0.044,1
"LMCD1",0.0601873034911778,0.784037035479399,0.012,0.006,1
"ZNF202",0.0602230748719904,-0.407328490236424,0.023,0.033,1
"ENSG00000230615",0.0602707017124812,0.777373305198388,0.016,0.01,1
"YPEL2",0.0602980610504164,-0.27252313904862,0.096,0.113,1
"PPP1CB",0.0604161796739482,-0.0783676633578116,0.352,0.385,1
"PSRC1",0.0605516373456455,-0.556999882355668,0.018,0.027,1
"SCO2",0.060569181673913,0.354131369145273,0.087,0.072,1
"GLA",0.0606104499282788,0.335640939254124,0.084,0.069,1
"MIA2",0.0606284881220444,-0.0286661597686482,0.276,0.312,1
"COPB2-DT",0.0606367296453465,-0.217141155717882,0.134,0.155,1
"NANP",0.0606419673629088,-0.495688560923001,0.018,0.027,1
"PYROXD1",0.0606473702155269,-0.122608807385995,0.118,0.139,1
"LINC01122",0.0607019063802798,-0.438355385857049,0.006,0.011,1
"LRP12",0.0609561932308707,0.151793561579442,0.252,0.229,1
"ENSG00000277855",0.0610290226081505,-0.592683532248343,0.015,0.023,1
"RDH13",0.061047422699986,-0.416981735064482,0.036,0.047,1
"AAAS",0.0610821328762234,-0.384916126895589,0.027,0.037,1
"POLH",0.0611715076610755,-0.236940098286921,0.076,0.092,1
"PPARD",0.0612542094761454,0.214231547700867,0.175,0.155,1
"PIN4",0.0613242745364134,-0.0947684098399137,0.133,0.155,1
"YIPF1",0.0613485791937934,-0.207974197342007,0.083,0.1,1
"ZBTB47",0.0614147875914229,-0.41138833825678,0.043,0.055,1
"ANKRD26",0.0614348064298491,-0.159861761384482,0.14,0.162,1
"SERPINB8",0.0616083771411332,0.290540778333271,0.099,0.083,1
"ZSWIM3",0.0616607143249975,-0.438355385857049,0.018,0.027,1
"LINC02653",0.0616753613669706,0.497514276723235,0.012,0.006,1
"ENSG00000275764",0.0618401511080874,-0.460050456956368,0.015,0.023,1
"TTC38",0.061894831333306,-0.28821503642919,0.04,0.052,1
"HPS3",0.0619500345937717,0.222119559208505,0.249,0.228,1
"PI4KAP1",0.0620225151799623,-0.253323492024528,0.053,0.067,1
"KDM2B",0.062190271487435,-0.147804094437642,0.14,0.162,1
"KLHL14",0.0622788342562501,0.94015623739668,0.011,0.006,1
"MBD6",0.0623182906132399,-0.375161559369855,0.034,0.045,1
"FSCN1",0.0624377993096958,-0.164673735823747,0.06,0.075,1
"MIF4GD",0.0625599777441976,0.453930796842697,0.063,0.05,1
"BACH1",0.0625961029560582,0.13816039845865,0.494,0.472,1
"ZNF777",0.0625985274477765,-0.253930814719622,0.035,0.046,1
"GTF2E2",0.062600564245571,-0.113733181800424,0.177,0.202,1
"CDKN1C",0.0627530037715682,0.496056272515373,0.038,0.028,1
"GNA12",0.0628019109399733,-0.209501139544457,0.148,0.168,1
"SNX25",0.0629697103139667,0.443808123849093,0.075,0.061,1
"ZNF200",0.0630030794426519,-0.237307866918957,0.058,0.072,1
"ENSG00000272831",0.0630357518258343,-0.520817546049022,0.017,0.026,1
"ZER1",0.0630546267400212,-0.11712610185324,0.109,0.129,1
"FAM111B",0.0630681922901185,0.706034523478126,0.022,0.014,1
"LEPROTL1",0.063134230460682,0.385382542681612,0.23,0.216,1
"RBMXL1",0.0631452878615753,-0.207029839750593,0.064,0.079,1
"IFNAR1",0.0631549471613743,0.203822849656406,0.346,0.329,1
"RBM47",0.0633225878121134,-0.240145138943555,0.371,0.389,1
"ENSG00000291202",0.0633592944923003,-0.53351261889739,0.022,0.031,1
"LINC00624",0.0633899507001371,0.708486002472222,0.016,0.009,1
"ARL1",0.0634676193692821,0.353279078078788,0.118,0.101,1
"CHRNE",0.0635313194854231,-0.41138833825678,0.026,0.036,1
"CCDC124",0.0636680153418679,0.375632628533002,0.1,0.085,1
"GNAI3",0.0639856396317822,0.196647797363702,0.296,0.277,1
"ABHD12",0.0640248217987334,-0.112458388766742,0.196,0.221,1
"LSM3",0.064067950542319,0.309128080223156,0.181,0.163,1
"RAB31",0.0641112552989451,-0.00896259360113572,0.711,0.676,1
"ARRDC1",0.0641262210582238,-0.185589315477082,0.067,0.083,1
"SMARCE1",0.0641308653874671,-0.0468619365091565,0.225,0.255,1
"SNUPN",0.0642154117294516,0.44161391043618,0.096,0.08,1
"ENSG00000285999",0.0642320027193607,0.527697282219613,0.022,0.014,1
"PTCD1",0.0642994194841573,-0.299649115025457,0.029,0.039,1
"NLRX1",0.0643842510335864,-0.369408032139558,0.039,0.05,1
"TFEB",0.0644091479702252,-0.311120197560942,0.037,0.049,1
"VASH1-DT",0.0645177450300648,0.915281568757651,0.011,0.006,1
"FBXL3",0.0645728379789933,-0.0785677471436683,0.098,0.117,1
"BRPF1",0.0647785856764545,-0.146357497034735,0.077,0.093,1
"STAMBP",0.0648536462694851,-0.0438792090605222,0.182,0.208,1
"MYDGF",0.0649281874427173,0.369251777663019,0.257,0.243,1
"PLD2",0.0649828683702217,0.479182453950978,0.036,0.026,1
"MAP3K3",0.0649929853345759,-0.0748669773255546,0.186,0.212,1
"JUP",0.0650985590856208,0.537797872188583,0.031,0.022,1
"ACSS2",0.0651080657690219,-0.211796934941048,0.138,0.158,1
"ARL2",0.0651134431978316,0.386244482634487,0.116,0.1,1
"ENSG00000236449",0.0652010303002854,0.467007740004876,0.056,0.044,1
"ZBED3-AS1",0.0652856649152967,0.412588804748238,0.07,0.056,1
"IL2RG",0.065323353734202,0.356122666964365,0.24,0.228,1
"INTS12",0.0653704821889139,-0.200386317405163,0.094,0.112,1
"MUTYH",0.0654259514622724,-0.351940634039576,0.02,0.028,1
"MYBL1",0.0655985038024381,0.715449950221986,0.055,0.044,1
"VENTX",0.0657387131782758,0.815401206388734,0.015,0.009,1
"ST6GALNAC2",0.0657678400691791,0.806757111979482,0.015,0.009,1
"LSM8",0.0657838884648324,-0.0306974169438035,0.167,0.194,1
"SSBP4",0.065822316559047,-0.175320980023256,0.081,0.097,1
"EAF1",0.0658327310836728,0.298610208309157,0.128,0.111,1
"RPL36AL",0.0659165531084471,0.232906961258327,0.43,0.423,1
"ATP2B1",0.0659858082460188,-0.000775317927117436,0.372,0.421,1
"TEDC1",0.0660419253727376,-0.409209040197533,0.011,0.017,1
"CLIP4",0.0661427649269863,0.29454054400011,0.19,0.172,1
"ZNF528-AS1",0.0661446249356124,0.54684761221487,0.043,0.033,1
"VAT1",0.0662726436090264,-0.148425752960195,0.174,0.197,1
"IAH1",0.0663111285555442,0.424734669928601,0.098,0.083,1
"AK8",0.0665108898319037,0.902681531978017,0.01,0.005,1
"MFSD12",0.066535180378176,-0.144070046038816,0.079,0.095,1
"DPM1",0.0666324969600118,-0.115681904726865,0.111,0.13,1
"TDRD6-AS1",0.0667268352364997,0.809572127586536,0.01,0.005,1
"CMAS",0.0669033806376633,0.286689182715818,0.201,0.182,1
"TNNI2",0.0669130733264138,0.421919850476337,0.031,0.022,1
"FAM177B",0.0669294063083845,1.5210026296456,0.01,0.005,1
"RBIS",0.0670406615936885,0.401864170106181,0.142,0.126,1
"UBL7-DT",0.0671996373265211,-0.229768764045632,0.063,0.077,1
"BAIAP2-DT",0.0672011982805393,0.440629213181585,0.041,0.031,1
"DCP1B",0.0672664207786638,-0.188183130960305,0.093,0.11,1
"WDR18",0.0672695407512537,-0.268430384414737,0.024,0.034,1
"PSMC4",0.0672819327829976,0.449378381892039,0.078,0.064,1
"FAM162A",0.0675650695825886,0.262084332284043,0.214,0.196,1
"TSN",0.0675846145230136,-0.100623612745654,0.1,0.118,1
