"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.91103473865356e-300,1.78864361946852,0.607,0.212,6.28055744864507e-296,"0","NASP"
3.94639008140687e-299,3.46348799813553,0.274,0.03,8.51433660063532e-295,"0","ENSG00000284959"
7.54683550663626e-299,1.20978205557447,0.887,0.557,1.62822976055677e-294,"0","MAPK14"
4.73455641414071e-298,1.29368338692001,0.889,0.63,1.02148054635086e-293,"0","HMGB1"
1.08951920768713e-295,1.68390357404347,0.669,0.273,2.35063769058499e-291,"0","SCMH1"
9.45863790824572e-295,3.11713121630932,0.277,0.032,2.04070112870401e-290,"0","MYBL2"
1.15666270672821e-293,2.1144327252253,0.465,0.119,2.49549978976611e-289,"0","TFDP1"
3.55522196204749e-293,2.93019699800231,0.299,0.04,7.67039138311746e-289,"0","DNA2"
2.78257630788704e-292,2.66166635406681,0.332,0.053,6.00340838426628e-288,"0","TSPAN2"
3.26271192764491e-292,2.55212477012638,0.368,0.07,7.0393009838939e-288,"0","NDC1"
3.32397527687092e-291,2.68202330018124,0.332,0.053,7.17147665984902e-287,"0","WDR76"
2.87798176851486e-290,1.60614239530684,0.569,0.174,6.2092456655708e-286,"0","MYB"
7.30995030068275e-290,2.66406704134558,0.331,0.053,1.5771217773723e-285,"0","RAB44"
2.43356984934655e-289,1.46827549072387,0.735,0.334,5.25042694996519e-285,"0","ENSG00000290928"
5.91558956935632e-289,1.55548226236526,0.689,0.292,1.27628844958863e-284,"0","TRERF1"
1.20167916212599e-288,2.30083342994843,0.405,0.088,2.59262279228682e-284,"0","DHFR"
3.07577179580528e-288,1.56910421537624,0.703,0.309,6.63597764944989e-284,"0","HMGN2"
2.23330382930812e-286,1.37720488807264,0.793,0.406,4.81835301173226e-282,"0","PXK"
1.01572739443949e-283,2.00480305681207,0.539,0.176,2.19143185350319e-279,"0","ACACA"
1.087953481029e-283,2.34475423776552,0.408,0.093,2.34725963532007e-279,"0","UCK2"
4.30621582434454e-283,1.29671118660718,0.801,0.389,9.29066064102335e-279,"0","CDK14"
7.99676509773179e-283,1.81620165529949,0.532,0.161,1.72530206983563e-278,"0","ATP8A1"
2.54384538023585e-281,1.7167048016541,0.629,0.248,5.48834640785884e-277,"0","HDGF"
2.63284970059818e-280,1.85044556690722,0.426,0.097,5.68037322904058e-276,"0","BCL11A"
1.30517737850409e-279,1.23618557217197,0.864,0.547,2.81592019412257e-275,"0","CERS6"
2.43512306881359e-278,2.04596076471511,0.462,0.124,5.25377802096531e-274,"0","NOP56"
7.92709236863352e-278,1.47010752965365,0.687,0.284,1.71027017853268e-273,"0","MAP3K20"
3.78262442823762e-277,2.79520622205043,0.294,0.041,8.16101220392266e-273,"0","ANKRD33B"
1.03786321542159e-276,1.93627687526342,0.52,0.163,2.23918988727207e-272,"0","CEP128"
3.73752491308017e-276,1.7365905349755,0.599,0.219,8.06370999997046e-272,"0","FRMD3"
2.75523432956571e-274,2.03871071127033,0.419,0.1,5.94441806603802e-270,"0","H1-5"
5.52503017356019e-274,2.59326446898085,0.325,0.055,1.19202525994561e-269,"0","FEN1"
7.71511147168888e-273,2.30225696199998,0.387,0.084,1.66453530001688e-268,"0","FANCD2"
6.48894077735313e-271,2.55638635569434,0.327,0.057,1.39998897271394e-266,"0","MELK"
5.77033930217023e-269,0.794688995106321,0.993,0.902,1.24495070444323e-264,"0","FNDC3B"
8.29817466942923e-267,2.12338750561734,0.427,0.107,1.79033118492936e-262,"0","RFC3"
1.28045520001412e-266,1.62635826464379,0.657,0.284,2.76258209403047e-262,"0","PRIM2"
3.68003230019369e-265,1.47708460814874,0.676,0.29,7.93966968766789e-261,"0","RIF1"
6.94387736510219e-264,1.87805788157964,0.523,0.169,1.4981415415208e-259,"0","DUT"
7.43694496286391e-263,2.2641777075102,0.389,0.089,1.60452087573789e-258,"0","CENPE"
1.03718207286058e-262,1.43411855255429,0.744,0.377,2.23772032219671e-258,"0","HMGB2"
5.666543378786e-261,1.96677266066705,0.456,0.127,1.22255673397308e-256,"0","BARD1"
3.85129292690547e-259,1.43653832796166,0.693,0.312,8.30916448979854e-255,"0","SRPK1"
3.12421989821003e-258,1.90128072687411,0.481,0.142,6.74050443038814e-254,"0","FBL"
2.06816288933504e-257,2.485979295825,0.33,0.062,4.46206143374035e-253,"0","FANCB"
4.20671404801312e-257,2.52136517486709,0.326,0.061,9.0759855585883e-253,"0","SHCBP1"
3.11389654858818e-256,1.06322994565385,0.905,0.659,6.718231803579e-252,"0","SPIDR"
6.82231492371806e-255,1.62794215972787,0.572,0.208,1.47191444479217e-250,"0","CBX5"
2.37663894545638e-251,1.96158123714193,0.452,0.129,5.12759852482215e-247,"0","RRM1"
7.27227832179668e-251,2.40168065861849,0.335,0.066,1.56899404792763e-246,"0","DDX11"
1.63706400023708e-250,1.70075334977174,0.558,0.202,3.53196558051151e-246,"0","CCDC18"
8.17150552412416e-250,2.37277667012638,0.339,0.068,1.76300231682979e-245,"0","PIEZO1"
1.28068023395409e-249,2.10085602574406,0.352,0.073,2.76306760475594e-245,"0","PRC1"
2.11739797166059e-249,0.998699702209703,0.93,0.742,4.56828612385771e-245,"0","DIAPH2"
8.18352849199598e-249,1.75761033909427,0.696,0.371,1.76559627214813e-244,"0","CALR"
2.77730585697595e-248,1.55365918346849,0.609,0.239,5.99203738642561e-244,"0","MIS18BP1"
6.52621036253277e-247,1.35135905619111,0.783,0.438,1.40802988571645e-242,"0","HNRNPA1"
1.16384577660105e-246,2.83530496881525,0.261,0.036,2.51099726301676e-242,"0","NCAPH"
6.18660848189305e-246,1.29354653875037,0.849,0.571,1.33476077996842e-241,"0","PRKCA"
1.26027472283276e-244,1.44826455324709,0.664,0.292,2.71904271451169e-240,"0","HDAC4"
1.53986407528779e-244,2.57650915926237,0.286,0.047,3.32225674243341e-240,"0","KIF14"
4.66621135505561e-244,2.25067405968589,0.392,0.099,1.00673509985325e-239,"0","MT-ND6"
1.68728791482654e-243,2.50721585936894,0.304,0.054,3.64032367623826e-239,"0","ARHGAP11A"
1.70409636743614e-243,1.42765420082178,0.497,0.15,3.67658791274348e-239,"0","DYSF"
1.65182277961275e-242,1.53327447560516,0.563,0.206,3.5638076470145e-238,"0","SMC4"
2.01209912274055e-242,1.33080423139418,0.692,0.314,4.34110385731273e-238,"0","FKBP5"
3.24057563680546e-242,2.51376387113871,0.298,0.052,6.99154193640778e-238,"0","STIL"
7.21844810405393e-242,1.55426982657788,0.604,0.246,1.55738017844964e-237,"0","PDZD8"
9.50300808706126e-242,1.63519984760338,0.536,0.186,2.05027399478347e-237,"0","NOP58"
1.62386208006143e-240,2.63545315372528,0.277,0.044,3.50348243773253e-236,"0","CHEK1"
9.06908211812729e-240,1.46576053544356,0.685,0.317,1.95665446698596e-235,"0","NR6A1"
1.90431088930533e-239,2.20700144427703,0.353,0.078,4.10855074367625e-235,"0","PRR11"
5.01245836641971e-239,2.33094254404965,0.345,0.076,1.08143789255505e-234,"0","PARPBP"
2.13954128149943e-238,2.72275738490001,0.259,0.037,4.61606031483502e-234,"0","PAWR"
2.00835074042171e-237,2.59835879733874,0.271,0.042,4.33301672245983e-233,"0","KIF4A"
3.17128672721118e-236,2.71658464169878,0.285,0.049,6.84205111395813e-232,"0","CLTCL1"
4.29592492088731e-236,1.56828198486535,0.536,0.186,9.26845801681437e-232,"0","ST6GALNAC3"
1.70209085605236e-235,1.35195930050544,0.725,0.378,3.67226102193297e-231,"0","KPNB1"
2.35562980742894e-235,2.53770186111128,0.278,0.045,5.08227130952793e-231,"0","NCAPG"
2.34344266572932e-233,2.7164687393054,0.258,0.038,5.055977551311e-229,"0","CDCA2"
2.17639491109384e-232,1.57049847001481,0.562,0.211,4.69557202068496e-228,"0","XBP1"
2.89322455708141e-232,1.29417020024766,0.749,0.392,6.24213198190315e-228,"0","SNHG29"
3.65004619267183e-232,2.32415131652664,0.323,0.066,7.87497466068947e-228,"0","MCM3"
1.76547452007401e-231,2.84096026918188,0.278,0.048,3.80901127705967e-227,"0","FIRRE"
2.06587250489642e-231,1.910002449885,0.469,0.153,4.45711992931403e-227,"0","KIAA1958"
8.16475257236939e-231,2.07462948858674,0.385,0.099,1.7615453674887e-226,"0","INSR"
1.41019717597109e-228,1.19086097890237,0.783,0.463,3.04250040715762e-224,"0","FUS"
1.08341443485913e-227,1.77679331251035,0.499,0.173,2.33746664320857e-223,"0","MDN1"
3.10350598396462e-227,2.77012699297816,0.252,0.037,6.69581416040366e-223,"0","RCC1"
8.66780987470793e-226,2.79768262634005,0.262,0.042,1.87007998046824e-221,"0","CLEC11A"
4.04361896048659e-225,1.57112176058375,0.521,0.185,8.72410790724981e-221,"0","HMGA1"
5.07378445776793e-225,1.84233423696327,0.462,0.149,1.09466899676343e-220,"0","KHSRP"
3.76744312716857e-224,1.51809116237365,0.605,0.263,8.12825854686619e-220,"0","LRPPRC"
3.78163454067171e-222,2.72150797975145,0.294,0.058,8.15887652149922e-218,"0","LINC01515"
1.19718138964845e-221,1.54360844683854,0.58,0.242,2.58291884816654e-217,"0","NFIC"
5.0006304527584e-221,1.42388109838222,0.668,0.319,1.07888602018263e-216,"0","SCLT1"
7.01987832695879e-221,1.8733004783101,0.394,0.107,1.51453874904136e-216,"0","KIF20B"
5.93959713151191e-220,1.09811666452024,0.894,0.661,1.2814680811237e-215,"0","MCTP1"
5.92217952345529e-219,1.76199626217938,0.49,0.171,1.27771023218548e-214,"0","MGST1"
1.69386847333502e-218,1.54867948220708,0.602,0.268,3.65452123122031e-214,"0","TMEM87A"
3.25727303821186e-218,1.27583906563581,0.799,0.518,7.02756657994208e-214,"0","CDK6"
8.18736150208794e-218,1.94163582673043,0.412,0.12,1.76642324407547e-213,"0","RAP1GAP2"
1.78734863068135e-217,2.74620775845832,0.252,0.04,3.85620467069502e-213,"0","CENPI"
3.37861282549983e-217,1.53145440174014,0.617,0.284,7.28935717101588e-213,"0","PA2G4"
4.32779296812656e-217,2.08222015967764,0.349,0.085,9.33721332873305e-213,"0","CCDC138"
9.82790392987811e-217,1.37471418823541,0.647,0.301,2.1203702728712e-212,"0","ACTN4"
2.81615075253489e-216,1.83578101966274,0.448,0.145,6.07584524859403e-212,"0","VKORC1L1"
3.54842604431606e-216,1.21083681416625,0.714,0.365,7.65572919061191e-212,"0","USP48"
1.03001918117293e-215,0.777420122355836,0.975,0.837,2.22226638338059e-211,"0","ADK"
4.17663723936076e-215,1.06173264522921,0.844,0.588,9.01109484392084e-211,"0","MTDH"
5.74733232580842e-214,1.41057826867342,0.589,0.246,1.23998694929317e-209,"0","ILF3"
6.62863975373257e-214,2.18938715466474,0.32,0.071,1.4301290268678e-209,"0","LIG1"
1.26399645890262e-213,1.88551457922634,0.467,0.155,2.72707236008241e-209,"0","GYPC"
1.6731687795973e-212,1.03255699664178,0.669,0.285,3.60986164198118e-208,"0","DACH1"
1.03421757122638e-211,2.47989142612595,0.309,0.068,2.23132440992091e-207,"0","RANBP17"
1.74121364312304e-211,1.9994163173754,0.395,0.114,3.75666843503796e-207,"0","LARP1B"
4.3388612761417e-211,1.84147606675914,0.428,0.134,9.36109320327571e-207,"0","CAMKK2"
1.56141342619121e-210,1.24751442237173,0.71,0.371,3.36874946700753e-206,"0","PNN"
3.19055799194988e-210,1.35338715662127,0.631,0.288,6.88362886763187e-206,"0","TCERG1"
3.74648664095566e-210,1.86071578250654,0.417,0.126,8.08304492786183e-206,"0","ZRANB3"
3.94504551616057e-210,1.12977990710999,0.601,0.237,8.51143570111642e-206,"0","CSF3R"
6.36935154147638e-210,1.1551816790295,0.761,0.432,1.37418759507353e-205,"0","TAF15"
3.19990998902834e-209,2.31056834425371,0.279,0.054,6.90380580132864e-205,"0","ABHD17C"
4.4438328260228e-209,1.76858738727933,0.486,0.177,9.5875693221442e-205,"0","PSMB7"
4.86498700212597e-209,1.14852482247409,0.783,0.47,1.04962094570868e-204,"0","CDKAL1"
1.01897658801883e-208,1.69889995700832,0.467,0.159,2.19844198865063e-204,"0","MPHOSPH9"
5.95919664858225e-208,2.53087914269979,0.251,0.042,1.28569667693162e-203,"0","SPC25"
1.11562497008147e-206,2.4125263898914,0.267,0.049,2.40696087295077e-202,"0","C21orf58"
1.56355392899843e-205,2.0668333918358,0.339,0.084,3.37336760181412e-201,"0","CIP2A"
4.24539883472535e-204,1.52665443627178,0.547,0.223,9.15944798591994e-200,"0","ST3GAL3"
7.66324556794613e-204,1.14059741531415,0.778,0.451,1.65334523128438e-199,"0","RPL4"
3.25587805509896e-203,1.89734312733648,0.402,0.122,7.02455690387602e-199,"0","CEP152"
6.34696086101194e-203,1.8358070059741,0.373,0.102,1.36935680576333e-198,"0","SMC2"
1.27280106864014e-202,2.32832095827559,0.314,0.074,2.74606830559111e-198,"0","LRP8"
2.19652417589334e-202,1.27986651460748,0.678,0.349,4.73900090948988e-198,"0","SYNCRIP"
2.5556554344973e-202,1.25424881347497,0.695,0.358,5.51382659992792e-198,"0","CTBP2"
3.98121353344372e-202,1.90101999150717,0.367,0.1,8.58946819840483e-198,"0","PAICS"
1.13418452619082e-201,1.36914889367974,0.599,0.267,2.44700311525669e-197,"0","SRSF3"
1.15352347469885e-201,1.42415898752833,0.61,0.278,2.48872689666276e-197,"0","OSBPL1A"
4.87728563706818e-201,1.09445367477182,0.775,0.432,1.05227437619746e-196,"0","KCNAB2"
6.78536905569843e-201,1.89795379995942,0.38,0.108,1.46394337376694e-196,"0","RFWD3"
1.81315821712469e-200,2.34267140449743,0.282,0.058,3.91188885344652e-196,"0","MCM6"
2.26367761240941e-200,2.13504659628949,0.339,0.087,4.88388444877331e-196,"0","SLC2A5"
4.68669876107216e-200,1.35871271704792,0.629,0.303,1.01115525770132e-195,"0","BAZ1B"
5.61402639820702e-200,2.58180906768228,0.259,0.048,1.21122619541316e-195,"0","PUS7"
1.17037680668907e-199,0.893324638232956,0.661,0.273,2.52508796043168e-195,"0","RFLNB"
3.82960789412637e-199,2.02800010241866,0.33,0.081,8.26237903157764e-195,"0","ENSG00000227598"
1.05619035885344e-198,0.836947832561904,0.942,0.723,2.2787306992263e-194,"0","RPL13"
1.26628075545033e-198,1.35267135653669,0.612,0.282,2.73200072988409e-194,"0","HNRNPAB"
2.39018330723108e-198,1.3235046023029,0.606,0.268,5.15682048535106e-194,"0","ANP32E"
9.76687209669619e-198,1.44732657519566,0.463,0.154,2.1072026548622e-193,"0","ZNRF1"
1.2839460310416e-197,2.09555389311245,0.326,0.081,2.77011356197225e-193,"0","PDIA5"
2.79784476850934e-197,0.945535588403396,0.857,0.562,6.0363500880589e-193,"0","IRAK3"
6.71289716328263e-197,1.08506960584891,0.854,0.638,1.44830756297823e-192,"0","NCL"
6.97409276169276e-197,1.36418758687196,0.604,0.275,1.50466051333521e-192,"0","LARS1"
1.02904463054717e-196,2.23928533177261,0.296,0.066,2.22016379040552e-192,"0","ZGRF1"
1.38103666584705e-194,1.14517075804564,0.786,0.508,2.97958660656501e-190,"0","NPM1"
2.86930936308065e-194,1.04170704857894,0.798,0.498,6.19053495084651e-190,"0","HNRNPD"
5.74239292090233e-194,1.40212304939215,0.509,0.19,1.23892127268468e-189,"0","GRB10"
8.14869123198868e-194,2.07115785312218,0.296,0.066,1.75808013330156e-189,"0","CENPU"
7.15700347856186e-193,1.18232497701894,0.717,0.399,1.54412350049972e-188,"0","TUBB"
7.77972117455281e-193,2.09762269333234,0.297,0.067,1.67847484340977e-188,"0","RNASE2"
1.75658470488444e-192,2.16180948650339,0.319,0.079,3.78983150078818e-188,"0","RAB11FIP3"
2.74876977786639e-192,1.57963637572666,0.475,0.174,5.93047079574674e-188,"0","AK2"
1.23378875922696e-191,2.38027205577207,0.261,0.051,2.66189924803216e-187,"0","ARHGAP11B"
3.66821101882008e-191,1.2429030115276,0.541,0.208,7.91416527310432e-187,"0","SORL1"
7.33284517342625e-191,1.50245301376863,0.45,0.151,1.58206134616671e-186,"0","CCDC88C"
8.95119307643807e-191,1.2643741644688,0.66,0.334,1.93121990624151e-186,"0","PTK2B"
2.66560406589823e-190,1.36807844485453,0.51,0.194,5.75104077217542e-186,"0","TMPO"
7.4984921349193e-190,0.936950372604905,0.884,0.631,1.61779967810884e-185,"0","RPL3"
9.54410233817665e-190,1.15964920292995,0.717,0.396,2.05914007946161e-185,"0","EIF4B"
1.28284072592663e-189,1.67269340401857,0.434,0.148,2.76772886618669e-185,"0","TACC3"
1.3412845370974e-188,1.62312627431578,0.464,0.169,2.89382138878763e-184,"0","ENSG00000291175"
1.59016417239622e-188,1.49877137958154,0.549,0.239,3.43077920194485e-184,"0","ARHGEF18"
2.41744080316584e-188,1.1821089883973,0.757,0.485,5.21562853283031e-184,"0","CANX"
3.22090011362605e-187,1.43769998471211,0.451,0.152,6.94909199514821e-183,"0","HSH2D"
5.38123311639582e-187,1.36082565856504,0.582,0.263,1.1610010448624e-182,"0","SUPT16H"
1.30895248010375e-186,1.04699903090394,0.777,0.473,2.82406497582384e-182,"0","HNRNPA3"
1.46515429738152e-186,0.853136655321283,0.921,0.69,3.16107039660064e-182,"0","RPS6"
2.3258753632589e-186,0.654039707667131,0.984,0.933,5.01807609623107e-182,"0","MT-CYB"
2.52024614778623e-186,1.18856598251555,0.683,0.355,5.4374310638488e-182,"0","DNAJC1"
5.31274187299409e-186,1.19469511729458,0.683,0.349,1.14622405909847e-181,"0","GPR141"
7.08267428164685e-185,1.18512316545504,0.643,0.318,1.52808697626531e-180,"0","HSPD1"
5.01901811286164e-184,1.6429954787772,0.434,0.15,1.0828531578499e-179,"0","SAE1"
8.26714353808402e-184,0.914948378386867,0.964,0.815,1.78363621834163e-179,"0","RPS2"
1.01439039858206e-182,2.30038315059369,0.259,0.053,2.1885472849408e-178,"0","MCM8"
2.01982924988647e-182,1.90300223781387,0.347,0.098,4.35778160663007e-178,"0","MSH2"
6.58348291210779e-182,1.52439202886093,0.49,0.193,1.42038643828726e-177,"0","UGGT1"
1.519790984013e-181,1.44339703122054,0.515,0.211,3.27894904800804e-177,"0","PPP1R12B"
4.01794144148075e-181,0.671037896962895,0.982,0.883,8.66870865999471e-177,"0","ARHGAP15"
3.70259733923568e-180,1.85705065367062,0.335,0.092,7.98835375940098e-176,"0","CDCA7L"
7.01307886585025e-180,0.822512095780176,0.84,0.576,1.51307176530719e-175,"0","STXBP5"
2.17934621275528e-179,1.86748916170408,0.367,0.112,4.70193945401951e-175,"0","ENSG00000290833"
3.45411357920277e-179,0.916478350861389,0.892,0.68,7.45225004712998e-175,"0","SNTB1"
6.50698845288334e-179,1.39249137634953,0.548,0.24,1.40388275870958e-174,"0","TUBGCP3"
1.05730550489065e-178,1.36248961095439,0.511,0.204,2.28113662680158e-174,"0","IARS1"
1.56014510154767e-178,1.73044912716902,0.402,0.134,3.36601305658909e-174,"0","OTULINL"
1.47201216913798e-177,1.17451746311483,0.647,0.33,3.17586625491518e-173,"0","HNRNPR"
1.82667982063947e-177,2.11077479700015,0.309,0.08,3.94106171302966e-173,"0","SDF2L1"
5.71459133287038e-177,0.930500865789108,0.795,0.498,1.23292308006678e-172,"0","LYZ"
1.22274080972309e-175,1.09045403133579,0.836,0.642,2.63806329697757e-171,"0","HSP90B1"
1.81786194152786e-174,2.09971215600542,0.285,0.068,3.92203713884636e-170,"0","MSH5"
2.08835399607022e-174,1.08112952600095,0.739,0.439,4.5056237465215e-170,"0","EEF2"
4.35372961928207e-174,1.34902826673049,0.531,0.227,9.39317165360107e-170,"0","TOPBP1"
4.74432758904061e-174,2.1774432826404,0.265,0.059,1.02358867733551e-169,"0","LRIG1"
1.15924928820552e-173,1.23044808827788,0.604,0.292,2.50108033930342e-169,"0","EIF3E"
4.39688869555745e-173,1.48645008851146,0.46,0.175,9.4862873606652e-169,"0","NEDD4"
1.05344649207984e-172,1.82571335090479,0.355,0.108,2.27281080666226e-168,"0","CTDSPL"
1.94138029502838e-172,1.33669656984575,0.54,0.235,4.18852798652374e-168,"0","EHBP1"
1.95690997210308e-172,1.93840491477583,0.3,0.075,4.22203326481238e-168,"0","APOLD1"
1.30414570722746e-171,1.12047874660588,0.734,0.462,2.81369436334325e-167,"0","HSPA5"
1.46560656149752e-170,1.23483024188499,0.651,0.357,3.1620461564309e-166,"0","OLA1"
3.71004103639537e-170,1.3599468789359,0.498,0.202,8.004413536023e-166,"0","SIPA1L3"
3.95405765706999e-170,1.03211017960558,0.836,0.588,8.53087939512851e-166,"0","SERPINB1"
5.46184779732541e-170,1.30231918180405,0.573,0.267,1.17839366227296e-165,"0","LMBR1"
6.09940604567127e-170,1.06891528125325,0.701,0.377,1.31594685435358e-165,"0","RPS17"
1.72072668844023e-169,1.19208370885793,0.652,0.352,3.71246783030979e-165,"0","CHCHD3"
2.44104047770569e-169,1.84427732773765,0.328,0.092,5.26654483065003e-165,"0","GFI1"
7.48910922084287e-168,1.46070676413982,0.504,0.214,1.61577531439685e-163,"0","UGGT2"
9.09386918895435e-168,1.59333794934203,0.411,0.144,1.9620022775169e-163,"0","NCAPD3"
3.15556882226352e-167,1.17730992819737,0.642,0.329,6.80813973403355e-163,"0","PVT1"
1.46300389631866e-166,0.860687432101336,0.738,0.382,3.1564309063075e-162,"0","RNF24"
2.02489370522389e-166,1.19244308053941,0.623,0.317,4.36870816902054e-162,"0","GRK2"
2.62868852292271e-166,1.5528139294267,0.361,0.112,5.67139548820574e-162,"0","PPA1"
3.11110310617188e-166,1.56973768365332,0.418,0.15,6.71220495156583e-162,"0","APEX1"
7.04072969690716e-166,0.890689723816131,0.871,0.691,1.51903743210772e-161,"0","ENO1"
1.44441132769248e-165,1.15973279139087,0.672,0.376,3.11631743949652e-161,"0","JPX"
9.77247306231675e-165,1.31530138016899,0.53,0.233,2.10841106319484e-160,"0","GMDS"
1.19684925453846e-164,1.18038587063858,0.614,0.307,2.58220226666674e-160,"0","CEP192"
2.75022050643286e-164,1.41987193437466,0.537,0.254,5.93360074262889e-160,"0","MLEC"
9.61134737776914e-164,1.3104194337636,0.572,0.275,2.07364819675369e-159,"0","IGFBP7"
1.94297401061123e-163,1.9689891868762,0.304,0.083,4.19196642789374e-159,"0","HDHD5"
2.28699965513415e-163,1.50022383472411,0.413,0.146,4.93420175595193e-159,"0","MZT2A"
6.18661322494144e-163,1.38330933938701,0.516,0.226,1.33476180328112e-158,"0","LCLAT1"
9.07488366646336e-163,1.12204590933517,0.657,0.347,1.95790615103947e-158,"0","ZFP36L2"
1.43669574311885e-162,0.979652810063947,0.731,0.422,3.09967106577891e-158,"0","SMARCC1"
4.0877670194052e-162,1.16187988762776,0.638,0.337,8.81935734436673e-158,"0","R3HDM1"
6.86136879426803e-162,1.31333657466271,0.571,0.275,1.48034031736333e-157,"0","CDK5RAP2"
7.8966335983066e-162,1.10073055202391,0.688,0.39,1.70369869883465e-157,"0","MLLT10"
3.66212615302731e-161,1.41229604073841,0.47,0.189,7.90103717515643e-157,"0","DAP"
9.59552863531433e-161,0.799789296269331,0.872,0.65,2.07023530306907e-156,"0","HNRNPC"
1.29726686087031e-160,2.09524000010919,0.251,0.056,2.79885325232769e-156,"0","SLC26A8"
1.82265241607665e-160,1.34976082928375,0.51,0.222,3.93237258768538e-156,"0","ATXN10"
3.26337246032936e-160,1.11026849938454,0.688,0.389,7.04072608316059e-156,"0","RCOR1"
4.77308288900097e-160,1.80616347928411,0.32,0.093,1.02979263330196e-155,"0","NOLC1"
1.4128385949937e-159,1.31240335771528,0.518,0.23,3.0481992686989e-155,"0","SPATA5"
2.56376023108196e-158,1.04268686939508,0.716,0.429,5.53131269855932e-154,"0","NUCKS1"
4.03585122339536e-158,1.24878506846749,0.567,0.27,8.70734901447549e-154,"0","COA1"
4.98889087142129e-158,1.94298954891498,0.298,0.082,1.07635320550914e-153,"0","TRAP1"
5.76886824250102e-158,1.56131439256541,0.405,0.147,1.24463332331959e-153,"0","RTTN"
7.02414573815514e-158,0.770352371192013,0.807,0.48,1.51545944300697e-153,"0","SLCO3A1"
1.84040716835903e-157,1.31682308107281,0.521,0.234,3.97067846573461e-153,"0","NUP153"
2.407901801109e-156,0.717626606022339,0.924,0.783,5.19504813589266e-152,"0","TCF12"
2.62902230531397e-156,1.8383306600928,0.327,0.1,5.67211562371489e-152,"0","PARVB"
6.37493796218382e-156,1.4763316343489,0.429,0.164,1.37539286534116e-151,"0","DAZAP1"
4.19040322313684e-155,1.10794927443916,0.549,0.247,9.04079495391773e-151,"0","CCND2"
5.51808900255702e-155,1.11255948121506,0.634,0.335,1.19052770230168e-150,"0","UBE3C"
2.0444999070115e-154,1.18714093755706,0.598,0.3,4.4110085493773e-150,"0","SCFD2"
2.9756905183115e-154,1.10015019244459,0.661,0.367,6.42005229325705e-150,"0","ENOSF1"
5.76472054023494e-154,1.36216386749689,0.463,0.187,1.24373845655569e-149,"0","SRSF1"
6.26601283305621e-154,2.06949657630882,0.264,0.066,1.35189226873188e-149,"0","CHEK2"
7.08986209576171e-154,1.35722537694446,0.507,0.225,1.52963774716059e-149,"0","UBAP2"
9.17106892312019e-154,1.05834577427646,0.682,0.386,1.97865812016318e-149,"0","PTBP2"
1.24661028499177e-153,1.52439059562453,0.384,0.134,2.68956168986974e-149,"0","USP1"
1.40558909610677e-153,1.76560814148178,0.329,0.101,3.03255847485036e-149,"0","RAI1"
1.77443085777345e-153,1.33725102997555,0.512,0.23,3.82833457564621e-149,"0","PUM3"
3.10963976291178e-153,2.12585651651858,0.314,0.096,6.70904778848217e-149,"0","RETN"
1.08515995504538e-152,1.75172091682892,0.349,0.115,2.3412326030104e-148,"0","BCR"
1.4129351802923e-152,1.11390480485739,0.56,0.26,3.04840765148063e-148,"0","IGFBP2"
8.41810915324412e-152,0.786960860968088,0.874,0.64,1.81620704981242e-147,"0","JARID2"
8.65759884267694e-152,0.654700137800408,0.95,0.871,1.86787695030755e-147,"0","HNRNPA2B1"
1.1059662965246e-151,0.659163066794962,0.954,0.831,2.38612228475182e-147,"0","ETV6"
8.56860845415798e-151,0.921007158556007,0.784,0.505,1.84867727398459e-146,"0","ANKRD11"
1.26986463786936e-150,1.27033899700861,0.534,0.25,2.73973295620314e-146,"0","DHX15"
2.27947230917257e-150,1.77306877457445,0.324,0.101,4.91796150703982e-146,"0","PIGU"
4.05746792952968e-150,0.863656163859757,0.809,0.562,8.75398705796028e-146,"0","RPL35"
4.32587048445672e-150,1.13702069602718,0.639,0.352,9.33306557021538e-146,"0","EIF5B"
1.17590016478077e-149,1.6393249213361,0.338,0.108,2.5370046055145e-145,"0","GEN1"
1.59996701403706e-149,1.54784993536371,0.395,0.146,3.45192883278496e-145,"0","FAM241A"
3.12481595499209e-149,1.55378294644402,0.37,0.128,6.74179042289544e-145,"0","CSE1L"
5.30929451856748e-149,0.868160099426481,0.732,0.411,1.14548029238093e-144,"0","NIBAN1"
1.17004631279322e-148,1.55963105882336,0.393,0.146,2.52437491985138e-144,"0","PTBP1"
2.02542734320028e-148,1.53528362184692,0.388,0.141,4.36985949295461e-144,"0","SF3B3"
4.29720168087698e-148,1.98695302685024,0.263,0.067,9.27121262649208e-144,"0","SASS6"
4.58046096204541e-148,1.07457074233412,0.629,0.332,9.88234452561297e-144,"0","PDS5B"
6.83432216893102e-148,1.90663282774404,0.292,0.084,1.47450500794687e-143,"0","MYO19"
1.4053980987719e-147,1.98179052536957,0.264,0.068,3.03214639810037e-143,"0","RANGAP1"
1.71579448556565e-147,1.72782895364093,0.324,0.101,3.7018266026079e-143,"0","LINC00926"
6.28292584023352e-147,1.3563273324277,0.482,0.211,1.35554125003038e-142,"0","SMARCA4"
7.10275130964722e-147,1.07200522683558,0.627,0.331,1.53241859505639e-142,"0","HNRNPH1"
7.92590845697837e-147,1.57902678330307,0.364,0.126,1.71001474959308e-142,"0","TTF2"
