"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"IL7",0.0151561383813904,0.192611516097905,0.133,0.111,1
"CTDSP1",0.0151604051866463,-0.171743110917065,0.16,0.185,1
"PHLDB1",0.0152169096989244,0.627433667391199,0.026,0.017,1
"SDK2",0.0152169833734203,-0.683353869890962,0.011,0.019,1
"TMCO1",0.0152384611327629,-0.145187169810992,0.286,0.314,1
"MDH2",0.015250872792498,0.293923412628417,0.209,0.187,1
"CEACAM21",0.015255034384019,0.448230852360877,0.046,0.034,1
"IFI27L1",0.015284045000712,-0.270411788614311,0.079,0.097,1
"RNF6",0.0152967365247656,0.360211464593973,0.139,0.12,1
"DNAJC3-DT",0.0152991910371194,-0.593372503053296,0.02,0.029,1
"PRR5",0.0153408495234565,0.242837281676493,0.13,0.11,1
"TAF1B",0.0153722881153803,-0.249375588979458,0.148,0.17,1
"PLOD3",0.0154022561051702,-0.28503077304191,0.1,0.119,1
"TNFRSF10B",0.0154350393244829,0.258988862416128,0.153,0.131,1
"BLTP3B",0.0154443513240868,-0.15703113606021,0.351,0.377,1
"GPATCH3",0.0155310583718133,-0.442955660500197,0.036,0.048,1
"TJAP1",0.0155333256824102,-0.251976191795211,0.066,0.082,1
"TADA3",0.0155410929265976,0.290529364931046,0.188,0.166,1
"CLN3",0.0155801510036039,0.279840689110491,0.143,0.122,1
"RDH14",0.0156427867368208,0.522464107789658,0.062,0.048,1
"LINC01145",0.0156908449772458,-0.245039331159957,0.079,0.097,1
"PARP16",0.0156985538120039,0.476367693200204,0.047,0.035,1
"ZNF823",0.0157613328969529,0.560938255604293,0.033,0.023,1
"PYM1",0.0157696844298856,-0.182299193297542,0.125,0.148,1
"NDRG2",0.0158179312757758,0.843162358446637,0.017,0.01,1
"TXNDC15",0.0158412045209613,-0.202939871269133,0.091,0.111,1
"ENSG00000278600",0.0158461562657056,-0.686881243386288,0.012,0.02,1
"NGRN",0.0158504911963477,0.561256590786717,0.07,0.055,1
"ICA1L",0.0158626763345912,-0.379230062889811,0.05,0.065,1
"CCDC97",0.0158990516301233,-0.298565751165023,0.076,0.094,1
"SOCS2-AS1",0.0159053005587332,-0.840171882691798,0.01,0.018,1
"ACOX3",0.0159115136659162,-0.30391898565923,0.086,0.104,1
"CAT",0.0159312397786733,-0.0535306532073099,0.403,0.443,1
"GPALPP1",0.0159659962973248,-0.209771182412964,0.144,0.166,1
"TMEM255A",0.0159808802933214,0.795831199086919,0.019,0.011,1
"ENSG00000289353",0.0159816462915363,0.424341802013688,0.041,0.029,1
"GCSH",0.0159880923343762,-0.313009487928345,0.061,0.077,1
"ZNF766",0.0159969065758864,-0.147214535791808,0.12,0.142,1
"PDE4DIPP4",0.0159994799066505,0.602771613156931,0.026,0.017,1
"ENSG00000257764",0.0160016397791886,-0.371636461457763,0.104,0.123,1
"LLPH",0.0160044518163524,-0.11029004294636,0.194,0.22,1
"ZNF836",0.0160421411517383,0.487708903724587,0.055,0.041,1
"HEMK1",0.0160448643831707,-0.347675157067089,0.061,0.077,1
"PRKCZ",0.016048547829476,-0.809971644916098,0.01,0.018,1
"DPP4",0.0160597789683722,0.301205435070212,0.054,0.04,1
"ZNF829",0.0160613363582882,-0.528277474831412,0.021,0.031,1
"SRGAP2B",0.0160791226634196,-0.198873696383574,0.189,0.213,1
"ZNF414",0.0160806562208235,-0.410579658545531,0.032,0.044,1
"SUCLG1",0.0161044459403987,0.228483152279993,0.178,0.155,1
"PSMD3",0.016131118971519,-0.206556381169871,0.145,0.167,1
"ENSG00000273507",0.0161446641753172,-0.511841121210927,0.037,0.049,1
"DUSP1",0.0161484331569319,0.290398680113629,0.064,0.05,1
"DUSP2",0.0161972120162279,-0.0128112688311459,0.028,0.04,1
"AMDHD2",0.0162017790357617,0.430826623296382,0.077,0.061,1
"WASHC3",0.0162120495828579,0.366059758622613,0.174,0.154,1
"RSAD1",0.0162480831326324,-0.333037968422162,0.034,0.046,1
"MYOSLID",0.0162547303348098,0.798545583783954,0.022,0.014,1
"COL9A2",0.0162926606408831,0.6274336673912,0.029,0.019,1
"DOK5",0.0163138124996433,-2.64718871271781,0.009,0.015,1
"ENSG00000257178",0.0163223107802857,0.373295662045803,0.041,0.029,1
"IL9R",0.0163972574751646,-0.51940772093807,0.01,0.018,1
"NAGLU",0.0164274217857281,0.234657299152585,0.139,0.119,1
"ENSG00000288942",0.0164498089379479,0.507593897385196,0.042,0.03,1
"LRRC8C",0.0164629291488098,-0.231529451452227,0.274,0.297,1
"CDKL5",0.0164732629574703,0.291906461168016,0.104,0.086,1
"MGST2",0.0164743368153833,0.1909236049053,0.26,0.234,1
"CNPY3",0.0165281625641846,-0.154522077970439,0.193,0.219,1
"SYNC",0.016553209616924,0.544971507199227,0.042,0.03,1
"ENSG00000289007",0.0165950068488285,-0.283298994511712,0.071,0.088,1
"STRADB",0.0166275563948426,0.337137181552949,0.079,0.063,1
"SDHAF1",0.0166287883112542,-0.337376904146501,0.024,0.035,1
"SNAPC1",0.0166747330363537,-0.214474074087986,0.08,0.098,1
"ASAP2",0.016678908331023,-1.57050571022071,0.005,0.011,1
"LINC00499",0.0166846251788051,0.484781596098991,0.048,0.036,1
"FXR1",0.0167072106948348,-0.0453330035242988,0.505,0.542,1
"ENSG00000264853",0.0167237758476268,-0.499098738537731,0.03,0.041,1
"SPACA9",0.0167266890827306,1.04247116667004,0.01,0.005,1
"MEAF6",0.0167430064687551,0.284322947508344,0.175,0.154,1
"SLC16A1-AS1",0.0167449774617599,-0.306505968090685,0.11,0.129,1
"TRAF6",0.0167501650090953,0.239876904534464,0.146,0.124,1
"KLRG1",0.0167650642240778,-0.353672020856329,0.087,0.104,1
"ENSG00000291003",0.0167695111424765,-0.391247753674875,0.069,0.085,1
"PNPLA7",0.0168523624638324,0.287882204609222,0.057,0.043,1
"AP5Z1",0.0168623329078505,-0.209627761482595,0.095,0.115,1
"ZNF746",0.0168689164853057,0.284131921711271,0.124,0.104,1
"DLGAP1-AS1",0.0169049608387371,0.470929181711209,0.045,0.033,1
"OGFR",0.0169371179558464,-0.150173911272352,0.143,0.166,1
"CCDC152",0.0169411187558364,-0.397441001247829,0.035,0.047,1
"COCH",0.0169671157881056,-0.99500353874862,0.005,0.011,1
"ENSG00000259363",0.0169962634836783,-0.333430292967285,0.111,0.131,1
"C2orf68",0.0169986539008113,-0.227334197141186,0.075,0.092,1
"CRNKL1",0.0170179017676526,0.332499177091119,0.168,0.147,1
"NBR1",0.0170566022540011,0.237642119271468,0.201,0.177,1
"VNN2",0.0170610645199362,0.448463526345881,0.045,0.033,1
"MEI1",0.0170641274481906,0.546702395278343,0.042,0.031,1
"ENTREP1",0.0171822771690688,0.720543071782682,0.019,0.011,1
"ENSG00000289047",0.017185700326004,0.498535934208942,0.061,0.048,1
"MAPKBP1",0.0172311275159259,-0.256829240372185,0.104,0.123,1
"PDIK1L",0.0172377259034467,-0.345799423046015,0.062,0.078,1
"INPP5F",0.017250334697079,-0.229172415747349,0.189,0.214,1
"BMP1",0.017297614473047,-0.482619878073714,0.026,0.037,1
"PABPC4",0.0173139626031247,-0.122785243158228,0.209,0.236,1
"ENSG00000267262",0.0173528722554236,0.801463067166249,0.014,0.008,1
"XK",0.0173708859279078,-0.831997951246097,0.011,0.018,1
"TMEM258",0.0174138016396552,0.288373194856194,0.343,0.325,1
"H2BC18",0.0174200384410008,-0.508544002127775,0.013,0.021,1
"SAAL1",0.0174351397939474,-0.301661664457987,0.079,0.096,1
"PHACTR1",0.0174538085436854,-0.0923033796345033,0.349,0.382,1
"ZER1",0.0174890752596748,-0.24982326789656,0.116,0.137,1
"MRPL30",0.0175203740955026,-0.203489725804808,0.125,0.146,1
"MKLN1-AS",0.0175391543002137,0.876461215231115,0.013,0.007,1
"AK1",0.0175532087180759,0.676821694353363,0.032,0.022,1
"NINJ2",0.0176004142666866,-0.339260245991622,0.074,0.091,1
"RAD23A",0.017672850046684,0.283805151659952,0.215,0.193,1
"NBDY",0.0177126930155362,0.187298031225838,0.238,0.212,1
"PSPH",0.0177300017884293,-0.389639845967741,0.039,0.052,1
"ENSG00000289227",0.0177325335914595,-0.660547095572825,0.014,0.022,1
"RBM38",0.0177739036398745,-0.223737486958894,0.062,0.079,1
"ARSK",0.0177890929891075,0.366360777890693,0.059,0.045,1
"REL",0.0178127758535226,0.18915392818183,0.354,0.33,1
"VLDLR",0.0178145324692085,0.492274084109565,0.037,0.026,1
"TTYH3",0.0178303582387814,0.180840134381678,0.195,0.171,1
"ZBTB45",0.017838941629684,-0.410701461495571,0.026,0.037,1
"LINC02328",0.017915756306963,0.209179455428813,0.227,0.204,1
"UAP1L1",0.0179223207600488,0.447985891830382,0.049,0.037,1
"RUFY1",0.0179527787205865,-0.25057580823019,0.261,0.288,1
"C3orf20",0.017985412250698,-0.542491334051112,0.025,0.036,1
"CCDC127",0.0180541833007946,0.348858410661628,0.083,0.067,1
"ANXA2R-AS1",0.018062073022765,-0.251873669407385,0.129,0.15,1
"UTP25",0.0180835360209282,0.339088173028219,0.072,0.057,1
"RBMS3",0.018098668201823,0.497840759984106,0.037,0.026,1
"IRF1-AS1",0.0181211354980129,-0.159634240521418,0.177,0.202,1
"LY6G5B",0.0181291360191098,-0.495624729013137,0.024,0.034,1
"UNC5B",0.0181408729841067,0.542042176160556,0.027,0.018,1
"ENSG00000256325",0.0181590024090809,0.73907902322011,0.016,0.009,1
"PPARD",0.0181743966641586,0.166168890894948,0.16,0.138,1
"SNTB2",0.0182109667147882,-0.338385485611836,0.099,0.117,1
"DAZAP2",0.0182961449923898,0.226215721278305,0.364,0.348,1
"CDC42EP4",0.0183408138471816,-0.571637679710629,0.015,0.024,1
"ENSG00000285669",0.0183508461133119,-0.928382487670439,0.008,0.014,1
"TOPORS",0.0183570959605799,-0.24546858092657,0.103,0.122,1
"GRAP2",0.0183607144485847,-0.489798440210923,0.058,0.073,1
"CFB",0.0183703596432301,0.762363247477309,0.018,0.01,1
"ENSG00000226699",0.0184520591444894,-0.864419428938475,0.008,0.014,1
"TVP23B",0.0184544351247631,-0.336040456583686,0.07,0.086,1
"CLEC12B",0.018486099852055,-0.614641119806948,0.017,0.026,1
"RAB10",0.0185135898753841,0.0634606816935539,0.898,0.836,1
"NEURL4",0.0185367987424454,-0.753995439244824,0.012,0.02,1
"HIF1A",0.01856723156091,0.137183834998431,0.508,0.477,1
"ZNF184",0.0186007833026429,-0.3725663326088,0.032,0.044,1
"ZNF529",0.0186305883621747,-0.271028306146738,0.097,0.116,1
"CLPP",0.0186311079012334,0.344040173922827,0.112,0.094,1
"DPH6-DT",0.0186438399807883,0.387299663667484,0.04,0.029,1
"TNFSF8",0.0186469779352842,0.3656060328874,0.07,0.055,1
"ARAP2",0.0186579970072974,0.077668126251319,0.456,0.42,1
"TMEM53",0.0186694179744607,-0.436069274914958,0.049,0.063,1
"UGDH",0.01868385764588,-0.346940524933305,0.044,0.057,1
"RFX5",0.018698901912157,0.424558244147601,0.062,0.048,1
"ARMCX3",0.018707906283981,0.230331182047063,0.193,0.171,1
"DNLZ",0.018733413597176,0.668853594771181,0.045,0.033,1
"TNIP1",0.0187920412195852,-0.135940300660097,0.225,0.252,1
"MPZL1",0.0188084220578203,0.20952349889805,0.234,0.211,1
"TMEM44-AS1",0.0188473701798233,0.58875319922714,0.03,0.02,1
"ANKAR",0.0188611438505719,0.212932187082256,0.183,0.16,1
"COG8",0.0189146281904664,-0.426081841935802,0.027,0.038,1
"ASL",0.0189212288878656,-0.222836990683871,0.095,0.114,1
"RPLP0",0.0189296230661007,0.325139178033499,0.742,0.737,1
"DAPK3",0.0189671568932989,-0.287677435022287,0.054,0.069,1
"HTR2B",0.0189831987443101,0.747015283143872,0.014,0.008,1
"ENSG00000290459",0.0190525305794575,-0.498097214692659,0.029,0.04,1
"GPAM",0.0190539197105836,-0.441046070491566,0.034,0.046,1
"STX10",0.0190781064352999,0.339341803965768,0.11,0.092,1
"ENSG00000259081",0.0190923926404859,0.996667477056919,0.01,0.005,1
"TMEM203",0.0190930088642919,-0.406513664532137,0.04,0.053,1
"ZFAND1",0.0190977212109756,-0.150173911272351,0.07,0.087,1
"TUBB6",0.019102814522961,0.277158015429366,0.204,0.182,1
"SYCP2",0.0191087310408955,-0.752709041441459,0.009,0.016,1
"SCGB2B2",0.0191156683016025,-0.42376741367398,0.051,0.065,1
"ENSG00000262151",0.0191382698987426,0.737616585141622,0.01,0.005,1
"RRN3P3",0.0191466122776981,-0.387036815417133,0.04,0.053,1
"ENSG00000285693",0.019179547396804,-0.255610186262951,0.053,0.068,1
"MYLK",0.0192423260309708,-1.6763470807859,0.007,0.013,1
"ENSG00000290476",0.0192461053525035,-0.221316801490044,0.098,0.117,1
"LINC03007",0.0192478880458531,0.935555962753532,0.01,0.005,1
"SMIM14",0.0192675132396665,0.181358760324836,0.19,0.167,1
"ZNF140",0.0192897762491527,-0.248475984884156,0.084,0.102,1
"ZSWIM3",0.0193270905934972,-0.607944395539728,0.026,0.037,1
"TIFAB",0.0193298812154471,0.977376138448159,0.018,0.011,1
"UQCRH",0.019340503070983,0.00462781552537139,0.278,0.313,1
"LRRC4",0.0193445267962682,0.836020289202617,0.016,0.009,1
"FAM9B",0.0194200517598264,0.559262164749621,0.028,0.019,1
"HSF2",0.0194244522384664,-0.211119798454165,0.083,0.101,1
"PTGDS",0.0194316866032497,0.519792944203231,0.021,0.013,1
"ENSG00000287720",0.0194427155847251,1.00399701885541,0.012,0.006,1
"ARHGAP8",0.0194565442919341,0.808005913033021,0.016,0.009,1
"ADCY2",0.0194796726757669,1.00594529064493,0.012,0.006,1
"MESP1",0.019533176102178,-0.957528833329956,0.005,0.011,1
"RBM7",0.0195344715259825,0.342738478702813,0.093,0.076,1
"SS18L2",0.0195628233171452,0.32681607874925,0.102,0.084,1
"MAPRE2",0.0195785034916755,-0.137815071132036,0.286,0.316,1
"MMACHC",0.0195797581228116,-0.627380231637625,0.013,0.021,1
"ENSG00000286147",0.0196001086578923,-0.493581733570166,0.031,0.042,1
"SNX20",0.0196399290108877,-0.232322952626224,0.132,0.153,1
"TMIGD2",0.019659963286751,0.756166981513402,0.012,0.006,1
"TGFA",0.0197148772083357,-0.404678517762553,0.085,0.102,1
"KLRD1",0.019748798737476,0.6690127711426,0.026,0.017,1
"MAP2K4",0.0197507366820741,-0.0979278824690966,0.342,0.374,1
"ENSG00000269514",0.0197592819982774,0.347763259965545,0.061,0.047,1
"LIPT1",0.0197957020846294,0.542397563535401,0.042,0.031,1
"TBC1D7",0.0198049649540638,0.345033936690475,0.09,0.074,1
"ENSG00000284719",0.0198266978047575,-0.694494427496162,0.005,0.011,1
"F5",0.0198375181329043,-0.435006907384707,0.031,0.042,1
"LINC01376",0.0198376308402442,-0.325014403128781,0.081,0.098,1
"TEX22",0.0198407682041969,-0.448163951502959,0.024,0.035,1
"PSMA4",0.0198564642587327,0.284399939492187,0.274,0.254,1
"ZNF426",0.0198980416371484,-0.308818987848662,0.068,0.084,1
"TSC22D1",0.019919070857905,0.163607604171679,0.259,0.235,1
"HERC6",0.0199245690445427,0.287583664506575,0.105,0.087,1
"ENSG00000265334",0.0199471917674236,-0.74731112593961,0.019,0.028,1
"AAK1",0.0199551241979065,-0.11182479574434,0.859,0.795,1
"SH2D4A",0.0199744583393006,0.645135669124659,0.024,0.015,1
"NFIX",0.0199851451101881,-0.234985159027533,0.237,0.26,1
"SDHC",0.0199963569494385,0.284428824155171,0.219,0.198,1
"TPM3",0.0200070632862295,-0.0359978769024587,0.865,0.88,1
"SLC52A2",0.020028011965511,0.359078929624143,0.067,0.052,1
"UBXN2A",0.0200624587528599,-0.172893987772436,0.128,0.149,1
"GDAP1",0.0200680309715012,0.243458224403221,0.174,0.153,1
"TSTD2",0.0200975303104611,-0.173805140653456,0.128,0.149,1
"ENSG00000273451",0.0201571554541227,-0.663797630273246,0.012,0.02,1
"DCK",0.0202249781530315,0.389176834591803,0.093,0.077,1
"ENSG00000284882",0.0202994656451993,0.4672238207821,0.045,0.033,1
"ZDHHC23",0.0203206976772537,0.594113594191174,0.033,0.023,1
"MTERF3",0.0203535596754084,-0.327285453307934,0.056,0.071,1
"ENSG00000225689",0.0203752163126629,0.816195310846369,0.015,0.008,1
"LINC00891",0.0203784161510197,0.748739963613334,0.02,0.012,1
"TRIM2",0.020389376573973,0.450751299773579,0.045,0.033,1
"VEZT",0.0204291284655154,-0.119930876057259,0.249,0.276,1
"SMNDC1",0.0204372105677275,-0.140275450206114,0.166,0.19,1
"LY86-AS1",0.0204433919746586,0.419540815749868,0.028,0.019,1
"MYOM1",0.0204695569409562,-0.68101119813254,0.01,0.017,1
"ENSG00000258101",0.0204750924032861,-0.811677966866502,0.008,0.015,1
"GSTZ1",0.0204860564702532,0.476702231182198,0.066,0.052,1
"TMEM9",0.020571525693403,0.326531075966963,0.077,0.062,1
"AGAP4",0.0205921659800415,-0.477307165290975,0.026,0.037,1
"RAB6A",0.0205942763138846,-0.121421978074641,0.573,0.575,1
"PSMD13",0.0206143089981749,-0.131200123662333,0.179,0.204,1
"ZNF831",0.0206384856476898,-0.53338912694386,0.034,0.045,1
"ENSG00000269604",0.0206647504657347,0.77943676083625,0.026,0.018,1
"ENSG00000203644",0.0206970004392186,0.525554053371986,0.039,0.028,1
"NDUFS4",0.0207042002197564,-0.0894799639241037,0.279,0.309,1
"FLT3LG",0.020719961563699,0.672825570205214,0.031,0.022,1
"GATM",0.0208277212192621,0.843162358446637,0.016,0.01,1
"ENSG00000286145",0.0208392343900136,0.369635909923553,0.064,0.05,1
"ENSG00000229839",0.0208394293405974,0.730527160355304,0.026,0.018,1
"SPEN-AS1",0.0209079067703422,0.495643794835659,0.036,0.026,1
"H4C8",0.0209186061455999,-0.446913674068882,0.015,0.023,1
"PHF13",0.0209320132066899,-0.251520051714195,0.091,0.109,1
"CLCA4-AS1",0.020946516517049,0.603186121144523,0.018,0.011,1
"ZMYM5",0.0210055945837631,-0.212719120318361,0.171,0.194,1
"TECTA",0.0210602019217935,0.686327356444769,0.016,0.01,1
"MCTS1",0.0210649519853455,0.29636343343898,0.119,0.101,1
"PAX5",0.0211013573494443,-0.244576135987974,0.055,0.042,1
"MICALL1",0.0211554421613908,-0.23624486139602,0.055,0.07,1
"GNPTG",0.0211562416251281,0.239341782280384,0.18,0.158,1
"ENSG00000243004",0.0212244890135057,0.324569834130759,0.073,0.059,1
"GPAA1",0.0212975610488173,-0.22129390265918,0.101,0.12,1
"ENSG00000229160",0.0213458648861679,0.497037030135525,0.024,0.016,1
"STARD3NL",0.021397638793304,0.26048616942315,0.196,0.174,1
"STYX",0.0214124353342075,-0.188733757803392,0.134,0.155,1
"CCDC69",0.0214430454311647,-0.0828968002715393,0.172,0.199,1
"MYRIP",0.0214848145617626,-1.67494163007476,0.013,0.021,1
"FAAH2",0.0215018202942598,-0.590471362952934,0.039,0.051,1
"CLSTN1",0.0215224986576904,-0.199222868917462,0.189,0.212,1
"GBA1",0.0215900421601193,0.423777808636338,0.049,0.037,1
"RCN3",0.0216348758922081,0.566033122727057,0.029,0.02,1
"CATSPER2P1",0.0216349817899217,-0.602433874507394,0.018,0.027,1
"LRRC57",0.02169125859497,-0.309588899558473,0.061,0.077,1
"LINC02284",0.0216942066067493,-1.47210200615971,0.017,0.025,1
"AASDH",0.0217036543337284,-0.183514519390412,0.12,0.14,1
"TXNRD3",0.0217667881403689,0.40879338091586,0.053,0.04,1
"RARA",0.0218273339409914,-0.256855499280186,0.117,0.137,1
"UBA6",0.021835052307349,0.125880332267947,0.515,0.486,1
"TBC1D8",0.0218708865171861,-0.198955125514844,0.206,0.23,1
"POFUT2",0.0219550112914157,0.36897199134723,0.052,0.04,1
"MYO1D",0.022021735041437,-0.885379047574121,0.041,0.053,1
"MRNIP",0.022127218984905,-0.277617928553537,0.047,0.061,1
"HMBS",0.0221387000849249,-0.301974364778746,0.025,0.035,1
"OAZ2",0.0221420439087653,0.301511555602016,0.147,0.127,1
"CSTF2T",0.0221538741404656,-0.198536932833751,0.036,0.049,1
"CHCHD4",0.0221991557661436,-0.356078209820231,0.034,0.045,1
"METTL7B",0.0222135292382646,-0.654966063309525,0.012,0.019,1
"ZNF653",0.0222690018301592,-0.724868076539681,0.015,0.024,1
"DPM1",0.0222755309967078,-0.236682904527027,0.135,0.155,1
"HSD17B2-AS1",0.0222796518548872,-0.795777763333344,0.011,0.018,1
"MIX23",0.0223053488136179,-0.268457929268061,0.073,0.089,1
"HACD4",0.0223136971505385,0.290130346616922,0.18,0.16,1
"DSTNP2",0.0223371716510912,-0.579017210076226,0.012,0.019,1
"ICAM2",0.0223803723825139,0.501902785307341,0.047,0.035,1
"TMEM120A",0.0224073081319887,0.415025334627374,0.046,0.034,1
"POLR2J",0.0224874149198816,0.416689761340843,0.087,0.071,1
"CALHM6",0.0224930019206622,-0.123018863431926,0.047,0.061,1
"VTI1B",0.0225718808644927,0.288209030399949,0.272,0.25,1
"TSC1",0.0225893015886936,-0.15392604613346,0.167,0.19,1
"TP63",0.0226275241778606,-0.260091603350388,0.02,0.013,1
"KAT7",0.0226281591344768,-0.149590178696762,0.175,0.199,1
"NABP2",0.0226586210071868,-0.386372132133831,0.04,0.053,1
"LINC02340",0.0226979631511037,-0.277183176697197,0.074,0.09,1
"ATOSA",0.0227356396552424,0.181615048801234,0.234,0.21,1
"ZSCAN25",0.0227957835585987,-0.227135893087236,0.066,0.082,1
"FAM98B",0.0228351984702612,-0.240600992400295,0.128,0.148,1
"CEP250-AS1",0.0228400734718636,-0.228703627752683,0.097,0.116,1
"CHD2",0.0228567601073468,-0.115681512457635,0.61,0.604,1
"WASHC4",0.0228649614425303,0.13138907112077,0.454,0.43,1
"NRG4",0.0228902137365992,-0.458637282732468,0.053,0.067,1
"CDC5L",0.0229413009523749,-0.0875611076487559,0.229,0.256,1
"CACYBP",0.0229673561663358,-0.0423723338825004,0.225,0.254,1
"SGPP1",0.023006467866253,0.185429120512087,0.204,0.181,1
"TNFSF9",0.0232040869632693,0.572985883368824,0.021,0.013,1
"PRKAR2B-AS1",0.0232055477504366,0.790932399674079,0.014,0.008,1
"PELI1",0.0232688561383417,0.198590368587326,0.293,0.271,1
"SBDSP1",0.0232699488575252,0.535175159539212,0.048,0.036,1
"AKAP11",0.0232852137427933,-0.133756426590946,0.247,0.273,1
"PPIEL",0.023391259470474,-0.307217621417932,0.054,0.068,1
"IDH3B",0.0233948722675432,-0.202380705198677,0.052,0.066,1
"TAFA4",0.0233966133783263,0.640730490004658,0.027,0.019,1
"CCDC85A",0.0234027933485277,0.922889550917371,0.017,0.01,1
"CDK9",0.0234213654922795,-0.202525428773102,0.115,0.135,1
"MAMDC2-AS1",0.023467622200832,-0.831997951246097,0.005,0.01,1
"TLE5",0.0235294723463441,0.316369889926761,0.262,0.244,1
"MICB-DT",0.0235481349183412,1.04247116667004,0.01,0.005,1
"ZNF564",0.0235867020281038,-0.234182848452878,0.075,0.091,1
"ELOC",0.0236345723602275,0.253892470185489,0.239,0.217,1
"CTNNBIP1",0.0236426130848153,-0.214235619191739,0.135,0.156,1
"PRDM5",0.023676501411757,-0.662785567768824,0.014,0.022,1
"CHPF2",0.0236970358618413,-0.316471770537873,0.056,0.071,1
"FKBP9",0.0237258020058346,0.312560330037788,0.066,0.052,1
"ATG4D",0.0237283568715797,-0.421096226536458,0.03,0.04,1
"CXorf38",0.0237616437202263,-0.0851430299143041,0.264,0.294,1
"IFI44",0.0237690325947589,0.244999009657901,0.153,0.133,1
"MKNK1-AS1",0.0237752736989409,0.752964549475059,0.017,0.01,1
"LINC02516",0.0237927209831676,0.589958961972537,0.019,0.012,1
"RANBP6",0.0238178595996048,-0.250845806099793,0.083,0.1,1
"BRAP",0.0238200797063272,-0.17454191800763,0.143,0.165,1
"FARP2",0.0238255126049677,-0.228612358788164,0.162,0.184,1
"TBCEL",0.0238306654386099,0.166799301672246,0.19,0.167,1
"KIAA1522",0.0238719631414494,0.380166577415723,0.037,0.027,1
"ARAP3",0.02387735842754,-0.564517640381111,0.02,0.029,1
"AADACL2-AS1",0.0239089017777468,0.453404267616151,0.035,0.025,1
"PTRH2",0.0239307625455769,-0.197153384378745,0.095,0.113,1
"ZNF583",0.0239515365256934,0.495438121581209,0.049,0.037,1
"PPP2R5B",0.0239569096075366,0.571165447744455,0.027,0.019,1
"TBC1D9B",0.0240247592890954,-0.160493341350584,0.228,0.252,1
"ATG14",0.0240395921678207,-0.204997936016873,0.145,0.166,1
"LDAF1",0.0240936929096088,0.27523527207893,0.107,0.09,1
"ZNF567",0.0242440306887572,-0.205226928781344,0.099,0.118,1
"CASP10",0.0242474527612554,-0.262941841434302,0.112,0.131,1
"SP110",0.0242544114409003,0.154769701197467,0.328,0.306,1
"TSG101",0.0243212171522285,0.216750294194235,0.273,0.251,1
"FOXRED1",0.0243693879542028,-0.248430032596694,0.089,0.106,1
"SRSF8",0.0243806985040149,0.399861006949072,0.081,0.066,1
"TANC1",0.0244160153017051,-0.432209279036202,0.073,0.088,1
"CSF1",0.024462630067127,0.356579757098107,0.041,0.03,1
"AKT1S1",0.0245165264389025,0.376890205740604,0.064,0.051,1
"FDX2",0.0245375565140387,0.63529578516417,0.028,0.019,1
"ZNF248",0.0245428358356351,-0.260640678539085,0.107,0.126,1
"NOTCH2NLC",0.0245432581915421,-0.178079907842236,0.131,0.152,1
"DDRGK1",0.0246367804357196,0.306115720553063,0.14,0.122,1
"TIMM10B",0.0246791720318021,0.356852452504058,0.087,0.072,1
"ENSG00000291078",0.024870377473824,0.416595472682835,0.061,0.048,1
"PRKACA",0.0249030239050157,0.284832004239088,0.119,0.101,1
"RHEX",0.0249061097835171,-0.545116803457936,0.028,0.039,1
"IDUA",0.0250134789033347,-0.455028492800773,0.022,0.031,1
"SEL1L",0.025034237273403,-0.126429557099929,0.346,0.376,1
"STARD9",0.0250379335557797,0.203293961005104,0.073,0.059,1
"IFNLR1",0.0251368257345086,0.71489650864154,0.014,0.008,1
"ZSCAN32",0.0251484820468503,-0.216447130691518,0.071,0.087,1
"MANBA",0.0251998241304279,-0.153891117855887,0.6,0.588,1
"ZNFX1",0.0252430159242842,-0.112113141812348,0.272,0.302,1
"BLTP1",0.0252546858700885,-0.133986168472144,0.635,0.617,1
"NBPF9",0.0252641444229641,0.387382579558246,0.056,0.043,1
"EEA1",0.0253361360871596,0.0920759284092828,0.482,0.452,1
"RGS9",0.0253563172321484,0.493850513012609,0.019,0.012,1
"GET3",0.0253717909290665,0.452877217217242,0.089,0.074,1
"GPR157",0.025373993375044,-0.427014116631176,0.02,0.029,1
"PDE5A",0.025392375253747,-0.234182848452878,0.037,0.027,1
"BACE2",0.025416175954591,-0.182761206451366,0.088,0.072,1
"ALDOA",0.0254221952179247,0.392413637727003,0.061,0.048,1
"COASY",0.0254403615043912,-0.341175913461253,0.048,0.062,1
"FAM13A-AS1",0.0254635261815013,-0.255794250442952,0.067,0.082,1
"EPHB6",0.0254815752534066,0.411956514134481,0.071,0.057,1
"AFF3",0.0255051218507333,0.00528188909698324,0.111,0.094,1
"JMY",0.0255271950214462,-0.222462772079231,0.075,0.091,1
"TRAF7",0.0255304496012041,-0.24063767932679,0.069,0.085,1
"FAM234B",0.0255356580063592,0.342031448528952,0.056,0.043,1
"SPRY4-AS1",0.0256045446686808,0.271794081915108,0.078,0.063,1
"TBC1D15",0.0256336240305433,-0.116025688860506,0.293,0.323,1
"UBQLN4",0.0256390324945258,-0.32556885307163,0.037,0.049,1
"COX11",0.0256445279947922,-0.23582999581706,0.054,0.068,1
"SERINC5",0.0256638381582176,-0.215912193294992,0.32,0.343,1
"BLOC1S5",0.0257425120122069,-0.182595388964729,0.109,0.128,1
