"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GOBP_PATTERN_SPECIFICATION_PROCESS","GOBP_PATTERN_SPECIFICATION_PROCESS","GOBP_PATTERN_SPECIFICATION_PROCESS",250,0.404024326518176,1.42935230009094,0.0019671700422755,0.0432381998236836,0.0379282454593716,2004,"tags=23%, list=14%, signal=20%","SRF/FOXD1/EN1/IRX3/TBX20/SIM2/DVL1/CDON/MSX1/NKX3-1/HES4/PTCH1/DCHS1/FST/STC1/FGF2/GDNF/MEIS3/GREM1/SFRP1/DKK1/NR2F2/GLI3/BICC1/NCKAP1/HES1/FOXC1/BARX1/C1QA/C3/ACVRL1/NRP2/HOXB5/WNT2B/HOXA7/MAFB/TBX18/NBL1/HOXA5/HOXB7/FGFR1/PCGF2/BHLHE41/HOXA6/PBX1/SEMA3C/MEIS2/PLXNA2/ATP6AP2/WNT5A/TBX3/DZIP1L/GREM2/BTG2/PCSK6/BMPR1A/PPP2R3A"
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS","GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS","GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS",76,0.529156853503275,1.60064037897922,0.00200095734944886,0.0437021586804046,0.0383352269126356,1165,"tags=28%, list=8%, signal=25%","PIAS4/MUL1/CACTIN/H2BC11/SLIT2/CAV1/GAS6/ISG15/IL1A/IL6/ECM1/TREM2/OAS1/MMP12/SLIT3/USP18/IL1B/IL1R2/OAS3/KLF4/PXDN"
"GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE","GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE","GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE",296,0.392807067782991,1.40698162637773,0.00200826106418869,0.0437021586804046,0.0383352269126356,1895,"tags=25%, list=14%, signal=22%","SHC1/ACTA2/MAP3K12/PDGFB/SPHK1/IL13RA2/CDON/GHR/FGF5/BMPER/FGF2/IGFBP3/IGFBP6/EGFR/ACKR3/CDH2/CAV2/GAS6/DKK1/TPBG/EPHA4/IL1A/IL6/C1QTNF1/TREM2/CAVIN3/CCL3/FERMT2/INHBA/DENND2B/PDGFRA/CCN2/TGFB2/FCRL3/GDF15/IL1B/SASH1/AVPI1/LILRA5/DDR2/IGFBP4/C5AR1/PDGFA/EBI3/CD74/CLEC7A/TRPV4/APOE/GPR183/GADD45G/FGFR1/CCR7/HRAS/TRAF4/CD81/P2RY6/CCR1/SORBS3/DUSP19/SCIMP/PRXL2C/IL15/ICAM1/VEGFB/ITGB3/GAREM1/TNF/GSDME/LAT/SEMA3A/GADD45B/MYD88/WNT5A/JUN"
"GOBP_MESONEPHROS_DEVELOPMENT","GOBP_MESONEPHROS_DEVELOPMENT","GOBP_MESONEPHROS_DEVELOPMENT",54,0.606460900393234,1.7104381593761,0.00202027220505194,0.0437458941826594,0.0383735913882977,1348,"tags=37%, list=10%, signal=34%","PKD1/FOXD1/PTCH1/DCHS1/HS3ST3A1/BMPER/FGF2/SLIT2/GDNF/GREM1/SFRP1/GLI3/HES1/FOXC1/ARG2/WNT2B/GREB1L/SDC4/HOXB7/FGFR1"
"GOBP_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS","GOBP_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS","GOBP_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS",25,0.723658071037288,1.75682159992591,0.00204584478863881,0.0439496821367317,0.038552352751519,725,"tags=24%, list=5%, signal=23%","PIAS4/PRKAA2/WFS1/YAP1/MDK/IL6"
"GOBP_SMOOTH_MUSCLE_CONTRACTION","GOBP_SMOOTH_MUSCLE_CONTRACTION","GOBP_SMOOTH_MUSCLE_CONTRACTION",53,0.615478192235899,1.73038725232072,0.00205982735208733,0.0439496821367317,0.038552352751519,804,"tags=25%, list=6%, signal=23%","SRF/ACTA2/FKBP1B/SPHK1/SMTN/TACR1/CAV1/GDNF/ARHGAP42/PRKG1/ITGA2/MYLK/CTTN"
"GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION","GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION","GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION",428,0.352956338397328,1.31029106445289,0.00205266576473562,0.0439496821367317,0.038552352751519,1917,"tags=21%, list=14%, signal=18%","PDGFB/TGFB1I1/SPRED3/IRX3/BBS12/EPHA7/MSX1/H4C16/PTCH1/TSKU/PRAME/FST/VEGFC/CAV1/EGFR/GREM1/THY1/SNAI2/RUNX1T1/YAP1/MDK/TWIST2/BDNF/SFRP1/DKK1/ENPP1/GLI3/EPHA4/COL5A2/C1QC/COL5A1/HES1/IL6/TREM2/CCL3/FERMT2/VASN/INHBA/WWTR1/TGFB2/B2M/MMP9/ID3/SPP1/SEMA5A/IL1B/ID1/ADAMTS12/ACVRL1/PTPRS/ZFPM2/CCN3/PF4/TWIST1/LGALS1/HOXA7/LOXL3/CD74/TRPM4/TRPV4/TRIM6/DYNLT1/LBH/MAFB/HOXA5/CRIM1/LILRB4/GPR171/BHLHE41/KIAA0319/EPHB2/MAP2/AREG/PBX1/LILRB1/INSIG1/S100B/ITGB3/PSMB1/MEIS2/TNF/ITGB1/DSG2/TOB1/WNT5A/TBX3/BAMBI/CDKN2A/SOD2"
"GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION","GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION","GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION",242,0.406572233698436,1.42574015940159,0.00210025786861067,0.0445947957150634,0.0391182418553188,2539,"tags=33%, list=18%, signal=28%","TMIGD3/HYAL2/SRF/ADORA3/IL24/STC1/FGF2/SLIT2/IGFBP3/PFN2/GREM1/THY1/SERPINE1/COL3A1/PRKG1/SFRP1/FBLN1/RHOB/NR2F2/DCN/EPHA4/PTPRG/LIMCH1/MAGI2/TIMP1/KLRK1/SLAMF8/GDF15/GJA1/CCL2/SEMA5A/DPYSL3/RRAS/ACVRL1/CCN3/PHLDB2/PTPRK/ARPIN/KLF4/RGCC/ACVR1C/MCC/HOXA7/CD74/ADTRP/APOE/NBL1/DUSP1/LIMA1/CD63/IFITM1/BMERB1/NAV3/DPP4/AIF1/ABHD6/TPM1/TNF/PTPRO/SRGAP1/WNT5A/CORO1B/CD300A/BMPR1A/BRMS1/GATA3/HMOX1/PIN1/MITF/GCSAM/BST2/TGFBR3/LRP1/GPR18/MEF2C/RAP2A/SPRED1/RAC1/JUP/SAP30"
"GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS","GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS","GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS",67,0.551768135573021,1.61858104289586,0.00211475608147633,0.0446857154607607,0.0391979960182111,1104,"tags=19%, list=8%, signal=18%","SRF/CSRP2/ANKRD23/MYPN/MYL9/PRKD1/FHOD3/ACTN2/GPC1/PDGFRA/CD9/CFL2/TNNT1"
"GOBP_DENDRITE_EXTENSION","GOBP_DENDRITE_EXTENSION","GOBP_DENDRITE_EXTENSION",24,0.72117643219183,1.75329033435287,0.00215780901259394,0.0453762337552207,0.0398037138203691,558,"tags=17%, list=4%, signal=16%","MUL1/RIMS1/CPNE5/RIMS2"
"GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION","GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION","GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION",19,0.758104632100317,1.75149041647755,0.00217418779806673,0.0455019015729371,0.0399139487481905,1444,"tags=37%, list=10%, signal=33%","VPS25/CHMP6/SFRP1/GPRC5A/ERRFI1/IL7R/SNX6"
"GOBP_CELL_DIFFERENTIATION_IN_SPINAL_CORD","GOBP_CELL_DIFFERENTIATION_IN_SPINAL_CORD","GOBP_CELL_DIFFERENTIATION_IN_SPINAL_CORD",21,0.753194807451182,1.76766653058439,0.00221033818900845,0.0460381868510618,0.040384374430756,703,"tags=29%, list=5%, signal=27%","ABT1/TBX20/PTCH1/MDGA1/GLI3/MDGA2"
"GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX","GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX","GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX",17,0.773315467966335,1.7180929739899,0.00223289073206927,0.0461379345919831,0.040471872449108,2512,"tags=82%, list=18%, signal=68%","B2M/HLA-DPA1/HLA-DRB1/HLA-DQB2/HLA-DPB1/HLA-DMB/HLA-DRA/TAPBPL/HLA-DQA1/HLA-DMA/HLA-DQB1/PDIA3/HLA-DRB5/HLA-A"
"GOBP_PALLIUM_DEVELOPMENT","GOBP_PALLIUM_DEVELOPMENT","GOBP_PALLIUM_DEVELOPMENT",140,0.462339727410545,1.51357904478083,0.00224677184912949,0.0461379345919831,0.040471872449108,986,"tags=15%, list=7%, signal=14%","SRF/ALK/CDON/TSKU/MDGA1/NEFL/SLIT2/EGFR/LYPD6/IGF2BP1/MME/CDH2/COL3A1/MDK/GLI3/FAT4/DCLK2/TFAP2C/TACC2/LAMB1/PTPRS"
"GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION","GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION","GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION",177,0.434407808463887,1.47269700152846,0.00224358865415647,0.0461379345919831,0.040471872449108,2790,"tags=37%, list=20%, signal=30%","TBC1D10C/PARP3/PDGFB/SERPINE2/FN1/PRKG1/MDK/AXL/SFRP1/GLI3/C1QTNF1/TREM2/LGALS3/INHBA/PDGFRA/CD9/PDCD1LG2/CRTAM/HLA-DRB1/ARG2/PDGFA/LGALS1/TYROBP/LILRB2/VSIG4/LOXL3/CD74/SDC4/APOE/IL4I1/IL10/LILRB4/CD80/GRN/GAL/HFE/LILRB1/PSMB1/IL31RA/CD274/BTN2A2/CDKN2A/CD300A/PSMB9/HLA-E/THBD/CD37/PSMB8/BTLA/TIGIT/CEBPB/ANXA1/PSMB10/GPNMB/TNFRSF14/FGL2/CD86/PSMA7/IRF1/CD200/PSMB3/PSMA2/CTLA4/ZC3H12A/FCGR2B"
"GOBP_MESODERM_MORPHOGENESIS","GOBP_MESODERM_MORPHOGENESIS","GOBP_MESODERM_MORPHOGENESIS",38,0.648411244586866,1.72184301552083,0.00228636947806526,0.04673168269653,0.0409927041197632,2561,"tags=50%, list=18%, signal=41%","SRF/TBX20/DKK1/ITGA2/ITGA3/NCKAP1/FOXC1/INHBA/GJA1/KLF4/FGFR1/ITGB3/ITGB1/WNT5A/TBX3/BMPR1A/EPB41L5/TAF10/HMGA2"
"GOBP_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS","GOBP_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS","GOBP_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS",34,0.665360191293662,1.72845309318553,0.00233056964855689,0.0469765513492526,0.041207501183555,1268,"tags=29%, list=9%, signal=27%","VPS18/RIMS1/DVL1/PFN2/RIMS2/PPFIA2/NLGN1/SV2C/RIMS3/SNAPIN"
"GOBP_ENDOCARDIAL_CUSHION_DEVELOPMENT","GOBP_ENDOCARDIAL_CUSHION_DEVELOPMENT","GOBP_ENDOCARDIAL_CUSHION_DEVELOPMENT",29,0.679916363822117,1.70808943359425,0.00232507302202727,0.0469765513492526,0.041207501183555,1066,"tags=31%, list=8%, signal=29%","TBX20/MSX1/DCHS1/SNAI2/DKK1/TGFB2/ADAMTS5/ACVRL1/TWIST1"
"GOBP_LEUKOCYTE_PROLIFERATION","GOBP_LEUKOCYTE_PROLIFERATION","GOBP_LEUKOCYTE_PROLIFERATION",267,0.396166702621457,1.41247991390148,0.00231050010814588,0.0469765513492526,0.041207501183555,2596,"tags=35%, list=19%, signal=29%","NCSTN/FKBP1B/CD209/TACR1/TMIGD2/TNFSF14/RIPK3/CCL8/GREM1/NPR3/HES1/IL1A/IL6/TREM2/CD79A/CD70/LGALS3/FCRL3/MS4A1/EMP2/TNFSF9/IL1B/PDCD1LG2/CRTAM/HLA-DPA1/MZB1/HLA-DRB1/ARG2/EBI3/TYROBP/LILRB2/VSIG4/CD74/SDC4/IL4I1/GPR183/IL10/CD1D/FCGR3A/CDKN1A/CD81/LILRB4/CSF1/CD80/IL7R/GAL/EPHB2/HLA-DPB1/ACE/HLA-DMB/CD276/IL15/LILRB1/AIF1/CD151/TNFSF13/PTK2/CD22/CD274/CD180/BTN2A2/MYD88/CDKN2A/CD3E/CD300A/HLA-E/CD40/SLC11A1/ZAP70/CADM1/CCL5/BTLA/NMB/GBA1/SELENOK/CEBPB/ANXA1/CD320/BST2/PSMB10/BAX/FLT3LG/LIPA/CD6/CSF2/MEF2C/IKZF3/SLAMF1/GPNMB/TNFRSF14/HLA-A/CD86/TNFRSF13C/IRF1"
"GOBP_NEGATIVE_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY","GOBP_NEGATIVE_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY","GOBP_NEGATIVE_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY",10,0.846610959815821,1.6781321410886,0.00240616546547001,0.0475866698912391,0.0417426928870519,753,"tags=40%, list=5%, signal=38%","VPS25/CHMP6/GPRC5A/ERRFI1"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY","GOBP_NEGATIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY","GOBP_NEGATIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY",10,0.846610959815821,1.6781321410886,0.00240616546547001,0.0475866698912391,0.0417426928870519,753,"tags=40%, list=5%, signal=38%","VPS25/CHMP6/GPRC5A/ERRFI1"
"GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY","GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY","GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY",99,0.511567127067223,1.59499381089611,0.00238421035040439,0.0475866698912391,0.0417426928870519,2122,"tags=36%, list=15%, signal=31%","ITGBL1/FN1/LAMA1/PRKD1/THY1/SERPINE1/COL3A1/FBLN1/ITGA2/COL16A1/ADAMTS1/ITGA3/ISG15/FERMT2/ITGA11/TIMP1/CCN2/EMP2/LAMB1/FCER1G/ITGB7/LAMA2/TYROBP/DST/LOXL3/DOCK1/CD63/DAB2/ITGB3/PTK2/NID1/ITGB1/LAT/ILK/PLAU/ITGB5"
"GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY","GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY","GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY",194,0.42420277960366,1.46472401220334,0.00241523564605741,0.0475866698912391,0.0417426928870519,1985,"tags=26%, list=14%, signal=22%","VEPH1/PMEPA1/TGFB1I1/FOXD1/SPRED3/TBX20/HTRA1/MSX1/ZNF703/DKK3/FST/BMPER/CAV1/FSTL1/GREM1/CAV2/SFRP1/DKK1/LOX/ITGA3/HES1/TGFBR3L/MAGI2/VASN/INHBA/TGFB2/GDF15/ACVRL1/FBN2/CCN3/KCP/LTBP4/NBL1/CRIM1/DAB2/SNX6/KIAA0319/HFE/GIPC1/EID2/CD109/CDKN2B/SKP1/TOB1/WNT5A/BAMBI/ILK/GREM2/PCSK6/BMPR1A"
"GOBP_SENSORY_ORGAN_DEVELOPMENT","GOBP_SENSORY_ORGAN_DEVELOPMENT","GOBP_SENSORY_ORGAN_DEVELOPMENT",340,0.375652855672239,1.34886769033765,0.00241151199577087,0.0475866698912391,0.0417426928870519,2183,"tags=26%, list=16%, signal=22%","SRF/SOX12/SPRED3/BLOC1S3/DVL1/CDON/MSX1/OLIG1/B9D1/KCNK2/CECR2/DCHS1/TSKU/CTHRC1/COL8A1/COL4A1/BMPER/FGF2/FJX1/LAMA1/EGFR/MEIS3/MFAP2/THY1/PRRX1/GLI3/EPHA4/COL5A2/COL5A1/HES1/NFIB/FOXC1/INHBA/WNT5B/PDGFRA/TGFB2/ALDH1A3/SGCB/MYO6/VIM/NECTIN3/SPARC/SNTA1/C3/TENM3/ACVRL1/FBN2/TWIST1/WNT2B/KLF4/DMD/PXDN/EFNA5/SDC4/MAFB/TBX18/SSPN/FGFR1/PLAAT3/SGCG/GRN/EPHB2/PBX1/INSIG1/MEIS2/RCN1/GSDME/PAX5/NHS/FZD4/WNT5A/TBX3/JUN/WHRN/BBS10/FOS/PPP2R3A/CRYBG3/TECTA/MCOLN3/BNC2/C12orf57/GATA3/SOBP/HPN/KCNQ1/TULP3/BCL11B"
"GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY","GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY","GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY",246,0.396962229146693,1.40191667749527,0.00245316910691591,0.0481173169221981,0.0422081727387702,1797,"tags=26%, list=13%, signal=23%","BTN3A3/GFUS/PARP3/NECTIN4/IL13RA2/SERPINB4/RIPK3/IGLC2/IGLC3/IGKC/C1QC/IL6/C1R/TREM2/IRF7/RSAD2/CD70/KLRK1/B2M/FCER2/EMP2/C1QA/IL1B/FCMR/FCER1G/C3/CRTAM/GZMM/HLA-DRB1/HLA-C/HLA-F/TYROBP/IGHD/FCER1A/CD74/FCGR2A/TRPM4/IL4I1/HLA-B/IL10/CD1D/FCGR3A/CTSC/CD81/LILRB4/CD80/IL7R/CD8A/SCART1/CTSH/FCGR1BP/FCGR1A/PRDX1/C2/HFE/LILRB1/ICAM1/HLA-DRA/TNFSF13/CD7/TNF/LTA/CCR6/CD274"
"GOBP_GASTRULATION","GOBP_GASTRULATION","GOBP_GASTRULATION",113,0.48848029955071,1.56015597347757,0.00246727388956977,0.0481779285400811,0.0422613408246326,1348,"tags=26%, list=10%, signal=23%","SRF/TBX20/DVL1/COL8A1/FN1/COL6A1/COL4A2/SFRP1/DKK1/ITGA2/COL12A1/ITGA3/NCKAP1/COL5A2/COL5A1/FOXC1/INHBA/WNT5B/MMP9/GJA1/LAMB1/KLF4/LAMB3/LAMA3/MMP14/IL10/DUSP1/DUSP5/FGFR1"
