"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GOBP_HOMOLOGOUS_RECOMBINATION","GOBP_HOMOLOGOUS_RECOMBINATION","GOBP_HOMOLOGOUS_RECOMBINATION",52,-0.707633909422102,-1.9576603501443,1.30065401285157e-05,0.00119687842671979,0.00116665606303931,2267,"tags=54%, list=16%, signal=45%","SLX4/RAD51B/RMI1/FIGNL1/FANCM/TOPBP1/NUCKS1/RBBP8/CENPS/RAD51D/RAD51AP1/BARD1/RAD54B/MSH5/PSMC3IP/FANCD2/EME1/TOP2A/DMC1/SYCE2/BRCA1/BRIP1/RAD54L/UHRF1/RAD51/MND1/TRIP13/ANKLE1"
"GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS","GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS","GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS",208,-0.515688637950595,-1.77381783065143,1.85199070357786e-05,0.00166872079020297,0.00162658394031345,1871,"tags=37%, list=13%, signal=33%","ANAPC5/CCND2/ECT2/RAD18/RCC2/LSM11/AURKA/GEN1/RPTOR/GPSM2/DBF4/MTBP/MAP3K20/E2F7/CCNE2/UBE2C/NCAPD2/CCNB1/RAD51AP1/RRM1/SMC4/DYRK3/RACGAP1/DBF4B/INCENP/SMC2/PKP4/LRP5/SASS6/NUSAP1/KIF20B/TFDP1/RAB11FIP3/DDX11/MAD2L1/INSR/CDK1/EZH2/KIF23/NDC80/BIRC5/DLGAP5/SKA1/CENPV/BUB1/FBXO5/NCAPG2/XRCC3/E2F8/STIL/PLK1/ATAD5/CDC20/CDCA8/PLK4/RCC1/FEN1/NCAPG/KNL1/SPAG5/POC1A/PLCB1/AURKB/NCAPH/CDC7/ESPL1/CIT/KIF14/SKA3/RRM2/DTL/CDC25C/CDC25A/CDC6/PBX1/FAM83D/MAD2L1BP"
"GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION","GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION","GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION",240,-0.498315320228962,-1.75027904485343,2.65671116003247e-05,0.00234495423819193,0.00228574182511924,3273,"tags=44%, list=23%, signal=34%","TP53/SMC5/USP7/TRAPPC12/HSP90AA1/HNRNPA1/INO80/RAD21/SMG5/MAPK1/SMG6/HDAC8/SMG1/MAPKAPK5/SMARCD3/SMARCD2/SMARCA2/HNRNPC/ARID1B/UPF1/HNRNPD/ZWILCH/YLPM1/SLF1/DYNLL2/MAP3K4/GNL3/SLX4/NVL/KLHL22/MAP2K7/NAT10/NCAPD3/MAD1L1/RNF4/ANAPC5/ANAPC1/ARID2/PINX1/WRAP53/RTEL1/SMARCA4/GEN1/GNL3L/SPDL1/RUVBL2/SMARCC1/PRKCQ/CTCF/CDK5RAP2/BAZ1B/CTPS1/ARID1A/MAP3K20/TACC3/MYC/ZWINT/UBE2C/DKC1/CDK2/NCAPD2/CCNB1/BCL7A/RMI2/SMC4/INCENP/SMC2/PIF1/NEK2/DDX11/MAD2L1/CDK1/NUF2/TTK/NDC80/BIRC5/DLGAP5/SKA1/CENPV/BUB1/FBXO5/NCAPG2/XRCC3/PLK1/CDC20/CENPE/CDCA8/KNTC1/FEN1/NCAPG/KNL1/CENPF/SPC25/AURKB/NCAPH/SPC24/ESPL1/SKA3/BUB1B/TRIP13/CDC6/HASPIN/TAL1/MAD2L1BP/INO80E"
"GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION","GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION","GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION",45,-0.706490357378774,-1.89838884539725,3.72187422591961e-05,0.00321942120542046,0.00313812763680169,1434,"tags=44%, list=10%, signal=40%","DBF4/TIPIN/E2F7/GMNN/CDK2/DACH1/DBF4B/MCM5/MCM7/MCM3/MCM6/TIMELESS/FBXO5/E2F8/MCM2/CDT1/CDC7/MCM4/DTL/TICRR"
"GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE","GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE","GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE",104,-0.582473018800806,-1.82490351694135,3.88236992004022e-05,0.00329240194199489,0.00320926553761839,1933,"tags=38%, list=14%, signal=33%","MAD1L1/PRKCA/ANAPC5/CCND2/BRCA2/RCC2/CCDC57/LSM11/AURKA/RPTOR/MTBP/CCNE2/UBE2C/CCNB1/RRM1/DBF4B/SASS6/TFDP1/APP/CDK1/BIRC5/DLGAP5/SKA1/FBXO5/STIL/PLK1/CDC20/PLCB1/CDC7/ESPL1/SKA3/RRM2/DTL/CDC25C/CDC25A/CDC6/PBX1/TAL1/MAD2L1BP"
"GOBP_MYELOID_CELL_DEVELOPMENT","GOBP_MYELOID_CELL_DEVELOPMENT","GOBP_MYELOID_CELL_DEVELOPMENT",80,-0.620664975500284,-1.86778834312985,4.06008072571366e-05,0.00337689406513684,0.00329162415110996,958,"tags=22%, list=7%, signal=21%","MYB/FBN1/TRIM58/DMTN/APP/KIT/TSPAN2/GATA1/DIAPH3/HBD/HBG2/HBB/RHAG/MPIG6B/TAL1/GP1BB/HBA1/HBG1"
"GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION_INITIATION","GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION_INITIATION","GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION_INITIATION",19,-0.826713986272037,-1.88135363447675,4.47354404755893e-05,0.00365058075579102,0.00355839998221917,1153,"tags=58%, list=8%, signal=53%","GMNN/CDK2/MCM5/MCM7/MCM3/MCM6/MCM2/CDT1/MCM4/DTL/TICRR"
"GOBP_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION","GOBP_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION","GOBP_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION",109,-0.57468015682668,-1.8191403484066,6.972623999496e-05,0.00558455533292966,0.00544353978908021,2414,"tags=38%, list=17%, signal=32%","SIN3A/FZR1/UIMC1/DONSON/RAD51B/BRD4/RNASEH2B/RCC2/PINX1/TOPBP1/AURKA/RBBP8/DBF4/GTPBP4/PAXIP1/CCNB1/RRM1/DYRK3/DBF4B/BARD1/WEE1/CDK1/FBXO5/BLM/PLK1/ATAD5/BRCA1/CHEK1/CENPF/PKMYT1/AURKB/CLSPN/CDC7/ORC1/KIF14/DTL/CDC25C/TICRR/CDC25A/CDC6/PBX1"
"GOBP_REGULATION_OF_DNA_REPLICATION","GOBP_REGULATION_OF_DNA_REPLICATION","GOBP_REGULATION_OF_DNA_REPLICATION",113,-0.56570228760975,-1.79893159352461,7.52801479632869e-05,0.00591975708984029,0.00577027737020027,2129,"tags=36%, list=15%, signal=31%","ING5/JADE3/SMC3/USP37/PDS5A/NUCKS1/RUVBL2/DBF4/FAF1/GTPBP4/TIPIN/BAZ1A/E2F7/ESCO2/GMNN/CDK2/DACH1/DBF4B/JADE1/WEE1/CCNA2/CDK1/MCM5/MCM7/MCM3/MCM6/TIMELESS/FBXO5/E2F8/ATAD5/MCM2/DSCC1/DNA2/CDT1/CDC7/MCM4/DTL/TICRR/CDC25A/CDC6/INO80E"
"GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION","GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION","GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION",143,-0.543791147993345,-1.79412592003442,7.73378408342364e-05,0.00597296717157272,0.00582214384475784,3821,"tags=52%, list=27%, signal=38%","KIF3B/MCPH1/CEP131/CCDC15/E2F4/POC1B/TRIM37/CNTROB/CEP44/CHD3/ALMS1/PKD2/KAT2A/FBXW11/ROCK2/CDK11B/CDK11A/NPM1/HAUS1/SAC3D1/NUP62/CEP76/CNTLN/MDM1/CEP135/CUL1/CEP295/SSX2IP/NDE1/HAUS2/DNM2/XPO1/CCP110/HAUS6/NAT10/RBM14/CKAP5/PARD6B/CLASP1/BRCA2/CEP192/CCDC57/ODF2/AURKA/GEN1/CEP85/CDK5RAP2/SLC16A1/RTTN/CDK2/CEP152/HAUS8/NEK2/SASS6/CDK1/NDC80/SGO1/XRCC3/STIL/PLK1/CEP72/PLK4/BRCA1/CCNF/CHEK1/POC1A/KIF11/PCLAF/KIF15/WDR62/XRCC2/CCDC61/WDR90/HAUS5"
"GOBP_DNA_REPLICATION_INITIATION","GOBP_DNA_REPLICATION_INITIATION","GOBP_DNA_REPLICATION_INITIATION",40,-0.707610875026223,-1.86037959573176,8.79146408013283e-05,0.00655570381837491,0.00639016581505118,1675,"tags=57%, list=12%, signal=51%","TOPBP1/PRIM2/CCNE2/PRIM1/GMNN/CDK2/POLA2/MCM5/MCM7/MCM3/MCM6/POLA1/ORC6/MCM2/CDT1/ORC1/MCM4/DTL/TICRR/MCM10/CDC6/CDC45/GINS3"
"GOBP_RECOMBINATIONAL_REPAIR","GOBP_RECOMBINATIONAL_REPAIR","GOBP_RECOMBINATIONAL_REPAIR",187,-0.50078368986286,-1.7002900261978,8.64707418975848e-05,0.00655570381837491,0.00639016581505118,2267,"tags=38%, list=16%, signal=32%","SLX4/ZMYND8/RAD51B/RMI1/CHD4/POGZ/TOP3A/SHLD1/SKP2/SPIDR/FIGNL1/TRRAP/BRCA2/WRN/HELB/FUS/ARID2/FANCM/TOPBP1/CGAS/EP400/WRAP53/RTEL1/NUCKS1/GEN1/RUVBL2/PIAS4/RBBP8/PDS5B/H2AX/RAD51D/RAD51AP1/RMI2/RIF1/ZGRF1/RAD54B/RFWD3/TEX15/MMS22L/GINS4/MCM5/MCM7/MCM3/MCM6/FANCB/PARPBP/TIMELESS/GINS2/BLM/XRCC3/PLK1/MCM8/DMC1/MCM2/FEN1/BRCA1/CHEK1/RAD54L/POLQ/UHRF1/HELLS/CDC7/RAD51/MCM4/XRCC2/CDC45/AUNIP/ANKLE1/HROB/TONSL/RECQL4"
"GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION","GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION","GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION",77,-0.623016694362116,-1.86437988722809,9.09851531040347e-05,0.00666967435889746,0.0065012584867379,1933,"tags=43%, list=14%, signal=37%","MAD1L1/ANAPC5/CCND2/RCC2/LSM11/RPTOR/MTBP/CCNE2/UBE2C/CCNB1/RRM1/DBF4B/SASS6/TFDP1/CDK1/BIRC5/DLGAP5/SKA1/FBXO5/STIL/PLK1/CDC20/PLCB1/CDC7/ESPL1/SKA3/RRM2/DTL/CDC25C/CDC25A/CDC6/PBX1/MAD2L1BP"
