"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TM4SF1",4.3331142852476e-05,1.29794822132575,0.033,0.016,0.93486940704217
"EPC1",4.34640804754126e-05,-0.20186942558358,0.43,0.486,0.937737536257027
"FKRP",4.37046357917637e-05,-0.755803582333261,0.025,0.045,0.942927517207301
"SRSF2",4.42971606717706e-05,-0.19909244125868,0.168,0.214,0.95571124149345
"RIPOR1",4.43771393800336e-05,-0.517748044700918,0.063,0.092,0.957436782124224
"NFKB1",4.47799753764749e-05,-0.193891191674071,0.409,0.469,0.966127968747445
"MILR1",4.4841132901371e-05,-0.487805995066007,0.071,0.102,0.967447442347079
"FBXO10",4.49754312653235e-05,-0.566830715600804,0.038,0.062,0.970344929549355
"TTC13",4.49844359314398e-05,-0.33314930433507,0.1,0.137,0.970539205220814
"DEXI",4.49908989821435e-05,-0.637364320210247,0.034,0.057,0.970678645539745
"SIRPG",4.54075330164012e-05,-0.913541911418054,0.017,0.034,0.979667524828856
"DDX55",4.542422661474e-05,-0.298538159579254,0.134,0.175,0.980027689213015
"TPMT",4.54536273283607e-05,-0.388857700275969,0.095,0.13,0.980662009609382
"HIPK3",4.58762066292119e-05,-0.171203369366166,0.584,0.637,0.989779158025247
"LCLAT1",4.60883464547645e-05,-0.14606041326009,0.345,0.406,0.994356074761544
"DENND6B",4.62058134566963e-05,1.27412738402715,0.027,0.012,0.996890425328222
"ARID3B",4.63628596184979e-05,0.514567336774146,0.17,0.133,1
"PLEKHJ1",4.65864448868442e-05,-0.442850931449236,0.084,0.117,1
"USP39",4.67569077646424e-05,-0.328551477745488,0.124,0.163,1
"RAB27A",4.69559702142386e-05,0.208359786370044,0.633,0.589,1
"CDC37L1",4.72086831125288e-05,0.561857252855261,0.121,0.088,1
"SAC3D1",4.738856361471e-05,-0.61834455347775,0.048,0.074,1
"NFE2",4.74150471846172e-05,0.443845794998167,0.201,0.162,1
"OAZ1",4.74872623972925e-05,0.196024104054828,0.738,0.703,1
"SV2A",4.76658370072547e-05,-0.691181693455327,0.038,0.062,1
"ICE1",4.77315823387266e-05,-0.179812875066692,0.239,0.293,1
"MCM7",4.77990971921172e-05,-0.388365726322031,0.114,0.15,1
"ZNF592",4.78200329324305e-05,-0.30448572270884,0.185,0.23,1
"ZBTB21",4.80599928974173e-05,0.830115454170253,0.079,0.053,1
"PSMB8",4.8118739770387e-05,0.56237467240385,0.146,0.111,1
"NPTN",4.85993391289493e-05,-0.194843266054693,0.36,0.416,1
"ATG12",4.88014793325095e-05,0.473059669483403,0.205,0.166,1
"ZKSCAN8",4.89933497202312e-05,0.545021105653582,0.104,0.074,1
"ENSG00000229425",4.96222831508425e-05,1.67894037935819,0.052,0.031,1
"SEC22C",4.96320969392123e-05,-0.333024276599409,0.114,0.151,1
"SLAMF1",4.96724567643351e-05,-0.811986761893831,0.059,0.088,1
"CHMP2B",4.99315201516523e-05,0.494460891297172,0.224,0.185,1
"AKAP10",4.99811742285104e-05,-0.157902025904606,0.387,0.447,1
"MANBA",5.03185257511413e-05,-0.138746166742709,0.507,0.567,1
"IL27RA",5.04074488120849e-05,-0.704806364051308,0.027,0.048,1
"BPTF",5.04425730240641e-05,-0.154279449875646,0.634,0.675,1
"EXOC2",5.04529779836922e-05,-0.159268171369106,0.302,0.358,1
"MAFK",5.07677845266928e-05,-0.573206864207821,0.053,0.081,1
"TKT",5.08681163180824e-05,0.183131488308268,0.598,0.551,1
"PARVG",5.11192252287212e-05,-0.277357866590565,0.213,0.259,1
"GGT1",5.11281123808171e-05,-0.550575889708253,0.051,0.078,1
"CTNS",5.13021781815478e-05,-0.55752865035002,0.058,0.086,1
"MAP7D2",5.16716762312925e-05,-1.16064531450622,0.011,0.026,1
"PLBD1",5.17291987527038e-05,-0.902972669707867,0.023,0.042,1
"HMGN4",5.19089731441912e-05,0.522906389218403,0.111,0.08,1
"KRT8",5.22666983509897e-05,1.23285319310387,0.03,0.014,1
"TLR7",5.32330894937458e-05,-1.81550982845753,0.002,0.011,1
"ENSG00000262580",5.32591277618102e-05,-0.924444200010693,0.018,0.035,1
"CA12",5.33564581767869e-05,1.06270169114443,0.047,0.027,1
"ST18",5.3672110338299e-05,-0.941958163698467,0.034,0.056,1
"CHAC1",5.42410480574767e-05,1.73703119457125,0.015,0.005,1
"TRPC4AP",5.45836890095195e-05,-0.156440767078496,0.373,0.431,1
"PRKAR2B",5.48442701081531e-05,-0.495720644326501,0.087,0.12,1
"SPOCK1",5.50842236641053e-05,-0.561192639724843,0.021,0.04,1
"AP3M1",5.5159159876638e-05,-0.292263112222788,0.134,0.175,1
"PELO",5.53481756005782e-05,0.765336563791396,0.06,0.037,1
"POLG",5.5689284832572e-05,-0.436998205203798,0.089,0.122,1
"CEP120",5.56922192181326e-05,0.406012713418807,0.241,0.201,1
"GDF11",5.58356888080914e-05,-1.16451745740117,0.031,0.053,1
"CNOT6L",5.60582430560827e-05,0.267201222452027,0.417,0.377,1
"RALGPS1",5.61613690853213e-05,-0.633511994714641,0.044,0.069,1
"IK",5.62485891132796e-05,0.412072997643347,0.282,0.24,1
"ABHD5",5.6725562411351e-05,0.462706775518232,0.252,0.213,1
"BMP6",5.6741527065648e-05,0.483013662094891,0.028,0.013,1
"ABLIM1",5.71407424228508e-05,-0.745887687524326,0.076,0.107,1
"PRKD2",5.7211010720689e-05,-0.458187827034972,0.095,0.129,1
"CIDEB",5.80479712134172e-05,0.908855728929044,0.041,0.022,1
"ELAC2",5.81259527234194e-05,-0.408146257064105,0.085,0.117,1
"RCOR1",5.82909393923421e-05,-0.191372018545429,0.561,0.603,1
"SPTSSA",5.84901068195586e-05,-0.504808988993419,0.055,0.082,1
"EP400",5.9013871630749e-05,-0.175899168583913,0.319,0.375,1
"SNX10",5.90535078112857e-05,-0.168850875976352,0.324,0.379,1
"SNX20",5.93785985848647e-05,-0.34017181891087,0.108,0.144,1
"ENSG00000249207",5.95265823492607e-05,0.90069720554188,0.047,0.027,1
"NKAPD1",5.95429899093173e-05,0.486948402231609,0.149,0.114,1
"PAXIP1-DT",5.96820298979988e-05,0.874150050930321,0.05,0.03,1
"LINC00486",5.97000818868436e-05,-0.217861114708308,0.228,0.278,1
"C17orf75",5.97168936557001e-05,0.725058552905174,0.061,0.038,1
"STAT2",5.97882733984423e-05,-0.249874686444775,0.221,0.268,1
"EIF3B",5.98118487060024e-05,-0.25104563805293,0.254,0.303,1
"LDHA",5.98194025449859e-05,0.371252353303491,0.421,0.388,1
"NDRG1",5.99205713563789e-05,0.531916764666638,0.158,0.123,1
"SLC7A1",5.99937613157873e-05,-0.234210541826957,0.234,0.282,1
"CENPL",6.0040025372445e-05,-0.59766419638999,0.044,0.069,1
"PGAM5",6.01049293172283e-05,-0.672998183989776,0.035,0.058,1
"PLPP3",6.01084333840609e-05,-0.780744410296852,0.026,0.046,1
"GPHN",6.05239824157331e-05,-0.167848870123469,0.36,0.416,1
"PREPL",6.05539980496255e-05,0.450565031696317,0.2,0.162,1
"B3GNT7",6.06139629213513e-05,-1.16914678307223,0.009,0.023,1
"SLC25A21",6.07691445026055e-05,-1.21957620991537,0.018,0.036,1
"ERN1",6.08373512896868e-05,0.503991529035294,0.168,0.132,1
"SEC23B",6.09684765943706e-05,-0.291109285793251,0.155,0.197,1
"GANC",6.10365282978362e-05,-0.238833938921333,0.186,0.232,1
"ENSG00000227388",6.15622282294389e-05,-0.978448399583734,0.016,0.032,1
"CHRNA6",6.15927901409521e-05,-1.87964016587724,0.003,0.013,1
"NMNAT1",6.1707539807299e-05,-0.576322164578102,0.049,0.075,1
"GPR82",6.17466182102084e-05,-0.624625208379569,0.04,0.064,1
"ENSG00000270207",6.18622392456112e-05,-2.66350673501248,0.002,0.01,1
"ERF",6.18890500577303e-05,-0.506489217349555,0.051,0.077,1
"DNAAF10",6.18955808290397e-05,-0.429041481375455,0.065,0.094,1
"CES1",6.20015356693421e-05,-1.81550982845753,0.004,0.015,1
"C12orf4",6.21163131476034e-05,-0.235197972005953,0.168,0.212,1
"LINC00158",6.21726892666836e-05,-2.58809933235445,0.002,0.01,1
"CEP44",6.22239094064693e-05,0.490116454100733,0.17,0.134,1
"HIRA",6.22532488379576e-05,-0.435000012306956,0.101,0.135,1
"ZDHHC7",6.33385792872675e-05,-0.298054147094649,0.163,0.205,1
"DTX2",6.34719562765891e-05,-0.501694379357485,0.044,0.069,1
"LINC02147",6.37822106429921e-05,-0.308549839737645,0.148,0.189,1
"MARCHF8",6.43863886420359e-05,0.474280031114118,0.169,0.132,1
"COL23A1",6.44867316825374e-05,0.396244072432572,0.19,0.152,1
"LIMK1",6.45043165574909e-05,-0.477640189701144,0.062,0.09,1
"ARL6IP4",6.46411084999853e-05,0.380182503608411,0.315,0.276,1
"PRDX6",6.49882340771752e-05,0.438849295427352,0.237,0.199,1
"RIN2",6.5437860046902e-05,0.25992648795278,0.265,0.218,1
"TTC28",6.54567202934638e-05,-0.302660305821914,0.195,0.238,1
"ANGEL1",6.54612952990414e-05,-0.548795076135785,0.055,0.082,1
"CEP192",6.55465962248306e-05,-0.157094882712901,0.44,0.501,1
"UBTD1",6.55483970780328e-05,-0.485662070273928,0.089,0.121,1
"TOMM40L",6.57216077282643e-05,-0.652011096174649,0.022,0.041,1
"NFIA",6.59683567455501e-05,-0.127137002654845,0.29,0.348,1
"KMT2B",6.5988475253462e-05,-0.338904505826791,0.126,0.164,1
"ENSG00000289956",6.59950132695959e-05,-1.21760827202887,0.009,0.022,1
"EPB41L1",6.60942518028825e-05,0.940071443876025,0.042,0.023,1
"SLC25A12",6.62680710309964e-05,-0.231046789413816,0.211,0.259,1
"HNRNPC",6.65987298061084e-05,-0.0938059908491813,0.796,0.827,1
"ARL17A",6.68810363546321e-05,-0.300174534616445,0.168,0.211,1
"FBP1",6.71905299090217e-05,-0.337462531652884,0.111,0.148,1
"CNR2",6.73187687720403e-05,0.631660291762124,0.101,0.072,1
"MAN1C1",6.76033507447706e-05,-0.288964013961694,0.06,0.089,1
"ENSG00000275481",6.76113573904781e-05,1.49115150977652,0.017,0.006,1
"BCL7B",6.76197774963128e-05,-0.438440179377705,0.066,0.095,1
"SPEN",6.76424847866316e-05,-0.139367156315769,0.46,0.524,1
"METAP1D",6.80067583487865e-05,-0.513954577337348,0.052,0.079,1
"AARS1",6.81361421641256e-05,0.445232765868276,0.187,0.149,1
"FGR",6.82990639141977e-05,-0.248832680764121,0.17,0.214,1
"RPL13A",6.83756416512336e-05,0.292539955446742,0.9,0.901,1
"HSH2D",6.85751953834729e-05,-0.211970944963464,0.272,0.322,1
"MMAB",6.87213261623268e-05,-0.575559035736775,0.043,0.067,1
"GADD45GIP1",6.91207245331262e-05,0.478974216001318,0.213,0.175,1
"ISOC2",6.92810133522064e-05,-0.644709139558352,0.036,0.058,1
"ZWINT",6.93531759819814e-05,-0.554152000431118,0.058,0.086,1
"GEN1",6.95281866247288e-05,-0.272457500314525,0.197,0.242,1
"NAGA",6.96477844940143e-05,-0.507387533095196,0.049,0.074,1
"ENSG00000267698",6.96976820104571e-05,-0.665175555373096,0.032,0.054,1
"CEP55",7.01147834252706e-05,-0.266696331209337,0.091,0.125,1
"SH3PXD2B",7.08079019312446e-05,-0.655729384420759,0.149,0.183,1
"TIMM17A",7.10470826928785e-05,-0.360642901752037,0.119,0.156,1
"LRRC1",7.12563954739046e-05,-0.781562496534191,0.029,0.05,1
"TMCO4",7.13183820120456e-05,-0.40545573669294,0.093,0.126,1
"SEC14L1",7.17324830989475e-05,0.400490136933171,0.314,0.277,1
"DUT",7.1820556349949e-05,-0.077726148053983,0.295,0.353,1
"DYSF",7.19836895574171e-05,-0.0746470310681088,0.29,0.348,1
"MCOLN3",7.20435232008402e-05,-1.07574560093865,0.014,0.03,1
"EML4-AS1",7.21647640562897e-05,-2.05254902575838,0.002,0.01,1
"TIMM13",7.29905818884678e-05,-0.312524629902982,0.152,0.193,1
"RABEPK",7.30584935724922e-05,-0.448876961141738,0.084,0.116,1
"SCIMP",7.32700814311421e-05,-0.963608467446663,0.011,0.025,1
"NAA25",7.37597765389875e-05,-0.229195856873243,0.23,0.279,1
"CHCHD10",7.38247998389202e-05,-0.257553207044897,0.162,0.205,1
"COX7A2",7.40559653476464e-05,0.446853712430027,0.245,0.207,1
"FAM241A",7.418496182459e-05,-0.221370681361396,0.226,0.274,1
"TP53",7.42200488629546e-05,-0.336588965146697,0.116,0.153,1
"MPHOSPH6",7.46248255686093e-05,0.47561506713584,0.239,0.202,1
"CDK2AP1",7.49297747286996e-05,-0.447964933657528,0.084,0.115,1
"BEX4",7.4932234087874e-05,0.493694758809192,0.163,0.127,1
"LINC01619",7.50092585657269e-05,0.266760343572489,0.23,0.187,1
"WDSUB1",7.5689223345061e-05,0.497718571479449,0.188,0.151,1
"AOAH",7.56898551978955e-05,-0.185124331217611,0.326,0.383,1
"SNHG9",7.60096566139209e-05,-0.618472981397974,0.031,0.053,1
"HSPA1B",7.63529300068824e-05,-0.910667061497868,0.014,0.03,1
"TRMT11",7.68244558881268e-05,-0.255664004805516,0.211,0.257,1
"PPP2R3A",7.7477019608471e-05,-0.557618725899694,0.054,0.08,1
"PHLDB3",7.79430997251169e-05,-0.826565016966524,0.022,0.041,1
"ATP6V0D1-DT",7.81825576786809e-05,-0.489634549053503,0.06,0.088,1
"LINC00032",7.85717516626013e-05,1.80898103645027,0.013,0.003,1
"TBCK",7.86762961455968e-05,-0.113376806083444,0.39,0.457,1
"MMRN1",7.87595243640643e-05,-2.16343313187784,0.008,0.02,1
"ENSG00000290427",7.88009835501237e-05,-0.815509828457528,0.022,0.04,1
"TRAPPC5",7.89646589322419e-05,0.430216974281148,0.209,0.17,1
"ATP2C2",7.90193544322039e-05,-2.29355712526217,0.002,0.011,1
"FUZ",7.91660659548552e-05,0.953164625436015,0.033,0.017,1
"CEMIP",7.92966617696477e-05,3.57443668985849,0.021,0.009,1
"NRGN",7.95992576481597e-05,-0.875381284434927,0.039,0.062,1
"COA1",7.97476171569443e-05,-0.173756575146596,0.387,0.447,1
"UNC93B1",8.04458460696765e-05,-0.293942409024881,0.127,0.165,1
"TREM2",8.09326194537202e-05,-1.01428969257203,0.016,0.032,1
"RHOU",8.10613699677902e-05,0.567931429262013,0.161,0.126,1
"CCDC171",8.13443548681352e-05,-0.284375264255813,0.112,0.149,1
"RRM2B",8.18325108888818e-05,0.438521031722459,0.185,0.148,1
"MMP24",8.18911814872931e-05,0.864311858605069,0.055,0.034,1
"ATP5MJ",8.19823811153623e-05,-0.217663735767646,0.208,0.255,1
"PAIP1",8.26540905018519e-05,0.510554040999039,0.164,0.129,1
"TGFBR3",8.29885093998774e-05,1.26466052022645,0.03,0.014,1
"SRSF6",8.33138096790531e-05,-0.280034550857014,0.141,0.181,1
"SEMA4C",8.33755478250517e-05,0.741971935841521,0.053,0.032,1
"CXCL3",8.3386485544756e-05,1.10967435460466,0.223,0.196,1
"USP7",8.34327180974101e-05,-0.210596170840843,0.325,0.379,1
"ZNF721",8.36096140076243e-05,-0.183485290864327,0.272,0.324,1
"UFL1",8.36580992758329e-05,0.423314023784391,0.233,0.195,1
"CCDC34",8.3771846525339e-05,0.613202607718392,0.125,0.094,1
"DENND10",8.38515077855786e-05,0.308259584258578,0.329,0.286,1
"LINC00205",8.45125059198373e-05,-0.625406945077586,0.025,0.045,1
"SCAF11",8.46238403896065e-05,0.169014991033221,0.752,0.719,1
"ITPRIPL1",8.47572588025076e-05,-1.21760827202887,0.01,0.024,1
"GAS5",8.51246924263913e-05,0.444779200637448,0.308,0.272,1
"ARHGAP1",8.51304965528423e-05,-0.328981286807715,0.128,0.166,1
"LINC01436",8.5206108927709e-05,1.30787258704775,0.021,0.009,1
"HPS4",8.540227427253e-05,0.534676526471348,0.144,0.111,1
"FCRL1",8.55690732269602e-05,-0.805456163793605,0.03,0.051,1
"MARCHF5",8.56308085989825e-05,-0.272445866052397,0.162,0.204,1
"MPPED2",8.59461956258539e-05,-0.558121985764876,0.085,0.116,1
"ENSG00000249738",8.59892022401259e-05,-2.07032372748635,0.007,0.019,1
"S100A12",8.61630177634334e-05,-0.613513435550604,0.03,0.051,1
"ZNF285",8.64406354892799e-05,1.67634326787215,0.015,0.005,1
"ROCK2",8.6917321839598e-05,-0.140438330057314,0.368,0.43,1
"CALCRL-AS1",8.82685560199975e-05,-0.549044517223461,0.075,0.104,1
"ANKRD55",8.87974171120665e-05,-0.968984309119246,0.014,0.03,1
"SMG7",8.88327688692844e-05,-0.166466280700814,0.408,0.469,1
"DMXL1",8.92986221514477e-05,-0.212845326002913,0.411,0.459,1
"RSRP1",8.97899436142042e-05,0.338498400877899,0.394,0.36,1
"TPRG1-AS1",9.00337680345126e-05,-1.74150924701375,0.003,0.012,1
"IFNGR1",9.00413138425846e-05,0.424358870194593,0.379,0.353,1
"SEMA5A",9.04391200723981e-05,2.14796429551736,0.01,0.002,1
"CCNA2",9.13010204609357e-05,-0.322263496827987,0.079,0.11,1
"HAVCR2",9.15767267289988e-05,-0.333685237967482,0.164,0.204,1
"JUP",9.16520889234631e-05,-0.896809930559376,0.025,0.045,1
"ARHGAP19",9.21334354720598e-05,-0.227625624065672,0.235,0.282,1
"TTC3",9.2182052526404e-05,-0.139786352617714,0.466,0.528,1
"CLCN7",9.21937886317028e-05,-0.347877378231127,0.138,0.176,1
"GOT2",9.22231951061372e-05,-0.326390881445215,0.1,0.135,1
"HMGCR",9.38290011942706e-05,-0.439163717626299,0.078,0.109,1
"RALY",9.39544572985429e-05,-0.162945652555444,0.382,0.438,1
"LDLRAD4",9.39933216169284e-05,-0.435105649454382,0.363,0.41,1
"RNASEH1",9.40244788119886e-05,-0.37394284642387,0.103,0.137,1
"RCAN1",9.46711518238263e-05,-0.217508032665214,0.116,0.153,1
"ZNF586",9.550125477796e-05,-0.189797292382108,0.213,0.261,1
"EMG1",9.63063920724017e-05,-0.511175793584904,0.055,0.081,1
"GMIP",9.63685450964069e-05,-0.340529788722402,0.114,0.15,1
"RNPEP",9.67384431730463e-05,-0.270667636205293,0.151,0.191,1
"TRAK2",9.80176017179312e-05,0.395094733047405,0.297,0.26,1
"SIK2",9.80498514010329e-05,-0.279008816693017,0.321,0.367,1
"ENSG00000286787",9.82615340125809e-05,-0.483888337366322,0.073,0.102,1
"ZNF345",9.82628900956894e-05,0.636364439001687,0.079,0.053,1
"SRPRB",9.82803357938657e-05,-0.511789352042842,0.065,0.093,1
"MIGA2",9.83528136546054e-05,-0.572759694078089,0.038,0.061,1
"ZSWIM9",9.88049497910785e-05,-0.453442342716951,0.07,0.099,1
"TTC7A",9.89588998410167e-05,-0.174861463014576,0.363,0.417,1
"POLN",9.94248542274155e-05,-0.647387069649201,0.034,0.056,1
"BATF",0.000101021763475586,-0.336341991758969,0.132,0.171,1
"RAVER1",0.0001011909534702,-0.523906270426964,0.053,0.079,1
"GARS1-DT",0.000101202744109333,-0.129114845754714,0.372,0.432,1
"HMBOX1",0.00010152845705977,-0.14664175067473,0.379,0.44,1
"UBE2E3",0.00010165461382655,0.32284297353513,0.476,0.448,1
"GTF3C5",0.000101830629462752,-0.472305073939751,0.078,0.108,1
"PET100",0.000101946854422199,-0.372841210201493,0.124,0.16,1
"SSBP3",0.000102062966551476,-0.223387536163506,0.308,0.356,1
"PI4K2B",0.000102271651340252,-0.217894947646487,0.162,0.205,1
"VPS50",0.000102493566187123,-0.201678717190022,0.227,0.276,1
"METTL25",0.000102897650016016,-0.223257291805894,0.142,0.183,1
"WASHC2A",0.00010369078636749,-0.383297185370552,0.113,0.148,1
"ENSG00000290856",0.000103878891682016,0.641264403094138,0.106,0.077,1
"CCNE1",0.000103929318857643,-0.885899156348926,0.025,0.044,1
"ATP5F1D",0.000104543577973254,0.406010873794459,0.29,0.253,1
"ATG13",0.000104612858485086,-0.305434539367364,0.173,0.214,1
"MKNK2",0.000104732379507044,-0.309402748447612,0.165,0.206,1
"ENSG00000234428",0.00010487203386663,1.16587449337512,0.027,0.013,1
"ENSG00000227240",0.000105042290992742,-0.890008951071119,0.014,0.029,1
"TAF8",0.000105679911207818,-0.461537480364417,0.082,0.113,1
"AP3B1",0.000105861185778085,-0.0827320312547555,0.686,0.734,1
"RNF5",0.00010599469285214,0.688795008918403,0.067,0.044,1
"IFI27",0.00010684820093523,-1.16914678307223,0.008,0.02,1
"SCARB2",0.000107670508210075,-0.227487527987314,0.219,0.267,1
"TPCN2",0.000107856148607779,-0.442414092251992,0.078,0.108,1
"TMTC1",0.000108109727540794,-0.314154029869286,0.306,0.347,1
"SET",0.000108200728415223,0.165335218519434,0.597,0.535,1
"HLCS",0.000108221919458139,-0.242992094103017,0.163,0.205,1
"SRGAP1",0.000108439892071182,-0.43958845944507,0.125,0.16,1
"BLM",0.000109024521402729,-0.228022926320825,0.228,0.276,1
"UQCC5",0.000109305373931154,-0.270170099869965,0.123,0.16,1
"TRIM24",0.000109325918794337,-0.253273911759312,0.247,0.294,1
"GIPC1",0.0001099706080499,-0.582412706777838,0.043,0.067,1
"STX16",0.000110232233157271,0.303661872520149,0.402,0.367,1
"CEBPE",0.00011069917637376,-0.68058024837142,0.027,0.046,1
"SFR1",0.00011122485833678,0.810424453319935,0.043,0.025,1
"ENSG00000253690",0.000111522871083098,-0.767681303366913,0.012,0.026,1
"CRHBP",0.00011154549062401,1.22888429090093,0.022,0.009,1
"SETD5",0.000112017680798119,0.178251030893519,0.676,0.647,1
"TMEM35B",0.000112025360901989,0.649452896152998,0.068,0.044,1
"HIVEP1",0.000112991877431188,0.351067074380954,0.358,0.321,1
"CALCB",0.000113455105308635,0.970365366189625,0.033,0.017,1
"TSNAX",0.000113765710403658,0.406230232460439,0.222,0.184,1
"ENTPD5",0.000114544033998126,-0.372936379490305,0.109,0.143,1
"GPX3",0.000115101303631183,1.06767650655972,0.029,0.014,1
"URB1",0.00011510756480743,-0.359445060918629,0.106,0.141,1
"PRRG1",0.000115608490585013,-0.384565938269324,0.096,0.129,1
"ENSG00000243155",0.000115822695679925,-1.12671151675183,0.009,0.022,1
"MPRIP",0.000115935922399437,-0.284414199715108,0.21,0.253,1
"STAG3L4",0.00011615336961589,-0.329632088628236,0.102,0.136,1
"ZNF43",0.000116316163079105,-0.316220992937551,0.191,0.232,1
"TMEM273",0.00011645179650171,-0.46220131893039,0.08,0.11,1
"LINC00862",0.000116490966908095,0.881563038585165,0.036,0.019,1
"UQCR11",0.000116542993236846,-0.193394329318906,0.254,0.305,1
"GPR107",0.0001165774679507,-0.169215938935477,0.264,0.316,1
"POGLUT3",0.000116682025931613,-0.56454825492431,0.04,0.063,1
"PLEKHM1",0.000116764041157819,-0.281437994120404,0.176,0.218,1
"TSC1",0.000116902928596399,-0.269174908276807,0.137,0.176,1
"AKAP1",0.000116935755002977,-0.441499597438739,0.069,0.097,1
"LGALS1",0.000117625808367254,0.514149309263733,0.448,0.428,1
"ANKRD10",0.000117844191808499,0.333904662979272,0.371,0.335,1
"SASS6",0.000117866115353164,-0.374333775716327,0.141,0.178,1
"SGO1",0.000117961095712221,-0.387416176353238,0.082,0.113,1
"JMJD8",0.000117990294794307,-0.634397146382757,0.031,0.051,1
"UTP4",0.000118455924306887,-0.466967740965591,0.073,0.102,1
"ENSG00000243004",0.000119645766098884,0.752262910966113,0.08,0.055,1
"RNF125",0.000119682345343871,-0.417047885380867,0.113,0.147,1
"SF1",0.000120051716258859,0.254144555433825,0.535,0.511,1
"TASL",0.000120313021504863,-0.537728837254548,0.059,0.086,1
"ABCB10",0.000120366502214845,-0.248258022053308,0.156,0.196,1
"AMMECR1",0.000121019635386539,-0.173061833075612,0.147,0.188,1
"BUD23",0.000121107580759376,-0.331492112622707,0.1,0.134,1
"GALNT18",0.000121549289709587,-1.58923397263385,0.01,0.023,1
"PPP1R9A",0.00012157161160437,-0.494515819093822,0.055,0.081,1
"NELFB",0.000121789936966265,-0.350074476474753,0.101,0.134,1
"RNF144B",0.000121792032589773,-0.475774247989657,0.164,0.203,1
"MMP2-AS1",0.000121927286366976,-1.85503819264417,0.002,0.011,1
"PINX1",0.000122222615175538,-0.353059386703902,0.097,0.13,1
"RTN3",0.000123114902689697,-0.0729391748429316,0.725,0.77,1
"EXOSC4",0.000123633933841472,0.746803933318428,0.055,0.034,1
"RASSF2",0.000123772518432084,-0.17784638646897,0.339,0.392,1
"MEAF6",0.000124659315565069,0.41290638050669,0.18,0.144,1
"TNFRSF9",0.000124685971672891,-1.27494144709483,0.005,0.016,1
"SMG9",0.000124865406207436,-0.395749918936282,0.068,0.097,1
"FEM1B",0.000125462887110912,-0.377870900241552,0.13,0.166,1
"PLK4",0.00012550691357945,-0.462459216074385,0.069,0.097,1
"MIIP",0.000126492092612345,-0.638051154329808,0.038,0.061,1
"RNF169",0.000127145930285623,-0.161887331836142,0.34,0.393,1
"IL7R",0.00012718889097921,0.827959008639104,0.298,0.281,1
"AKAP8L",0.000127193586206572,-0.262635965413226,0.177,0.219,1
"DUS2",0.000127316940377135,-0.353755830271654,0.088,0.12,1
"PHC2",0.000127400380388477,0.323911747922664,0.308,0.269,1
"UBR2",0.000127775547467905,0.266187989973049,0.47,0.438,1
"LINC00467",0.000128740327594236,-0.400472329178684,0.056,0.083,1
"PPP1R15A",0.000129171389198198,0.729425778392052,0.185,0.151,1
"ZCCHC10",0.000129262861952265,-0.284185291338445,0.127,0.165,1
"PDAP1",0.000129582202291767,0.365151557722545,0.296,0.258,1
"CCDC134",0.000130365176784045,-0.441975881358184,0.073,0.102,1
"TSPAN5",0.000130443999504564,-0.798148667796091,0.049,0.073,1
"P2RY2",0.000131223507587912,-0.471245403592065,0.058,0.085,1
"C2orf49",0.0001314781816685,0.454396054081552,0.149,0.115,1
"HEATR5B",0.000132115280007971,-0.194788366786049,0.249,0.297,1
"ENSG00000285080",0.000132496894582897,0.812521394155514,0.045,0.026,1
"ZNF230",0.000133333636399335,0.902719203127092,0.05,0.03,1
"LMX1B",0.00013335213490346,-1.00498762732124,0.019,0.036,1
"RRAGA",0.000133466218378852,0.811031776015028,0.058,0.037,1
"LAMB1",0.000133631473275556,1.58303954803275,0.018,0.007,1
"PRKCA-AS1",0.000133786044836231,0.883623692182939,0.046,0.027,1
"CARD9",0.000133800306640658,-0.671119919122353,0.038,0.06,1
"TVP23C",0.000134449552911927,0.275871404712383,0.373,0.332,1
"ZNF506",0.000134941267818146,0.457508665948888,0.163,0.129,1
"CDIN1",0.000135306177957412,-0.222510008670953,0.149,0.189,1
"MRPL43",0.000135394481697386,0.696500071490249,0.08,0.055,1
"ENSG00000290927",0.000135515441835912,1.71882659919366,0.021,0.009,1
"MAFG",0.000135703874301777,-0.336538023424585,0.146,0.183,1
"PHYH",0.000136484848272992,0.69906334437223,0.061,0.039,1
"TMEM156",0.000136555804210984,0.415337703317365,0.175,0.14,1
"HBG1",0.000136651317014075,2.22287126327033,0.042,0.024,1
"KDM3B",0.000136910954928107,-0.167284039055039,0.39,0.445,1
"ATRX",0.000137009138691156,-0.125543645937327,0.641,0.689,1
"ENSG00000286739",0.000137058683134406,1.42841575442856,0.014,0.005,1
"LINS1",0.000137760882668731,-0.30093665562777,0.102,0.136,1
"ALG13-AS1",0.000138122772341303,1.27468798051405,0.023,0.01,1
"DEFA1",0.000138248848546827,-1.53797585292862,0.003,0.013,1
"NIPA2",0.000138308048162733,-0.273455919205663,0.168,0.21,1
"GTF2E2",0.000138490807494118,-0.204701150249569,0.213,0.258,1
"RNF111",0.000138882333254428,-0.158170542524339,0.411,0.467,1
"CA8",0.000139076743784518,0.653394542800052,0.056,0.035,1
"SH3BP5L",0.000139581939571561,-0.523553813321225,0.045,0.069,1
"LMTK2",0.00014034932225778,-0.261990375387253,0.086,0.118,1
