"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CCDC47",0.180716397094234,-0.0120854892411317,0.231,0.253,1
"IST1",0.18074197063094,0.205031990054642,0.267,0.255,1
"PXMP2",0.180977230187302,-0.148779192570763,0.015,0.02,1
"PTCD3",0.181053210060031,0.0362389581022495,0.131,0.147,1
"TFDP1",0.181072417240907,0.324250029467256,0.107,0.096,1
"CDKN2B",0.181192905137076,0.511018541072983,0.021,0.015,1
"EFCAB8",0.181278947835697,0.653037545945411,0.013,0.009,1
"PABPC1L",0.181289613221048,0.508112809897572,0.03,0.023,1
"CTDP1",0.181380438661754,-0.041079325742547,0.067,0.078,1
"MUS81",0.181418104592055,0.455736105571793,0.037,0.03,1
"KATNA1",0.181464210977429,0.237447395810972,0.126,0.114,1
"SDHAF4",0.181692861059609,-0.229222185126084,0.032,0.039,1
"PTPRG",0.181795078120706,0.589843719458216,0.047,0.039,1
"SIN3B",0.181871370504022,0.326896136664252,0.088,0.078,1
"RAB4A",0.182055428629379,0.299022263936995,0.158,0.146,1
"GLB1L",0.182162988812192,0.465503881820614,0.021,0.015,1
"PDZD8",0.182206679671419,-0.0229831467820707,0.184,0.202,1
"ENSG00000235100",0.182228346211685,0.610554214623897,0.013,0.009,1
"ASH1L-AS1",0.182284337966576,0.703663619015379,0.012,0.008,1
"CLN8-AS1",0.182358896759669,0.425678871715613,0.072,0.063,1
"COX19",0.182482115327216,0.264779377782167,0.144,0.132,1
"SP100",0.182803443029193,0.142786736818535,0.534,0.521,1
"IVNS1ABP",0.182901542905816,0.372588430880863,0.404,0.425,1
"GOLGA8B",0.18306471883302,0.365667155500363,0.102,0.092,1
"RIC8B",0.183167590226724,-0.0645811416386857,0.101,0.114,1
"NPBWR1",0.183259280559752,0.440629213181585,0.018,0.013,1
"BMS1",0.183330157984591,0.330805935228833,0.125,0.114,1
"MELK",0.183365244971297,-0.406760370678272,0.038,0.046,1
"UBE2A",0.18340943637482,0.231595174700156,0.165,0.152,1
"C1GALT1",0.183482081295033,0.222492532514872,0.202,0.191,1
"ACTR3C",0.183487903833857,-0.328757858676999,0.022,0.028,1
"LINC01215",0.183536234632535,0.0191654447433081,0.02,0.026,1
"SLFN5",0.18362681697151,-0.0706359000752039,0.185,0.204,1
"COX16",0.183757207229641,-0.162035289273031,0.141,0.156,1
"YIPF1",0.183772216165451,0.220722055234731,0.083,0.073,1
"ENO4",0.183772283140247,0.578132736931519,0.012,0.008,1
"IKBIP",0.183773796525716,0.437198307781312,0.138,0.128,1
"ARHGAP15",0.183898797053297,0.0729174796187555,0.799,0.875,1
"ENSG00000291073",0.183939041677893,-0.0727103597090633,0.089,0.102,1
"FOXO4",0.184007846606515,-0.35523007003819,0.018,0.024,1
"KMT5A",0.184128169905649,0.15975952508942,0.143,0.13,1
"B9D1",0.184183322210726,0.5267858569313,0.012,0.008,1
"LTA",0.184378228318004,-0.242565124543641,0.013,0.019,1
"PTAR1",0.184438457720194,0.274994254148768,0.199,0.189,1
"SMARCA4",0.184472539946852,0.00113152191304655,0.181,0.2,1
"ZNF134",0.184647276042585,0.415418650384305,0.048,0.04,1
"MYO6",0.1847483138987,-0.239111512291672,0.044,0.053,1
"PHLPP2",0.1848893896852,0.0255917139027408,0.034,0.042,1
"USF2",0.185183326988065,-0.0864599110399999,0.162,0.179,1
"FAM20B",0.185200274253874,-0.0626286464203392,0.103,0.116,1
"RBMXL1",0.185204020160085,0.337535720217481,0.064,0.055,1
"RMDN2",0.185205244173078,-0.0721212240413558,0.063,0.073,1
"AQP4-AS1",0.185257676661179,0.363813616130754,0.03,0.023,1
"ADPRS",0.185346312717566,0.361659747363357,0.073,0.064,1
"SNAP47",0.185399075387335,0.477782211599051,0.052,0.044,1
"TFPT",0.18541412673429,-0.146143444666494,0.082,0.094,1
"GALNS",0.185494762781932,-0.105905724107668,0.043,0.052,1
"PRPF38A",0.185651570366749,0.283625438678169,0.102,0.091,1
"C6orf120",0.185751771013563,0.330205223487934,0.08,0.07,1
"HAUS3",0.185948375983616,0.422986252394335,0.067,0.058,1
"ENSG00000287127",0.185970479572967,-0.545950271056094,0.021,0.027,1
"TRIM66",0.186205995207462,0.0528691281555966,0.129,0.146,1
"UNC13D",0.186285064020945,-0.111385694832227,0.091,0.103,1
"UBE2G2",0.186294098636877,0.0403454805927677,0.175,0.195,1
"IAH1",0.186392855249944,0.404103337156471,0.098,0.088,1
"SEC23A",0.186451842954921,0.188654652483201,0.15,0.137,1
"PLD2",0.186522922600809,0.315393029299321,0.036,0.029,1
"ACTA2",0.186525364054573,-0.160014909771841,0.029,0.036,1
"ARRDC1",0.186543882135698,-0.0977907016025412,0.067,0.078,1
"ENPP5",0.186672772997927,0.320334979463873,0.025,0.019,1
"SMIM26",0.186858342400632,0.297280585047073,0.095,0.084,1
"CLIC4",0.187022231019525,-0.01189493984517,0.295,0.318,1
"SNHG8",0.187042588735587,0.542508827200798,0.083,0.074,1
"TMUB1",0.187189772190511,0.280262646801908,0.064,0.055,1
"ENSG00000291224",0.1872903639517,0.435730413768745,0.063,0.054,1
"TOP2A",0.187296136988792,0.279609246379101,0.069,0.06,1
"RWDD4",0.188228640592123,0.272428892208734,0.074,0.064,1
"MAU2",0.188255907273779,-0.0010200163445786,0.107,0.122,1
"H3-3A",0.188328419398798,-0.0845948884736718,0.716,0.698,1
"TANC1",0.18833941427627,0.00210336098037178,0.044,0.053,1
"ELF4",0.188498069246781,-0.0962226321383755,0.078,0.089,1
"MAP7D1",0.18850189137234,-0.0366338358485754,0.156,0.173,1
"SASS6",0.188509668121175,0.355740315595072,0.057,0.048,1
"DHX32",0.188610913263737,-0.0439492193503361,0.149,0.165,1
"DLG4",0.188840121405514,-0.132837648701742,0.034,0.042,1
"PTPN4",0.189107634602263,0.254265101029351,0.177,0.166,1
"TAB3",0.18922352359393,-0.124252625524542,0.1,0.112,1
"CMTM4",0.189240552427017,-0.177691884486003,0.065,0.075,1
"TP53I11",0.189505289475874,-0.200577398179191,0.055,0.065,1
"NRAS",0.189554681277736,-0.132061101607965,0.108,0.121,1
"NNT-AS1",0.189626313369146,0.272231681485866,0.083,0.073,1
"TRIM3",0.189689607256719,-0.227623630900608,0.021,0.027,1
"ZNF362",0.189892440273269,-0.0395609656225102,0.086,0.098,1
"ZNF354C",0.190003400811078,0.476253122912306,0.037,0.031,1
"PPAT",0.190127435707076,0.4610933157413,0.059,0.051,1
"IFFO1",0.190135630378097,-0.126981953028444,0.079,0.091,1
"NDUFC1",0.190345345657086,-0.11744559828476,0.15,0.166,1
"ENSG00000257176",0.19038170450247,0.520217477919447,0.028,0.022,1
"SURF4",0.190576326716772,0.296287821444601,0.192,0.182,1
"USP25",0.190584306703653,0.148016685118778,0.383,0.383,1
"LINC01089",0.190653895164251,0.882000860273891,0.017,0.013,1
"CD101-AS1",0.190675278205844,-0.387484269042817,0.012,0.016,1
"ENSG00000291149",0.19081657955019,0.791126460265718,0.026,0.021,1
"ZNF569",0.190834473573778,-0.0680673933115039,0.053,0.063,1
"TMEM256",0.190931006666935,0.280588800671116,0.083,0.073,1
"ARFGEF3",0.190932901178545,-0.403251584901134,0.012,0.016,1
"CCDC34",0.191007690396735,0.533738617573066,0.037,0.031,1
"CHRNB1",0.191096199238651,0.476892757168356,0.023,0.018,1
"LCLAT1",0.191155686388039,0.0408669782416597,0.18,0.2,1
"NME8",0.191170426685951,-0.346089416181721,0.03,0.037,1
"PLEKHG1",0.191711463740144,-0.00805602399171601,0.048,0.058,1
"COQ8A",0.191785403558637,-0.0165990963580582,0.062,0.072,1
"CCDC134",0.191869266721573,0.410304676324787,0.049,0.041,1
"C11orf68",0.191918191515349,0.411707603879075,0.05,0.042,1
"PRR13",0.191932580390549,-0.0670657141898342,0.61,0.615,1
"MSL2",0.191951214470926,0.0266719798018769,0.206,0.228,1
"CCL28",0.191959677542478,-0.179691462132351,0.051,0.06,1
"CRLS1",0.192065415021507,-0.00971515483321195,0.1,0.113,1
"LSM1",0.192235563585139,-0.217264809993423,0.072,0.082,1
"CNP",0.19269798394838,0.263091027629397,0.076,0.066,1
"NUFIP2",0.192744206517397,0.193802573534941,0.409,0.414,1
"C9orf85",0.19283335207107,0.0304739352824868,0.156,0.174,1
"NAA15",0.192845445826615,0.0268052524917954,0.186,0.207,1
"ARID2",0.193004975299631,0.158180863509689,0.379,0.37,1
"TYMS",0.193075323677392,0.499522902235153,0.042,0.035,1
"ENG",0.193078337782706,-0.139679428533355,0.158,0.173,1
"MAN2A1",0.193092517585554,0.200442231387027,0.356,0.353,1
"BBS4",0.193356535898847,0.323959192848815,0.086,0.076,1
"ENSG00000289007",0.1934469687952,0.00851820054379981,0.046,0.056,1
"HDDC3",0.193484876437859,0.34109353963067,0.063,0.054,1
"ENSG00000290549",0.193612648075158,-0.219168520462161,0.024,0.031,1
"RAB33A",0.193665814052315,0.634950868931364,0.017,0.013,1
"ACP1",0.194149980139897,0.212051594628932,0.121,0.109,1
"OAZ1",0.194167054405852,-0.101187662926937,0.814,0.781,1
"CBR1",0.194297946121855,0.227391947100586,0.123,0.111,1
"RAD54L2",0.194331718828402,-0.0609172793519339,0.196,0.214,1
"DEPDC7",0.194518409939177,0.575339522039839,0.02,0.015,1
"PHB2",0.194743490627119,0.280720921651189,0.116,0.105,1
"NEMP2-DT",0.194796990481666,0.79677302340686,0.013,0.009,1
"EEF1E1",0.19481374737106,0.315670942750764,0.081,0.071,1
"GNA13",0.195105319617982,-0.00260517792791126,0.226,0.248,1
"HTATIP2",0.195127481665246,-0.0946034302142662,0.165,0.181,1
"SCGB2B2",0.195287652921284,-0.128879635133059,0.033,0.041,1
"STK38L",0.195386058451916,-0.0252473974193697,0.192,0.211,1
"CCR5",0.195599370245096,-0.289515115128607,0.057,0.066,1
"GRB10",0.195634177687562,0.0473746711487708,0.124,0.139,1
"METAP1D",0.195687185929404,-0.148237741995488,0.017,0.022,1
"EMC3",0.195724556582737,0.146544061388828,0.298,0.284,1
"SARNP",0.195854341606408,-0.0481752516323579,0.241,0.262,1
"ATXN2L",0.19599071459917,0.229161179421933,0.143,0.131,1
"GDF15",0.196077330306568,0.0313895584408534,0.068,0.058,1
"ZW10",0.196289116009434,0.253692329627148,0.077,0.067,1
"PAFAH2",0.196477449188362,-0.194456766965407,0.032,0.04,1
"STBD1",0.196539727118409,0.469198365378356,0.017,0.013,1
"COPRS",0.196839241367156,-0.0907522473347275,0.058,0.067,1
"GRIK2",0.196862276771231,0.288626119736534,0.02,0.015,1
"LINC03015",0.196949919456898,0.848053528350554,0.01,0.006,1
"ENSG00000241073",0.1971887570352,0.546122342028899,0.013,0.009,1
"ANKDD1B",0.197210281919835,-0.427580914262874,0.01,0.014,1
"TSPYL5",0.197363968389664,0.703663619015378,0.01,0.006,1
"ITGA6",0.197395352167622,0.258139198205156,0.063,0.074,1
"RTL6",0.19769348917093,0.398809037486958,0.017,0.013,1
"BAG4",0.197714005037899,0.256439245677635,0.178,0.167,1
"TXN2",0.197768300240295,-0.129041635586981,0.126,0.139,1
"GAREM1",0.197777532458774,-0.204913353221027,0.026,0.033,1
"ENSG00000289315",0.197879113462947,-0.0855692847678009,0.042,0.05,1
"C7orf31",0.198007880242983,-0.162480634249831,0.038,0.046,1
"MYO18A",0.198093004258549,0.20639517920062,0.126,0.114,1
"GLYCTK",0.198109846943107,-0.278189034274362,0.02,0.025,1
"NKIRAS2",0.198374000997377,0.24347408334416,0.086,0.076,1
"CHEK1",0.198441899876175,-0.362831792771528,0.026,0.032,1
"ZNF649",0.198629074679756,0.33866680223613,0.064,0.055,1
"DNAL1",0.198642843742446,0.196703630295495,0.05,0.042,1
"OSM",0.198835305918509,-0.150485514521167,0.011,0.015,1
"PALM2AKAP2",0.199113266950765,0.478549986483801,0.169,0.161,1
"GIHCG",0.199401126884125,0.323815548198835,0.04,0.033,1
"COIL",0.199424332713765,0.316059349859647,0.071,0.062,1
"TOB2",0.19957822338373,0.210480348210702,0.121,0.11,1
"PAIP2B",0.199587668959581,0.742137766830014,0.016,0.011,1
"CLPB",0.199703426605461,-0.129915619887687,0.124,0.137,1
"ENSG00000228863",0.199791238847531,-0.450664527375915,0.015,0.02,1
"ING5",0.1999210917515,0.363374987006676,0.089,0.079,1
"TIAM2",0.200128548045399,-0.0818318690784863,0.101,0.114,1
"NCOA5",0.200302587651966,-0.0605911967231569,0.095,0.107,1
"TTLL4",0.200503676687638,-0.0898855035171948,0.05,0.059,1
"PYGB",0.200623908729385,0.291115671762233,0.072,0.063,1
"IRAK4",0.200639484045409,0.197127765251038,0.168,0.156,1
"TAB1",0.200673300360836,-0.139934823642054,0.035,0.043,1
"CELSR1",0.200751422821554,0.272684575867513,0.068,0.059,1
"MPV17L",0.200808171640905,-0.448339474429671,0.009,0.013,1
"TIPIN",0.200911011501073,0.435467508065805,0.043,0.035,1
"SLC2A1",0.201019730581452,0.277038145461323,0.048,0.04,1
"TCERG1",0.201243827690859,-0.0428214421523929,0.24,0.262,1
"TMEM266",0.201314940085155,0.0903564926002605,0.084,0.074,1
"CHCHD6",0.201406539022113,-0.172677913233533,0.067,0.077,1
"TAX1BP3",0.201555923856968,0.253270843288572,0.063,0.054,1
"ASGR1",0.201740662246308,-0.36672570887602,0.009,0.013,1
"ZCRB1",0.201864972841982,0.163830493783882,0.162,0.149,1
"ENSG00000286503",0.201950682191687,-0.333811086403284,0.009,0.013,1
"RUSC2",0.202007962651838,-0.144810290367818,0.152,0.165,1
"PRPSAP2",0.202033731189489,-0.0226883011259758,0.087,0.099,1
"MS4A1",0.202121320676572,-0.264890822812221,0.056,0.066,1
"TENM1",0.202255723276946,-0.58173859984687,0.015,0.02,1
"ST3GAL2",0.202326359350985,-0.124946863082277,0.136,0.15,1
"GXYLT2",0.202330305316949,0.505117939633299,0.027,0.022,1
"ZNF180",0.202432278068847,-0.160014909771841,0.029,0.036,1
"FSIP1",0.202564784069796,0.341093539630671,0.021,0.016,1
"TRMT5",0.202629060440986,0.263751451097505,0.056,0.048,1
"LUZP1",0.20274450035354,-0.00861771177022996,0.194,0.211,1
"KNL1",0.202773504983614,-0.289246956198302,0.04,0.048,1
"PI4KB",0.203001397699633,-0.043709198213993,0.1,0.112,1
"PRPF19",0.203016971058401,-0.0558445438019159,0.058,0.068,1
"TOR1AIP1",0.203083673106257,0.186938775330572,0.207,0.195,1
"IRAK2",0.204061755344961,-0.250773803604177,0.09,0.101,1
"EPRS1",0.204236071556158,0.25893443479973,0.215,0.206,1
"ENSG00000286533",0.204368862017185,0.431859003553853,0.038,0.031,1
"RBM4B",0.204494359610571,0.502029757845728,0.029,0.023,1
"COQ4",0.204541943068478,-0.0650108348781657,0.035,0.043,1
"ALPK3",0.204765738152334,-0.443177769313892,0.006,0.01,1
"UMPS",0.204807782394231,0.0133481181479937,0.077,0.089,1
"LINC01948",0.2048576211331,0.0662336984000866,0.01,0.014,1
"ENSG00000258181",0.2048576211331,0.0662336984000866,0.01,0.014,1
"PPA2",0.204877562770058,0.0228235102247394,0.299,0.327,1
"TUBB6",0.204915548607071,0.0143947668804687,0.149,0.165,1
"LYPLA2",0.204928492526971,0.258139198205156,0.093,0.083,1
"NBR1",0.205101575307602,0.188003397252445,0.178,0.166,1
"SUCNR1",0.205651734699346,-0.0264782274715336,0.224,0.243,1
"TMEM203",0.205679984796572,0.400594551379332,0.037,0.03,1
"UACA",0.205696390319033,0.304567663605556,0.15,0.139,1
"PDP2",0.205697492659829,0.670496755080179,0.02,0.015,1
"OXNAD1",0.205852389805362,0.358528132966691,0.136,0.126,1
"C6orf47",0.206012292931694,0.315098331097726,0.054,0.046,1
"ZKSCAN8",0.206072325691775,0.329268104233881,0.054,0.046,1
"DHX15",0.206077179667995,0.244964890940395,0.222,0.212,1
"PLAGL2",0.206111111977226,-0.159834381079759,0.034,0.042,1
"UBE2J2",0.206284676877234,0.265090605275746,0.109,0.098,1
"OTUD6B",0.206316216130326,-0.0703826272031156,0.081,0.092,1
"ENSG00000285693",0.206585556623316,0.313717100699365,0.054,0.046,1
"P2RY1",0.206651787186642,-0.417351781945988,0.021,0.027,1
"RAC2",0.206806563707338,-0.0841074045757721,0.331,0.351,1
"LYPLAL1-DT",0.206978038812484,-0.0333019751508274,0.015,0.02,1
"ELMOD2",0.207004604925638,0.211267237030295,0.139,0.127,1
"ARSK",0.207110907831183,0.373190414995008,0.049,0.042,1
"S100Z",0.207160352095004,-0.0924510886012905,0.293,0.311,1
"CPT1B",0.20716281678889,-0.182679599189054,0.015,0.02,1
"RPS8",0.207215598792685,0.231081524933198,0.882,0.872,1
"COQ8B",0.207287101965326,0.359218087566589,0.044,0.036,1
"COG7",0.207320530361923,-0.0418894709875515,0.093,0.105,1
"FBXW8",0.207370082739197,-0.0456152365896791,0.097,0.109,1
"BSDC1",0.207486602332259,0.390876177984485,0.086,0.076,1
"UPK3BL1",0.207518634165186,0.375609421331174,0.045,0.037,1
"TRAFD1",0.207611122008753,-0.144333287539571,0.088,0.099,1
"NR1D2",0.207668093834238,0.289687315106845,0.15,0.139,1
"CDK10",0.207697936188654,-0.135871708791375,0.037,0.045,1
"PRDM10",0.207773888638185,-0.151462751597677,0.079,0.09,1
"SDHA",0.207919790818955,0.0434724872491805,0.12,0.135,1
"LXN",0.208128580606371,0.118701118294222,0.067,0.058,1
"GSDMD",0.208248494582961,0.331109451058048,0.053,0.045,1
"DSTNP2",0.208254726665603,0.607448303756076,0.014,0.01,1
"KDM4B",0.208290962910835,0.0179785297928654,0.158,0.176,1
"ZNF585B",0.208568116927994,-0.0333019751508274,0.072,0.082,1
"EIF3B",0.208945406698487,0.30117917007962,0.168,0.158,1
"UHMK1",0.20912863374713,-0.0588727992003801,0.188,0.205,1
"ZFAND2B",0.209169210954727,0.389555028587315,0.053,0.045,1
"YPEL2",0.209226580258578,-0.126411379542309,0.096,0.107,1
"CLTB",0.20937146087888,-0.00618063215173859,0.201,0.22,1
"ALS2",0.209472462178158,-0.0791316496711656,0.146,0.161,1
"BOLA3",0.209552210180011,-0.184915098316198,0.034,0.041,1
"AACS",0.209638812362476,0.394119248583849,0.054,0.046,1
"NR1H2",0.209702306046229,0.242689835569676,0.082,0.072,1
"SNHG1",0.209753150106647,0.562109474801359,0.041,0.034,1
"FGGY",0.209816923207722,0.242291589808646,0.262,0.253,1
"YJU2B",0.209905060753537,0.283445880630854,0.128,0.117,1
"G6PD",0.209993373130957,-0.114133049763872,0.054,0.063,1
"GALNT7-DT",0.210027639800686,-0.186711889810123,0.018,0.024,1
"TOR4A",0.210130706672331,-0.274641309885302,0.035,0.043,1
"ZBTB33",0.210471212499841,0.361972269306586,0.054,0.046,1
"ZNF107",0.210527606263168,0.0573005736300787,0.121,0.137,1
"SP3",0.210529991195069,0.169720714467716,0.33,0.325,1
"RAVER2",0.210947029667495,-0.0278475450587194,0.022,0.029,1
"CNEP1R1",0.211210855288877,0.231840093644958,0.07,0.061,1
"CYB561D1",0.211418442314798,0.522056812525431,0.037,0.031,1
"KHDRBS1",0.211552449185336,0.230303908226937,0.336,0.336,1
"ENSG00000291147",0.21158108725141,0.334618236835187,0.11,0.1,1
"CWF19L1",0.211650791174278,0.37327394537982,0.119,0.109,1
"DENND6B",0.211785147312983,0.464876759428262,0.025,0.019,1
"SLC26A11",0.212059199496645,-0.137269895017003,0.044,0.052,1
"H4C5",0.212071466668302,-0.135871708791375,0.014,0.019,1
"ZBTB1",0.212095390382044,-0.024211842017873,0.246,0.268,1
"ENSG00000254538",0.212107772673179,0.384385102541966,0.052,0.044,1
"TNS2-AS1",0.21213171449555,0.417909136681502,0.049,0.041,1
"NEK2",0.212162179513078,0.453685366007031,0.017,0.012,1
"NDC1",0.212165536699771,0.0362389581022495,0.049,0.058,1
"QRICH1",0.21229672546131,-0.0283185676365716,0.155,0.171,1
"AGAP6",0.212469844497506,-0.241888596962245,0.043,0.05,1
"FOXJ3",0.212499138555182,0.259908610807576,0.314,0.314,1
"ZNF655",0.21254454608001,0.288626119736535,0.187,0.178,1
"DMD",0.212592758029925,-0.383799222234961,0.021,0.026,1
"NBPF12",0.212621452776106,0.381735524128016,0.085,0.076,1
"UMAD1",0.212764233295984,0.249792653529923,0.304,0.301,1
"MTRES1",0.212918874548114,-0.11819087273734,0.046,0.055,1
"RELL1",0.213088311223027,-0.0834189080159646,0.192,0.208,1
"GMNN",0.213132926214178,0.565335462467405,0.062,0.054,1
"TAPBPL",0.213138219447716,-0.107574737529454,0.051,0.06,1
"TOMM70",0.213184161216187,0.189941844877128,0.156,0.144,1
"SLC4A2",0.213251915310137,-0.0994790517553117,0.046,0.055,1
"SMIM13",0.213257475503911,0.329985149497592,0.056,0.048,1
"BTBD8",0.213402069087536,0.308804001674165,0.076,0.067,1
"ATP13A1",0.21349105007936,-0.296336380984622,0.027,0.033,1
"C9orf40",0.213493636870393,0.363813616130754,0.031,0.025,1
"LINC00472",0.213554659210914,0.00851820054379893,0.025,0.032,1
"TCAF1",0.213720162849235,-0.141920753464181,0.066,0.076,1
"PRMT3",0.213819417294437,0.345051553199353,0.147,0.138,1
"OGFOD3",0.213845572751706,0.449907026769596,0.046,0.039,1
"SPACDR",0.2138866462432,0.829194501099238,0.011,0.007,1
"MRPL1",0.213899142659297,0.0145927149534839,0.121,0.136,1
"HBG2",0.21397815833484,2.57201961320491,0.018,0.013,1
"PSME1",0.214014316343135,0.195384120791319,0.285,0.278,1
"POP5",0.214180368254402,0.354214461364112,0.06,0.052,1
"TMEM185A",0.214187826869729,-0.131051766434219,0.048,0.057,1
"CEP135",0.214423766562502,0.012058558249048,0.108,0.122,1
"NIP7",0.214489605691355,0.345209648102902,0.055,0.047,1
"ENSG00000228061",0.214492644745091,0.408207735489208,0.033,0.027,1
"HELLPAR",0.214532041675753,-0.220387527751323,0.017,0.023,1
"PTPN23",0.214540871817549,-0.102014725234842,0.06,0.069,1
"DUSP5",0.214598116766475,0.440629213181585,0.045,0.038,1
"EPM2A-DT",0.214626115898547,0.4610933157413,0.063,0.055,1
"DYNLL1",0.214979359062801,0.158527098787411,0.288,0.277,1
"DHRS1",0.21499298313396,0.3876361255677,0.046,0.039,1
"ZUP1",0.215206823080989,0.273897782585979,0.125,0.114,1
"NCAPG2",0.215406609259484,0.0795305210135449,0.088,0.078,1
"CCNA1",0.215455895515169,0.588186401595443,0.011,0.007,1
"ABHD6",0.215606159609023,-0.114133049763872,0.115,0.127,1
"SF3B5",0.215671470983154,-0.079002019155884,0.116,0.129,1
"RBBP5",0.215701980319705,0.258587293355151,0.096,0.086,1
"ADCY10P1",0.215708216068428,-0.276158499046991,0.017,0.023,1
"MCPH1-AS1",0.215709750516235,-0.163886084960971,0.027,0.034,1
"UCK1",0.215767320228639,0.33442980934966,0.025,0.019,1
"TUBGCP5",0.215870010940822,-0.00799088662164005,0.06,0.07,1
"APOOL",0.215965294077935,0.312472861690902,0.109,0.098,1
"PITPNC1",0.216017921407903,0.088189814077574,0.35,0.338,1
"NT5C",0.216130424524889,0.317151817917824,0.075,0.066,1
"PARP14",0.216138953233689,-0.0586212900003445,0.53,0.559,1
"ATAT1",0.216291588348142,-0.269369333384352,0.013,0.018,1
"TCEAL4",0.216312741978197,0.254594491161743,0.231,0.221,1
"DGKZ",0.21643794665447,-0.0365044071891716,0.229,0.249,1
"SLC45A3",0.216507482809662,-0.139610877297168,0.013,0.018,1
"DZIP3",0.216634428233353,0.0505296156526431,0.108,0.122,1
"ZNF791",0.216814595553003,0.369926221838383,0.096,0.086,1
"ENSG00000247121",0.216832419724475,0.0743069989357688,0.025,0.032,1
"ACRBP",0.216913200703111,0.616200777765039,0.015,0.011,1
"ENSG00000278932",0.217086077132877,-0.116786960653909,0.021,0.027,1
"CASP7",0.217091198933968,0.364177152743712,0.068,0.06,1
"SLC20A2",0.217306895064587,0.309063867128852,0.163,0.152,1
"ANKRD42-DT",0.217507377097938,0.369762882461941,0.045,0.038,1
"CIAO2A",0.217704989392123,-0.108382998366948,0.14,0.153,1
"PIK3C3",0.217740768821438,0.00675127436961143,0.213,0.232,1
"ARCN1",0.217761259982382,0.179301129298194,0.286,0.277,1
"IQCB1",0.217821965235455,0.235802909305468,0.224,0.212,1
"CMSS1",0.217938749368203,0.0310772529864707,0.177,0.196,1
"NKX2-3",0.217999747582738,0.559273709680204,0.018,0.013,1
"CRBN",0.218061836993932,0.245505903366715,0.176,0.165,1
"PDGFB",0.218122561684487,-0.0198187457872061,0.017,0.023,1
"NCAPD3",0.218127392400014,-0.0100321958279803,0.128,0.142,1
"TBC1D7",0.218128377265013,0.286255215273788,0.072,0.063,1
"NUP133",0.218134586174409,-0.0509706232438338,0.098,0.111,1
"YAE1",0.218429587401005,0.516578066414883,0.029,0.023,1
"RAP1B",0.218570197458557,0.0085182005437993,0.586,0.632,1
"NXF3",0.218800690382381,-0.275577820817824,0.017,0.022,1
"MMP25-AS1",0.219346966245912,0.727510360969746,0.024,0.019,1
"STRBP",0.219467082485871,0.166910211336842,0.233,0.222,1
"DSC2",0.219513374229096,0.105762062586724,0.172,0.158,1
"NBPF3",0.219657691382986,-0.158832857234687,0.021,0.026,1
"TNFRSF25",0.219790263792659,-0.0496964134014961,0.013,0.018,1
"NCBP1",0.219925551093296,-0.0591601430718534,0.088,0.1,1
"MIGA1",0.220001745180808,0.260643707210654,0.185,0.174,1
"HNRNPH1",0.220070885203015,0.238177097049177,0.303,0.299,1
"FUNDC2",0.220158789399286,-0.126411379542309,0.061,0.07,1
"IKBKG",0.220225431781732,0.227635489847386,0.058,0.049,1
"PITHD1",0.220282869821897,-0.0548351367004694,0.062,0.072,1
"ZNF568",0.220430634770113,0.273979343772134,0.07,0.061,1
"TMEM26",0.220505521401712,0.239112164694957,0.084,0.075,1
"ZNF773",0.220542620289115,0.320334979463873,0.034,0.028,1
"SPIB",0.220614814131282,0.20723779289588,0.014,0.019,1
"GOLGA1",0.220667500085348,0.282577075063729,0.157,0.146,1
"ATP11B",0.220723229195197,0.00613876444706857,0.445,0.487,1
"LTBR",0.220919003520705,-0.172156969763891,0.098,0.109,1
"UBXN2A",0.221034012397629,0.363747894196438,0.114,0.104,1
"S1PR1",0.221138803615985,-0.0271497481692329,0.037,0.045,1
"RUSC1",0.221196382006919,0.348568660192816,0.022,0.017,1
"OVCH1",0.22157895751599,0.487934927959942,0.029,0.023,1
"NT5DC2",0.221622454389694,-0.151601288003611,0.054,0.062,1
"KPNA2",0.221774073600468,-0.28446228069633,0.056,0.065,1
"TTC4",0.22179958979808,0.27373190443684,0.118,0.108,1
"ENY2",0.222051608989886,0.18935230207905,0.228,0.216,1
"ENSG00000271774",0.222629245814352,0.740896525214354,0.04,0.033,1
"C16orf87",0.222673170544733,0.18909044618562,0.14,0.128,1
"CHM",0.222896011462616,0.00370859600429108,0.199,0.218,1
"ATOSA",0.223098423302133,-0.00138264127607557,0.18,0.197,1
"ENSG00000290008",0.223640125314273,-0.451614606462533,0.011,0.015,1
"EDF1",0.223951356718285,0.202422944191725,0.266,0.257,1
"GSE1",0.223968261109721,-0.0123821569454239,0.159,0.175,1
"NDUFAF7",0.224036546705311,0.346301830633431,0.086,0.077,1
"MSH5",0.224294008591185,-0.0447976139886572,0.046,0.054,1
"TWSG1",0.224311213955407,0.233212999417928,0.201,0.19,1
"MBTPS1",0.224374040080418,0.228489263832334,0.195,0.185,1
"HSD17B7",0.224406984438654,0.63327429112398,0.026,0.021,1
"NRDE2",0.224638562237629,0.277655001915531,0.121,0.111,1
"DDA1",0.224715252252205,-0.0569980675941837,0.072,0.082,1
"CRTAP",0.224747441744942,-0.15250060841097,0.135,0.147,1
"PXN",0.224774156746906,-0.0344987359335884,0.112,0.125,1
"TNIP2",0.224780941007212,0.33096095689489,0.119,0.109,1
